,pruning threshold,stopping probability,tile drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
568,3.0,0.0024901,0.099999,0.03,0.5,1.1701,1.0,0.3,3.5,20.0,1.3764,Tile dropping,learning,5,4,4.0,
569,9.9999,0.0042816,0.04102,0.01,0.4551,1.0898,1.4762,0.30933,3.551,29.282,1.36081,Tile dropping,learning,5,5,4.0,
570,5.0,0.001,0.083333,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.8689699999999998,Tile dropping,learning,5,1,5.0,
571,2.3042,0.0024454,0.1975,0.01,0.87312,0.95,0.83333,0.4799,2.7917,13.667,1.86269,Tile dropping,learning,5,2,5.0,
572,5.8535,0.001,0.15324,0.02,0.58345,0.97,1.3355,0.33405,5.4159,14.987,1.3851600000000002,Tile dropping,learning,5,3,5.0,
573,9.8533,0.001,0.10154,0.02,0.9153,0.79999,1.0218,0.33333,3.5157,30.0,1.38078,Tile dropping,learning,5,4,5.0,
574,7.3463,0.0038409,0.0,0.02,1.0,0.8,0.83454,0.31947,2.786,9.2446,1.5969900000000001,Tile dropping,learning,5,5,5.0,
575,2.5167,0.001,0.27265,0.02,0.92201,0.42414,0.74307,0.41861,2.5,15.0,2.1631,Tile dropping,learning,6,1,1.0,
576,2.5486,0.0049847,0.29886,0.033603,1.0013,0.79828,0.80172,0.59929,2.5033,15.015,2.145139999999999,Tile dropping,learning,6,2,1.0,
577,2.2757,0.0049443,0.45758,0.011578,0.43435,0.065787,0.94825,1.0203,3.6269,9.8266,2.0865099999999996,Tile dropping,learning,6,3,1.0,
578,2.9627,0.001,0.31705,0.01857,0.58372,0.48423,1.7518,1.683,3.8858,17.015,2.12534,Tile dropping,learning,6,4,1.0,
579,3.6181,0.02,0.27709,0.02,1.0,0.71258,1.0,1.0577,3.5,20.0,2.3787499999999997,Tile dropping,learning,6,5,1.0,
580,6.2202,0.0017142,0.18442,0.01,0.90301,0.83006,0.87113,0.43689,3.7931,15.346,2.25492,Tile dropping,learning,6,1,2.0,
581,3.0,0.0023333,0.15672,0.02179,1.0,0.8,0.61958,0.42506,2.5,13.22,1.81824,Tile dropping,learning,6,2,2.0,
582,10.0,0.001,0.2,0.02383,0.25,0.78894,0.89109,0.43333,3.6506,15.0,2.01753,Tile dropping,learning,6,3,2.0,
583,4.4808,0.0046923,0.18462,0.015776,0.52713,0.76538,0.96154,0.325,6.9135,20.404,1.9684300000000003,Tile dropping,learning,6,4,2.0,
584,3.0,0.0044183,0.09555,0.02,0.76477,0.79585,0.42796,0.3,2.5,20.0,1.9954400000000003,Tile dropping,learning,6,5,2.0,
585,3.0,0.001,0.11252,0.032456,0.5,0.8,1.5,0.3,2.9979,15.0,1.59323,Tile dropping,learning,6,1,3.0,
586,2.5536,0.001,0.093399,0.01,0.9985,0.80155,0.91239,0.44435,2.503,15.002,1.76558,Tile dropping,learning,6,2,3.0,
587,3.9216,0.001,0.19588,0.018688,1.0211,0.91566,1.0128,0.34109,2.9549,15.064,1.3885100000000001,Tile dropping,learning,6,3,3.0,
588,2.8089,0.001,0.1,0.02,0.87925,0.8,1.0,0.3,3.3333,15.0,1.5950000000000002,Tile dropping,learning,6,4,3.0,
589,2.5167,0.001,0.17322,0.01,1.0,1.2648,1.0315,0.36667,2.5,15.0,1.7482199999999999,Tile dropping,learning,6,5,3.0,
590,3.3234,0.001,0.22591,0.016667,0.58373,1.9029,0.83413,0.57746,5.5815,13.66,1.7286700000000004,Tile dropping,learning,6,1,4.0,
591,5.0022,0.001,0.10015,0.021494,1.0007,1.0909,0.94629,0.39951,2.4987,14.994,1.7838999999999998,Tile dropping,learning,6,2,4.0,
592,9.9999,0.0014444,0.2,0.03,0.5,1.6,1.0,0.3,3.6689,15.0,1.6997,Tile dropping,learning,6,3,4.0,
593,3.0,0.001,0.16667,0.06,0.50125,1.4064,0.81694,0.40287,4.802,13.14,1.93662,Tile dropping,learning,6,4,4.0,
594,3.2979,0.0034683,0.2611,0.016945,0.4416,1.4625,1.1527,0.61456,5.2673,11.0,1.89247,Tile dropping,learning,6,5,4.0,
595,10.0,0.001,0.1911,0.01,0.58535,1.0,0.8,0.33333,2.8777,10.0,1.4361000000000002,Tile dropping,learning,6,1,5.0,
596,3.3013,0.001,0.16226,0.01691,0.57726,0.91342,1.0531,0.19957,3.8477,21.622,1.9813299999999998,Tile dropping,learning,6,2,5.0,
597,3.0,0.001,0.15109,0.021507,0.44332,1.1167,1.1111,0.20717,5.0,15.0,2.0092499999999998,Tile dropping,learning,6,3,5.0,
598,2.3974,0.001,0.19952,0.019998,0.5242,0.89275,1.0095,0.40005,2.9445,13.89,1.75579,Tile dropping,learning,6,4,5.0,
599,3.0,0.001,0.1,0.02,0.5,1.0,1.0,0.5,3.5,15.0,1.62986,Tile dropping,learning,6,5,5.0,
600,5.0,0.0045669,0.2,0.02,0.25,0.4,1.0,1.159,5.0,15.0,1.66357,Tile dropping,learning,7,1,1.0,
601,5.0,0.0019878,0.2,0.01,1.0545,0.8,0.8,1.35,3.3925,15.0,2.1053,Tile dropping,learning,7,2,1.0,
602,7.0587,0.001,0.20441,0.019839,0.94533,0.81337,0.57001,0.99257,2.4769,29.881,1.87636,Tile dropping,learning,7,3,1.0,
603,5.3916,0.001,0.20118,0.01,1.0537,0.415,0.75469,0.52943,3.351,11.141,2.07552,Tile dropping,learning,7,4,1.0,
604,3.0,0.001,0.3,0.02,0.5,0.8,0.67348,0.3,6.223,15.0,2.3505499999999997,Tile dropping,learning,7,5,1.0,
605,1.6271,0.0017585,0.14311,0.038622,0.61748,0.8373,0.606,0.44011,2.8772,13.276,2.01898,Tile dropping,learning,7,1,2.0,
606,4.4987,0.001,0.1,0.01,1.0219,0.8,0.95227,0.69343,3.5,15.0,1.63062,Tile dropping,learning,7,2,2.0,
607,2.9999,0.0016667,0.15309,0.015001,0.95525,0.80005,0.80006,0.75372,2.7946,15.0,1.75216,Tile dropping,learning,7,3,2.0,
608,3.0,0.001,0.21111,0.01,0.78212,0.8,1.0,1.0,3.5,15.0,1.97937,Tile dropping,learning,7,4,2.0,
609,2.9773,0.001,0.20009,0.01,0.94562,0.80027,1.0003,0.99978,3.4993,139.98,1.7815100000000001,Tile dropping,learning,7,5,2.0,
610,3.4954,0.001,0.049974,0.020581,0.50683,0.88869,0.8148,0.33446,3.3337,15.41,2.0425899999999997,Tile dropping,learning,7,1,3.0,
611,6.5136,0.0020296,0.12698,0.027443,1.0426,1.0122,0.53572,0.2709,2.4554,467.69,1.61829,Tile dropping,learning,7,2,3.0,
612,2.6857,0.0037104,0.06776,0.036448,0.46932,0.94508,0.70706,0.50478,3.1373,22.617,1.7035300000000002,Tile dropping,learning,7,3,3.0,
613,3.7317,0.001,0.20257,0.011531,0.96283,1.0,0.82467,0.5,3.5,15.0,2.03286,Tile dropping,learning,7,4,3.0,
614,10.0,0.001,0.075,0.0225,0.95773,0.86003,0.63384,0.37218,2.2812,16.0,1.54226,Tile dropping,learning,7,5,3.0,
615,7.974,0.001,0.25654,0.01,1.0359,0.9754,0.57728,0.43548,4.9514,15.222,1.92397,Tile dropping,learning,7,1,4.0,
616,3.0,0.001,0.23354,0.02,0.87298,0.8,1.0,0.4,2.972,15.0,2.01677,Tile dropping,learning,7,2,4.0,
617,4.7552,0.001,0.16182,0.01,0.54639,0.8,0.88889,0.4,2.5,15.0,1.92804,Tile dropping,learning,7,3,4.0,
618,4.8885,0.001,0.085627,0.01,0.33251,0.78451,1.0378,0.4755,1.9878,40.397,1.7630700000000001,Tile dropping,learning,7,4,4.0,
619,5.6075,0.001,0.22048,0.023333,0.5,1.1028,0.8,0.6,3.5,135.12,2.13406,Tile dropping,learning,7,5,4.0,
620,7.6768,0.001,0.19431,0.016093,0.96607,0.64581,0.82869,0.83467,3.3326,16.37,2.14309,Tile dropping,learning,7,1,5.0,
621,2.9976,0.0097302,0.25952,0.015494,0.93181,1.0784,0.87676,1.2395,4.3553,20.108,1.9285799999999997,Tile dropping,learning,7,2,5.0,
622,7.0,0.02,0.2,0.02,1.0556,0.92685,0.8,0.99999,5.3725,15.0,1.9342900000000003,Tile dropping,learning,7,3,5.0,
623,3.9081,0.001,0.11954,0.012618,0.82933,0.6744,0.21974,0.45862,3.0891,12.039,1.9861600000000004,Tile dropping,learning,7,4,5.0,
624,2.9312,0.001,0.18889,0.02,0.94129,0.8,0.72305,0.45212,2.5,15.0,1.82347,Tile dropping,learning,7,5,5.0,
625,7.3372,0.011667,0.2,0.02,0.375,0.4,1.0,0.3,2.5,10.0,2.4529,Tile dropping,learning,8,1,1.0,
626,6.0102,0.00474,0.3364,0.01,0.25,0.33514,0.49182,0.24318,3.0992,12.261,2.52791,Tile dropping,learning,8,2,1.0,
627,8.6762,0.049262,0.14123,0.023048,0.3107,0.30246,0.90475,-0.21258,2.5893,4.2413,2.5291899999999994,Tile dropping,learning,8,3,1.0,
628,3.0583,0.26535,0.26667,0.11868,0.25,0.54051,0.8,0.0,5.0,13.333,2.52178,Tile dropping,learning,8,4,1.0,
629,5.0,0.01,0.16722,0.02,0.25,0.54569,1.0,0.3,3.2881,15.0,2.3794000000000004,Tile dropping,learning,8,5,1.0,
630,2.1788,0.001,0.12391,0.02,0.48148,0.57756,0.7178,1.039,3.5,17.037,2.0543500000000003,Tile dropping,learning,8,1,2.0,
631,3.9391,0.005,0.1,0.020553,0.5,0.44444,1.0,1.5382,4.0,180.0,2.3857399999999997,Tile dropping,learning,8,2,2.0,
632,6.2619,0.0045833,0.10045,0.014907,0.25,0.43258,1.3827,0.6,3.5,15.0,2.19544,Tile dropping,learning,8,3,2.0,
633,2.1592,0.0095251,0.20809,0.016667,0.6079,0.37386,0.80045,0.77736,4.0823,20.005,1.92929,Tile dropping,learning,8,4,2.0,
634,5.0,0.01,0.16667,0.02,0.5,0.53333,0.8,0.99999,5.0,20.748,2.08134,Tile dropping,learning,8,5,2.0,
635,4.3058,0.0031192,0.13905,0.018316,0.45809,0.99888,0.21777,1.2517,3.6705,60.042,2.02771,Tile dropping,learning,8,1,3.0,
636,6.241,0.004337,0.097999,0.015067,0.35577,0.83296,0.076018,1.5658,3.3481,17.005,1.9705000000000001,Tile dropping,learning,8,2,3.0,
637,1.0667,0.01,0.18901,0.02,0.5,0.8,0.8,1.2684,3.5,10.0,2.24988,Tile dropping,learning,8,3,3.0,
638,6.9956,0.0077848,0.20007,0.023295,0.49996,0.99889,0.73885,1.1705,3.2487,16.351,1.8746299999999998,Tile dropping,learning,8,4,3.0,
639,5.118,0.001,0.22409,0.02,0.53912,0.53459,0.29725,0.58379,3.5,10.0,1.9294900000000001,Tile dropping,learning,8,5,3.0,
640,0.1,0.006421,0.14979,0.020651,0.62105,1.0787,0.77072,1.7126,3.5732,20.259,1.6685100000000002,Tile dropping,learning,8,1,4.0,
641,2.3176,0.004999,0.20004,0.024732,0.50086,0.99995,0.79823,2.1644,3.5039,13.038,1.91174,Tile dropping,learning,8,2,4.0,
642,4.5622,0.001,0.19453,0.017031,0.42579,1.1484,-0.079111,1.8599,3.8339,10.816,1.84708,Tile dropping,learning,8,3,4.0,
643,0.1,0.021142,0.19208,0.015989,0.66108,1.0582,0.79394,1.6329,3.5213,29.924,1.9976200000000002,Tile dropping,learning,8,4,4.0,
644,4.6402,0.001,0.27888,0.01,1.0026,1.6456,0.084828,0.70467,3.386,10.279,2.03288,Tile dropping,learning,8,5,4.0,
645,4.7066,0.0037458,0.11427,0.018889,0.37963,1.0,1.0,2.4554,2.9089,14.63,2.1288000000000005,Tile dropping,learning,8,1,5.0,
646,7.0,0.001,0.2,0.014474,0.25,1.0667,0.85256,0.3,4.9999,15.0,2.0578600000000002,Tile dropping,learning,8,2,5.0,
647,4.7028,0.0044992,0.15854,0.01,0.42984,0.79994,0.97407,0.73878,3.3336,23.66,1.90866,Tile dropping,learning,8,3,5.0,
648,1.2968,0.005,0.15,0.016667,0.49017,0.79999,0.65963,1.9121,4.3768,15.59,1.7738500000000001,Tile dropping,learning,8,4,5.0,
649,3.9268,0.001,0.13797,0.027318,0.48127,0.88379,0.50262,0.48874,3.1908,25.028,1.85628,Tile dropping,learning,8,5,5.0,
650,3.0,0.011667,0.3,0.09868,0.5,0.8,1.1273,0.3,5.0,15.0,2.2540200000000006,Tile dropping,learning,9,1,1.0,
651,5.9883,0.010012,0.48052,0.020004,1.0052,1.0651,0.69714,0.50404,5.0105,8.178,2.42702,Tile dropping,learning,9,2,1.0,
652,2.5747,0.013847,0.48625,0.016361,0.81298,0.59035,0.81624,0.52741,3.9809,22.244,2.2782500000000003,Tile dropping,learning,9,3,1.0,
653,3.7943,0.013655,0.44597,0.025327,0.54265,0.83506,0.96067,0.51644,4.2146,7.0976,2.4399899999999994,Tile dropping,learning,9,4,1.0,
654,6.5608,0.001,0.4275,0.02,1.2711,0.8,0.83647,0.02372,3.5,1.4756,2.53885,Tile dropping,learning,9,5,1.0,
655,5.7362,0.0057951,0.41363,0.016565,0.50108,0.8847,0.78626,0.39008,11.433,7.6893,1.8953499999999999,Tile dropping,learning,9,1,2.0,
656,1.6871,0.001,0.32596,0.018594,0.61921,1.0332,1.0074,0.44569,5.7669,29.438,2.21727,Tile dropping,learning,9,2,2.0,
657,0.1,0.010534,0.38879,0.01,0.40229,1.5287,1.4222,0.20305,6.4097,5.7262,1.7141100000000002,Tile dropping,learning,9,3,2.0,
658,9.9999,0.001,0.22067,0.070567,0.5,1.6,1.0,0.3,3.5506,15.0,2.01382,Tile dropping,learning,9,4,2.0,
659,4.644,0.0028821,0.3245,0.083365,0.98068,1.6,0.95514,0.33333,7.0,5.029,1.8115699999999997,Tile dropping,learning,9,5,2.0,
660,3.048,0.0061549,0.23053,0.01,0.40024,1.0516,0.98322,0.6529,13.741,8.7155,2.1224800000000004,Tile dropping,learning,9,1,3.0,
661,3.8791,0.0053507,0.35,0.050833,0.53125,2.6195,1.0833,0.94791,11.248,9.5417,1.89472,Tile dropping,learning,9,2,3.0,
662,3.524,0.0075978,0.23802,0.026503,0.25,1.1031,1.1819,0.29671,16.74,8.8731,1.70261,Tile dropping,learning,9,3,3.0,
663,1.6204,0.0051067,0.3138,0.039461,0.36879,1.3383,0.55167,0.0039424,9.2961,6.2649,1.74086,Tile dropping,learning,9,4,3.0,
664,2.2533,0.0080635,0.039163,0.01123,0.31779,1.4613,1.128,0.30593,7.8421,3.9896,1.7154,Tile dropping,learning,9,5,3.0,
665,3.7485,0.001,0.30432,0.01,0.46086,0.4227,1.6162,0.10178,6.0783,26.929,1.76381,Tile dropping,learning,9,1,4.0,
666,2.1338,0.001,0.26853,0.063751,0.92688,1.4117,0.79588,0.33028,3.5103,15.037,1.9343,Tile dropping,learning,9,2,4.0,
667,0.91406,0.005,0.3,0.02,0.70988,1.0667,1.0,0.3,3.5,15.0,1.8255299999999999,Tile dropping,learning,9,3,4.0,
668,9.9999,0.001,0.19561,0.13699,0.3723,0.81042,1.2013,0.30485,5.2748,10.064,2.03869,Tile dropping,learning,9,4,4.0,
669,2.4692,0.001,0.33429,0.010833,0.25,0.79854,0.99914,0.30105,14.511,9.1854,1.7372300000000003,Tile dropping,learning,9,5,4.0,
670,10.0,0.0090052,0.22965,0.030013,1.4381,0.66077,1.5007,0.62543,7.3047,-56.666,1.8727399999999998,Tile dropping,learning,9,1,5.0,
671,2.3865,0.001,0.3003,0.01,1.0556,0.40049,1.0011,0.30029,3.4824,-6.662,1.92086,Tile dropping,learning,9,2,5.0,
672,3.7487,0.001,0.46149,0.01,0.49406,0.38056,1.1981,0.28976,11.131,-106.87,1.74266,Tile dropping,learning,9,3,5.0,
673,0.1,0.021937,0.49293,0.024729,0.79407,1.0041,1.2255,0.49752,5.2696,-1352.4,1.8641200000000002,Tile dropping,learning,9,4,5.0,
674,6.8389,0.0050712,0.2715,0.023707,0.42801,0.88872,1.7608,0.16348,15.939,-23.906,1.84547,Tile dropping,learning,9,5,5.0,
675,6.5586,0.001,0.14393,0.020472,0.76396,0.7805,1.1467,0.41116,3.3749,15.189,1.7008699999999997,Tile dropping,learning,10,1,1.0,
676,5.0293,0.001,0.086886,0.019654,0.52717,0.8,1.0312,0.17537,2.5215,12.778,2.17964,Tile dropping,learning,10,2,1.0,
677,4.8622,0.0016667,0.21111,0.018333,0.98561,0.77826,0.93333,0.3,3.4617,12.558,1.6799300000000001,Tile dropping,learning,10,3,1.0,
678,4.2058,0.0037073,0.2307,0.020152,1.0067,0.80686,0.94069,0.29505,2.6072,15.061,1.6692399999999998,Tile dropping,learning,10,4,1.0,
679,3.1664,0.001,0.11661,0.020461,1.0283,0.77774,0.97693,0.4818,2.5404,15.185,2.0349399999999997,Tile dropping,learning,10,5,1.0,
680,4.1333,0.0012364,0.10849,0.01,0.93765,1.5341,0.9037,0.021136,2.4455,15.0,1.8475900000000003,Tile dropping,learning,10,1,2.0,
681,3.4134,0.001,0.2013,0.016943,0.64934,1.1679,0.99206,0.23951,2.5347,5.7454,1.7746400000000002,Tile dropping,learning,10,2,2.0,
682,4.1833,0.001,0.11193,0.018132,1.0,0.8,1.0,0.3,2.5,15.0,1.8775199999999999,Tile dropping,learning,10,3,2.0,
683,3.0005,0.001,0.099953,0.02,0.25,0.80016,1.0002,0.40015,2.4997,14.998,1.7744399999999998,Tile dropping,learning,10,4,2.0,
684,2.3441,0.013333,0.1,0.02,0.25,1.2567,1.3223,0.3,3.6894,15.0,1.51644,Tile dropping,learning,10,5,2.0,
685,3.0891,0.0037654,0.16111,0.016667,0.42015,1.0122,1.6667,0.34101,2.9561,33.333,1.6341900000000003,Tile dropping,learning,10,1,3.0,
686,10.0,0.0064837,0.2,0.016819,1.1667,1.1206,1.0,0.3,2.5,12.934,1.73256,Tile dropping,learning,10,2,3.0,
687,3.0,0.001,0.18889,0.022354,1.0,0.8,1.0,0.3,2.0949,15.0,1.5911899999999999,Tile dropping,learning,10,3,3.0,
688,9.9289,0.001,0.099158,0.01,1.1701,0.72149,1.012,0.30783,2.6332,9.9337,1.86279,Tile dropping,learning,10,4,3.0,
689,3.5368,0.005,0.11255,0.01656,1.0078,0.66746,1.0,0.3,2.5,14.288,1.6838000000000002,Tile dropping,learning,10,5,3.0,
690,2.9914,0.0099799,6.1676e-06,0.019815,1.0021,0.69788,0.79932,0.30602,3.5208,20.097,1.51419,Tile dropping,learning,10,1,4.0,
691,3.3675,0.001,0.0,0.016657,0.93387,0.83992,1.1108,0.16516,2.5005,14.998,1.49711,Tile dropping,learning,10,2,4.0,
692,3.0,0.001,0.0,0.01,0.98264,1.0206,0.8,0.19078,2.8439,15.0,1.7493100000000001,Tile dropping,learning,10,3,4.0,
693,2.5163,0.001,0.049035,0.030004,0.79266,0.79984,1.0002,0.39986,2.5908,15.002,1.5588099999999998,Tile dropping,learning,10,4,4.0,
694,3.7717,0.001,0.01462,0.02,0.95833,0.8,1.0667,0.5,2.8279,20.0,1.65408,Tile dropping,learning,10,5,4.0,
695,7.0427,0.0087705,0.064779,0.02802,1.3156,0.89579,1.074,0.34587,4.5261,19.344,1.6165800000000001,Tile dropping,learning,10,1,5.0,
696,3.0004,0.0099964,0.083302,0.020003,0.95799,0.80018,0.9998,0.30013,3.3835,105.01,1.50044,Tile dropping,learning,10,2,5.0,
697,3.55,0.01,0.033264,0.016586,0.99999,0.8,1.0,0.3,3.3333,30.0,1.5637400000000001,Tile dropping,learning,10,3,5.0,
698,3.4033,0.0070978,0.076089,0.023225,0.85892,0.67749,1.1612,0.31754,3.0512,8.6584,1.7724999999999997,Tile dropping,learning,10,4,5.0,
699,3.002,0.0045556,0.033341,0.01,0.70273,0.8,1.0,0.35265,5.0251,15.0,1.76519,Tile dropping,learning,10,5,5.0,
700,4.4924,0.0064606,0.18544,0.017904,0.90831,-0.36584,1.0094,1.0786,2.3166,10.576,2.84734,Tile dropping,learning,11,1,1.0,
701,6.2042,0.015289,0.19147,0.019444,1.1327,-0.14872,0.97222,0.61805,2.5486,14.778,2.45607,Tile dropping,learning,11,2,1.0,
702,6.9995,0.005,0.0,0.29418,0.25,-0.42097,0.79989,0.99991,2.1488,10.001,2.6403799999999995,Tile dropping,learning,11,3,1.0,
703,4.6312,0.01225,0.19453,0.026542,0.89057,-0.87987,0.875,1.1046,2.7188,8.6307,2.59304,Tile dropping,learning,11,4,1.0,
704,10.0,0.02,0.2,0.02,0.99999,0.38893,0.41801,0.22484,1.6,7.6578,2.47928,Tile dropping,learning,11,5,1.0,
705,2.3674,0.014745,0.049089,0.020653,0.5886,0.95802,0.68342,1.1306,2.5115,13.268,2.13408,Tile dropping,learning,11,1,2.0,
706,5.5574,0.0041236,0.15823,0.02631,0.8546,0.8684,0.68961,0.47723,2.7396,12.589,2.3059199999999995,Tile dropping,learning,11,2,2.0,
707,2.0027,0.015797,0.1399,0.01,0.43728,1.0198,0.97939,1.2537,3.2177,14.761,1.8841,Tile dropping,learning,11,3,2.0,
708,3.2442,0.0023766,0.1157,0.027358,0.68134,0.7584,0.65928,0.96624,2.69,181.77,1.93475,Tile dropping,learning,11,4,2.0,
709,2.2999,0.010013,0.096984,0.027281,0.49931,1.0027,0.78053,1.387,3.9412,15.173,1.92712,Tile dropping,learning,11,5,2.0,
710,3.553,0.011106,0.22381,0.016937,0.70678,1.1205,0.86514,0.60199,3.8627,19.879,2.06916,Tile dropping,learning,11,1,3.0,
711,9.9999,0.0099986,0.30005,0.020002,0.99993,1.0667,0.99992,0.30005,5.0001,29.999,2.0387899999999997,Tile dropping,learning,11,2,3.0,
712,4.4929,0.0070049,0.18723,0.020008,1.0057,0.88854,0.70887,0.33316,2.8056,14.996,2.1270800000000003,Tile dropping,learning,11,3,3.0,
713,2.55,0.01,0.2,0.016667,0.62761,0.8,0.7325,0.3,2.5,15.0,2.19508,Tile dropping,learning,11,4,3.0,
714,0.72388,0.005,0.16667,0.03,0.5,0.99022,1.0,0.73844,2.5,41.924,2.25823,Tile dropping,learning,11,5,3.0,
715,3.0787,0.001,0.18386,0.01,0.63875,1.3814,0.95966,0.37378,3.3312,7.5915,1.74975,Tile dropping,learning,11,1,4.0,
716,2.4179,0.0044383,0.20403,0.017153,0.42196,1.6531,1.0538,0.43545,4.0757,22.78,2.0191799999999995,Tile dropping,learning,11,2,4.0,
717,2.5833,0.0069455,0.2,0.017212,0.51318,1.4515,1.0914,0.88734,3.5,20.0,1.889,Tile dropping,learning,11,3,4.0,
718,9.3792,0.001,0.098737,0.024281,0.84327,1.55,0.88889,0.47598,3.1702,16.667,1.8580100000000002,Tile dropping,learning,11,4,4.0,
719,8.3537,0.001,0.10646,0.01,0.73014,0.92265,0.98323,0.48421,2.7624,33.59,1.76308,Tile dropping,learning,11,5,4.0,
720,2.7954,0.013667,0.13333,0.016667,0.85416,1.0773,0.66556,0.22152,2.7917,16.333,1.70443,Tile dropping,learning,11,1,5.0,
721,2.947,0.0049969,0.10537,0.021731,0.55227,1.4896,1.1809,0.50034,2.8009,30.006,1.9859300000000002,Tile dropping,learning,11,2,5.0,
722,2.7695,0.0049316,0.09302,0.030927,0.75,1.4594,1.0672,0.21976,2.515,11.598,1.48536,Tile dropping,learning,11,3,5.0,
723,2.9996,0.001,0.19044,0.01,0.99997,1.5612,1.0525,0.3,2.4996,69.998,1.68309,Tile dropping,learning,11,4,5.0,
724,3.9989,0.0049986,0.10503,0.017767,0.87922,2.0601,0.74786,0.54081,3.5938,11.895,1.70853,Tile dropping,learning,11,5,5.0,
725,7.0,0.001,0.1,0.01,0.25,0.69738,1.0,0.5,3.7857,20.0,1.68467,Tile dropping,learning,12,1,1.0,
726,6.0,0.005,0.3,0.01,1.0,0.8,0.81923,0.4,4.6667,10.0,2.03245,Tile dropping,learning,12,2,1.0,
727,2.0409,0.0037855,0.21658,0.022875,0.43331,0.80523,0.98322,1.3619,3.8959,20.1,1.99632,Tile dropping,learning,12,3,1.0,
728,5.8302,0.0043349,0.11743,0.01,0.59653,0.7216,0.86292,0.58638,5.7394,19.085,2.2989699999999997,Tile dropping,learning,12,4,1.0,
729,5.0732,0.0025734,0.15627,0.016563,0.9285,0.62827,0.4718,0.2991,2.5388,14.987,2.04955,Tile dropping,learning,12,5,1.0,
730,3.0,0.001,0.23594,0.01,0.5,0.8,0.62974,0.5,2.5,15.0,2.2466500000000003,Tile dropping,learning,12,1,2.0,
731,1.55,0.005,0.2,0.03,0.5,0.8,0.90667,0.38237,2.3374,20.0,2.2778,Tile dropping,learning,12,2,2.0,
732,4.1833,0.0016201,0.2,0.04,1.0,1.0,0.77305,0.76517,2.5,15.0,2.1282400000000004,Tile dropping,learning,12,3,2.0,
733,2.3179,0.0035622,0.066667,0.03,0.53567,0.8,0.63868,0.35022,2.58,20.0,2.2986,Tile dropping,learning,12,4,2.0,
734,2.3827,0.011651,0.13059,0.026836,0.9072,0.76406,0.62764,0.48629,2.5701,8.0737,1.87461,Tile dropping,learning,12,5,2.0,
735,1.5514,0.0050006,0.20028,0.01,0.56283,0.79937,0.34385,0.60046,2.5012,29.994,1.98796,Tile dropping,learning,12,1,3.0,
736,3.5653,0.003613,0.099999,0.037747,0.53056,0.80733,0.47024,0.5625,3.1895,17.0,2.59606,Tile dropping,learning,12,2,3.0,
737,6.5822,0.01,0.2,0.02,1.0,0.8,0.15595,0.33097,3.8164,15.0,2.20958,Tile dropping,learning,12,3,3.0,
738,4.1888,0.001,0.2,0.01,0.25,1.0,0.2721,0.11487,3.8566,15.0,2.1355,Tile dropping,learning,12,4,3.0,
739,7.628,0.0092063,0.2,0.017119,0.51321,1.0,0.5116,0.79259,3.0185,14.259,2.20064,Tile dropping,learning,12,5,3.0,
740,1.1925,0.003899,0.090584,0.01,0.70364,0.84125,0.80633,0.81065,2.9667,17.044,1.95927,Tile dropping,learning,12,1,4.0,
741,1.4724,0.0065417,0.11627,0.024745,0.78228,0.79837,0.99184,0.96985,3.8434,14.502,1.8674999999999997,Tile dropping,learning,12,2,4.0,
742,2.3647,0.005,0.097805,0.02,0.51666,0.85716,0.84651,1.0181,3.2449,13.333,1.7878600000000002,Tile dropping,learning,12,3,4.0,
743,2.5291,0.0012926,0.099933,0.031184,0.59757,0.6531,0.94929,0.58667,3.4941,16.666,2.0105600000000003,Tile dropping,learning,12,4,4.0,
744,4.3246,0.001,0.1,0.02,0.62445,1.0,0.94907,0.3,3.5668,15.0,1.8781299999999999,Tile dropping,learning,12,5,4.0,
745,1.4036,0.0070144,0.20014,0.017773,0.97619,1.0411,0.59931,0.33592,3.0547,13.331,2.23668,Tile dropping,learning,12,1,5.0,
746,3.0,0.001,0.2,0.02,1.0,0.8,0.9868,0.5,3.5,10.0,2.12066,Tile dropping,learning,12,2,5.0,
747,0.83129,0.02666,0.3228,0.019831,0.983,0.80795,0.82504,0.42675,3.1536,14.929,1.7912299999999999,Tile dropping,learning,12,3,5.0,
748,0.38953,0.012442,0.30267,0.017779,0.93293,1.0695,0.94439,0.63372,3.0433,14.555,2.28828,Tile dropping,learning,12,4,5.0,
749,2.156,0.001,0.2,0.01827,1.0382,0.91112,0.66651,0.45006,3.3889,20.0,1.95267,Tile dropping,learning,12,5,5.0,
750,7.3389,0.0066629,0.1657,0.019394,0.48238,0.60481,0.95776,0.39573,3.0577,16.925,2.24411,Tile dropping,learning,13,1,1.0,
751,3.3136,0.0050683,0.21229,0.020171,0.49717,0.79231,1.4139,0.29444,5.015,29.932,1.9949100000000002,Tile dropping,learning,13,2,1.0,
752,8.3333,0.005,0.081788,0.01,0.5,0.4,1.0,0.23094,3.5,26.667,1.80507,Tile dropping,learning,13,3,1.0,
