,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
179,4.0979,0.001,0.16763,0.02,0.25,1.0667,1.4185,2.2833,15.0,1.94894,No unconnected 2-in-a-row,human-vs-human,36,5,,
180,4.0445,0.010317,0.19723,0.019848,0.98929,-0.91205,1.0122,2.5214,6.6247,2.9067499999999997,No unconnected 2-in-a-row,human-vs-human,37,1,,
181,5.125,0.0090877,0.68728,0.018333,2.0,-0.278,1.0,3.3333,15.0,2.25711,No unconnected 2-in-a-row,human-vs-human,37,2,,
182,8.0539,0.017302,0.21428,0.034225,1.9902,-0.43941,0.96477,3.0142,12.647,1.9405800000000002,No unconnected 2-in-a-row,human-vs-human,37,3,,
183,7.1649,0.011968,0.43771,0.01,1.2708,0.444,0.85656,4.5253,15.503,2.11293,No unconnected 2-in-a-row,human-vs-human,37,4,,
184,7.0,0.01,0.21943,0.03,2.0,-1.093,1.0,2.5,15.0,2.5641599999999998,No unconnected 2-in-a-row,human-vs-human,37,5,,
185,6.217,0.019897,0.47878,0.01,1.053,0.34922,-0.39411,3.5191,38.68,2.20831,No unconnected 2-in-a-row,human-vs-human,38,1,,
186,5.0863,0.001,0.54649,0.038829,0.96752,-0.38459,-1.0205,3.3046,17.568,2.31162,No unconnected 2-in-a-row,human-vs-human,38,2,,
187,5.0003,0.001,0.39504,0.016668,0.9861,-0.14982,-0.35174,2.4999,14.999,2.8692,No unconnected 2-in-a-row,human-vs-human,38,3,,
188,8.4,0.001,0.4,0.01,1.3586,0.20022,-1.2832,2.375,11.0,2.71247,No unconnected 2-in-a-row,human-vs-human,38,4,,
189,7.0,0.02,0.67354,0.01,1.0,0.4,-1.2855,3.5,2.2176,2.0803599999999998,No unconnected 2-in-a-row,human-vs-human,38,5,,
190,5.0,0.02,0.16667,0.01,0.72851,1.0667,1.0,2.5,15.0,2.3043000000000005,No unconnected 2-in-a-row,human-vs-human,39,1,,
191,3.7017,0.0070613,0.20204,0.019022,0.63981,0.65306,1.1633,2.4507,18.286,1.8167399999999998,No unconnected 2-in-a-row,human-vs-human,39,2,,
192,7.0,0.0055,0.2,0.01,1.0,0.8,1.0,2.5,15.0,2.29143,No unconnected 2-in-a-row,human-vs-human,39,3,,
193,10.0,0.005,0.2,0.022065,0.25,1.0667,1.3448,3.3333,15.0,2.5337299999999994,No unconnected 2-in-a-row,human-vs-human,39,4,,
194,4.9117,0.001,0.27557,0.019709,1.083,0.48765,1.1248,1.8684,18.685,1.79878,No unconnected 2-in-a-row,human-vs-human,39,5,,
195,3.0,0.02,0.3,0.02,1.0,0.8,1.0,2.5,15.0,1.9448899999999998,No unconnected 2-in-a-row,human-vs-human,40,1,,
196,3.0,0.01,0.1,0.02,1.0,0.8,1.1631,2.5,15.0,1.7382300000000002,No unconnected 2-in-a-row,human-vs-human,40,2,,
197,0.97852,0.015833,0.0,0.02,0.52495,0.47913,1.1111,2.5,15.0,2.23513,No unconnected 2-in-a-row,human-vs-human,40,3,,
198,0.1,0.0064519,0.12308,0.01,0.50104,0.70957,1.1724,2.6452,16.937,2.23649,No unconnected 2-in-a-row,human-vs-human,40,4,,
199,3.0,0.01,0.1,0.02,1.0,0.8,1.0,2.5,15.0,1.42039,No unconnected 2-in-a-row,human-vs-human,40,5,,
200,1.55,0.005,0.3,0.01,1.0,1.0984,1.2387,4.6667,15.0,1.64755,No unconnected 2-in-a-row,generalization,1,1,,
201,2.0601,0.0029071,0.15241,0.024734,0.61963,0.93602,1.1101,4.0897,17.253,1.252,No unconnected 2-in-a-row,generalization,1,2,,
202,2.9657,0.011133,0.17482,0.019849,0.95913,1.01,1.057,4.8898,30.504,1.72422,No unconnected 2-in-a-row,generalization,1,3,,
203,2.9994,0.001,0.05,0.02,0.5,1.0,1.0,3.5,10.0,2.03394,No unconnected 2-in-a-row,generalization,1,4,,
204,5.044,0.001,0.20122,0.024092,1.0195,0.81341,1.0554,3.4794,7.757,1.58497,No unconnected 2-in-a-row,generalization,1,5,,
205,9.9998,0.001,0.40076,0.021022,0.99844,1.6016,1.0018,4.0977,14.986,1.22322,No unconnected 2-in-a-row,generalization,2,1,,
206,8.472,0.0012642,0.083333,0.02,0.99999,1.4084,1.0,2.5,15.0,1.6248999999999998,No unconnected 2-in-a-row,generalization,2,2,,
207,9.9999,0.001,0.25391,0.02,0.75265,1.6,1.0,3.6393,15.0,1.0443069999999999,No unconnected 2-in-a-row,generalization,2,3,,
208,4.0777,0.0014498,0.12093,0.01,0.60404,1.8288,1.2646,4.5547,22.033,1.40829,No unconnected 2-in-a-row,generalization,2,4,,
209,5.0,0.001,0.16667,0.022368,0.84595,0.8,1.3333,3.3333,15.0,1.30079,No unconnected 2-in-a-row,generalization,2,5,,
210,4.7658,0.0036666,0.28269,0.022811,0.75,-0.39798,0.75268,3.5,7.598,1.9581399999999998,No unconnected 2-in-a-row,generalization,3,1,,
211,10.0,0.01,0.25611,0.02,0.92899,-0.28741,0.64639,5.0,7.3627,2.27392,No unconnected 2-in-a-row,generalization,3,2,,
212,7.7435,0.010837,0.26711,0.019984,0.72334,0.2861,0.79929,5.3971,13.334,2.1553200000000006,No unconnected 2-in-a-row,generalization,3,3,,
213,3.0,0.018726,0.3,0.02,0.25,0.4,1.3333,6.9999,40.0,2.34416,No unconnected 2-in-a-row,generalization,3,4,,
214,10.0,0.005,0.6958,0.018365,1.0841,0.19532,0.4277,5.0,15.0,2.11072,No unconnected 2-in-a-row,generalization,3,5,,
215,3.0,0.013333,0.35496,0.02,1.0,0.8,1.0,2.5,-21.699,2.51515,No unconnected 2-in-a-row,generalization,4,1,,
216,6.3271,0.01,0.32085,0.023654,1.0,0.7566,1.0,2.5,-16.842,2.39962,No unconnected 2-in-a-row,generalization,4,2,,
217,1.6903,0.0075,0.44514,0.03,1.0,0.70807,1.0,2.5,-17.257,2.7955200000000002,No unconnected 2-in-a-row,generalization,4,3,,
218,3.0,0.01,0.35417,0.03,1.0,0.8,1.0,2.0202,-1805.3,2.61994,No unconnected 2-in-a-row,generalization,4,4,,
219,6.6574,0.001,0.30454,0.22564,0.9921,1.0585,1.0058,1.5809,-13.784,2.65077,No unconnected 2-in-a-row,generalization,4,5,,
220,10.0,0.011568,0.31287,0.04149,1.2513,0.60456,0.54148,3.8543,-39.341,2.69555,No unconnected 2-in-a-row,generalization,5,1,,
221,2.5167,0.001,0.60102,0.023333,1.0,0.4,1.0,2.5,15.0,2.36202,No unconnected 2-in-a-row,generalization,5,2,,
222,2.025,0.001,0.37801,0.01,0.60886,0.75,1.5,2.8425,11.0,2.7427199999999994,No unconnected 2-in-a-row,generalization,5,3,,
223,7.5357,0.018118,0.47601,0.02503,1.5203,0.197,1.0437,4.5599,-6.2444,2.23743,No unconnected 2-in-a-row,generalization,5,4,,
224,5.0,0.01,0.21408,0.02,1.0,0.65428,1.0,3.3333,15.0,2.55865,No unconnected 2-in-a-row,generalization,5,5,,
225,4.1639,0.001,0.20012,0.019994,0.99974,1.1544,0.81065,2.5,14.998,1.71379,No unconnected 2-in-a-row,generalization,6,1,,
226,5.9657,0.001,0.35995,0.023209,1.0,1.0,1.0,2.6519,15.0,1.67749,No unconnected 2-in-a-row,generalization,6,2,,
227,6.0,0.001,0.2,0.04,0.86635,0.8,1.0,3.4101,10.0,1.9258600000000001,No unconnected 2-in-a-row,generalization,6,3,,
228,10.0,0.0062609,0.2,0.01,0.25,0.8,1.4724,2.5,15.0,1.6408999999999998,No unconnected 2-in-a-row,generalization,6,4,,
229,6.9973,0.0014438,0.30041,0.020013,1.0415,1.0007,0.99933,3.3345,40.007,1.60519,No unconnected 2-in-a-row,generalization,6,5,,
230,5.695,0.001,0.2,0.01,0.5,0.8,0.8,2.5,15.0,2.1018800000000004,No unconnected 2-in-a-row,generalization,7,1,,
231,4.981,0.001,0.19978,0.022277,0.41741,0.80255,0.99412,2.4888,19.933,2.08595,No unconnected 2-in-a-row,generalization,7,2,,
232,5.9978,0.0050089,0.19991,0.019978,0.25,0.79901,1.0001,3.3749,15.009,1.8918,No unconnected 2-in-a-row,generalization,7,3,,
233,8.3333,0.001,0.36667,0.018333,0.72022,1.0667,0.8,3.6986,7.521,1.6503299999999999,No unconnected 2-in-a-row,generalization,7,4,,
234,6.8192,0.001,0.60016,0.04,0.78125,0.86396,1.2143,2.9375,11.23,1.8634899999999999,No unconnected 2-in-a-row,generalization,7,5,,
235,2.9145,0.016667,0.20772,0.02,0.97351,0.8,0.46803,3.2862,15.0,2.21821,No unconnected 2-in-a-row,generalization,8,1,,
236,5.6784,0.0054788,0.29074,0.021667,0.95565,0.53559,0.63938,5.8472,15.667,2.09399,No unconnected 2-in-a-row,generalization,8,2,,
237,10.0,0.001,0.7239,0.029994,1.2695,0.80011,0.99964,3.5008,15.003,1.96259,No unconnected 2-in-a-row,generalization,8,3,,
238,10.0,0.010843,0.20957,0.020483,2.1977,0.88659,0.16734,2.7917,18.0,1.77574,No unconnected 2-in-a-row,generalization,8,4,,
239,5.3488,0.001,0.45,0.01,1.507,0.32224,0.32125,1.6664,6.5625,1.58768,No unconnected 2-in-a-row,generalization,8,5,,
240,7.0,0.01,0.3,0.04,0.25,0.70679,1.5,16.832,20.0,2.04206,No unconnected 2-in-a-row,generalization,9,1,,
241,4.3399,0.005,0.33621,0.03,0.66318,0.31159,0.8,5.6,13.333,1.91501,No unconnected 2-in-a-row,generalization,9,2,,
242,10.0,0.0064514,0.054283,0.01,0.7173,0.47214,0.63571,3.6997,12.086,2.1764,No unconnected 2-in-a-row,generalization,9,3,,
243,6.1036,0.0075687,0.21866,0.018109,0.94663,0.3573,1.0211,3.3628,16.734,2.0458799999999995,No unconnected 2-in-a-row,generalization,9,4,,
244,4.6466,0.0063631,0.31614,0.019442,0.99927,0.010232,0.75691,4.2003,4.4396,2.0437699999999994,No unconnected 2-in-a-row,generalization,9,5,,
245,3.0,0.001,0.28592,0.023945,1.0,0.76347,0.76682,3.6948,10.0,2.1578,No unconnected 2-in-a-row,generalization,10,1,,
246,6.0,0.001,0.129,0.02,0.25,0.8,1.0,3.5,15.0,2.10768,No unconnected 2-in-a-row,generalization,10,2,,
247,2.5208,0.001,0.39998,0.019999,0.99996,0.72696,0.80004,4.4767,15.0,1.7663300000000004,No unconnected 2-in-a-row,generalization,10,3,,
248,3.8323,0.001,0.15986,0.02423,0.43289,0.88907,0.98313,3.6569,14.865,2.0978700000000003,No unconnected 2-in-a-row,generalization,10,4,,
249,5.0,0.0058333,0.3,0.023169,1.1667,0.8,0.53862,5.0,15.0,1.82162,No unconnected 2-in-a-row,generalization,10,5,,
250,2.5416,0.24084,0.25897,0.012568,1.884,0.85389,1.0137,2.5306,14.89,2.08534,No unconnected 2-in-a-row,generalization,11,1,,
251,0.1,0.02,0.2,0.02,1.0,0.8,1.0,2.5,15.0,1.7369800000000002,No unconnected 2-in-a-row,generalization,11,2,,
252,0.13333,0.0012772,0.26667,0.01,1.0,0.87607,1.0,2.7778,20.0,1.9204899999999998,No unconnected 2-in-a-row,generalization,11,3,,
253,0.11043,0.0077343,0.2491,0.018848,0.96749,0.81812,0.87413,2.7203,20.447,2.41393,No unconnected 2-in-a-row,generalization,11,4,,
254,6.3052,0.48231,0.2,0.02,2.0,1.0,1.0,3.5,15.0,1.9258699999999997,No unconnected 2-in-a-row,generalization,11,5,,
255,2.8192,0.001,0.28282,0.015157,0.61289,0.35932,0.84979,5.0858,147.3,2.1145500000000004,No unconnected 2-in-a-row,generalization,12,1,,
256,5.1628,0.001,0.25,0.01,0.67919,0.4,0.8,6.4033,105.18,1.85795,No unconnected 2-in-a-row,generalization,12,2,,
257,6.4907,0.0016667,0.45,0.020492,1.2676,0.32592,0.75,3.4691,17.0,2.0581000000000005,No unconnected 2-in-a-row,generalization,12,3,,
258,4.9364,0.0047777,0.33056,0.019475,0.85071,0.41128,0.67886,6.9382,15.22,1.95715,No unconnected 2-in-a-row,generalization,12,4,,
259,4.2044,0.0051456,0.23819,0.025394,0.76403,0.42376,1.1204,6.3932,42.832,2.06545,No unconnected 2-in-a-row,generalization,12,5,,
260,3.55,0.001,0.2,0.04,0.80052,0.8,0.59264,3.3333,15.0,1.56107,No unconnected 2-in-a-row,generalization,13,1,,
261,7.0,0.0044488,0.3,0.02,0.74444,0.98835,0.80983,3.5316,20.0,1.89388,No unconnected 2-in-a-row,generalization,13,2,,
262,9.1755,0.001,0.38632,0.012222,1.0,0.8,1.0,2.5,15.0,2.00906,No unconnected 2-in-a-row,generalization,13,3,,
263,10.0,0.0023333,0.30397,0.02705,0.73062,0.87088,0.96876,2.9375,13.0,2.05382,No unconnected 2-in-a-row,generalization,13,4,,
264,5.4612,0.001,0.32243,0.01,1.0,0.8,0.69999,3.4933,15.0,1.71689,No unconnected 2-in-a-row,generalization,13,5,,
265,3.4818,0.89293,0.19498,0.021045,0.82536,0.41309,1.0025,4.6611,16.686,2.48444,No unconnected 2-in-a-row,generalization,14,1,,
266,0.1,0.0095,0.23649,0.01,0.84318,0.4,0.75329,3.5,30.0,1.7983,No unconnected 2-in-a-row,generalization,14,2,,
267,1.4371,0.019596,0.2078,0.09234,0.72463,0.56849,0.9496,4.0127,13.927,2.1235799999999996,No unconnected 2-in-a-row,generalization,14,3,,
268,3.1131,0.0080952,0.20639,0.018797,1.0723,0.50064,0.63734,4.8554,15.661,1.8366700000000002,No unconnected 2-in-a-row,generalization,14,4,,
269,2.8146,0.010239,0.20014,0.019679,0.48162,0.76692,1.078,10.501,180.29,2.02755,No unconnected 2-in-a-row,generalization,14,5,,
270,10.0,0.005,0.26767,0.018455,2.0,0.69925,0.84605,2.5,15.0,2.1929499999999997,No unconnected 2-in-a-row,generalization,15,1,,
271,4.9907,0.001,0.19873,0.019976,0.99938,0.72687,1.0002,2.4945,14.975,2.00681,No unconnected 2-in-a-row,generalization,15,2,,
272,4.3551,0.0050776,0.19858,0.033821,1.5007,0.7309,1.0003,2.2784,13.245,2.1285600000000002,No unconnected 2-in-a-row,generalization,15,3,,
273,9.5556,0.0042686,0.3,0.019655,1.0,0.67792,0.90443,5.0,15.0,2.4815099999999997,No unconnected 2-in-a-row,generalization,15,4,,
274,5.0,0.003,0.2,0.021111,1.0424,0.74579,0.87563,2.4223,10.342,2.01368,No unconnected 2-in-a-row,generalization,15,5,,
275,2.8389,0.001,0.2,0.01,1.0,0.68721,0.8,2.5,15.0,1.9133099999999998,No unconnected 2-in-a-row,generalization,16,1,,
276,4.7716,0.001,0.42547,0.020224,0.76547,0.70022,0.70412,3.3529,14.911,1.58197,No unconnected 2-in-a-row,generalization,16,2,,
277,4.1138,0.0037543,0.27728,0.020016,0.72271,0.87292,0.7325,2.5177,15.078,1.90164,No unconnected 2-in-a-row,generalization,16,3,,
278,7.0,0.001,0.24671,0.02,0.87499,0.8,1.0,2.5,15.0,2.17387,No unconnected 2-in-a-row,generalization,16,4,,
279,4.3463,0.0016667,0.1,0.02,1.0,0.53333,0.61936,2.5,20.0,2.01985,No unconnected 2-in-a-row,generalization,16,5,,
280,3.8458,0.001,0.2025,0.016595,0.25,0.46049,1.0053,2.4907,19.957,1.48542,No unconnected 2-in-a-row,generalization,17,1,,
281,7.1495,0.001,0.63596,0.01,1.0,0.464,0.99999,3.8889,20.0,2.1699900000000003,No unconnected 2-in-a-row,generalization,17,2,,
282,9.9999,0.0033372,0.40133,0.03,1.0,0.70418,0.51889,5.0,5.8785,2.1536999999999997,No unconnected 2-in-a-row,generalization,17,3,,
283,8.5832,0.010034,0.62048,0.026296,0.25,0.57281,0.79817,24.495,138.32,2.08101,No unconnected 2-in-a-row,generalization,17,4,,
284,3.4239,0.001,0.26337,0.019957,0.52978,0.59417,0.95699,2.5753,15.344,1.8742,No unconnected 2-in-a-row,generalization,17,5,,
285,6.1568,0.0044569,0.21373,0.021358,0.94059,0.59147,1.5227,4.515,15.543,1.4868000000000001,No unconnected 2-in-a-row,generalization,18,1,,
286,4.7542,0.0057363,0.15943,0.01,1.0383,0.84304,1.0514,2.6458,14.333,1.79401,No unconnected 2-in-a-row,generalization,18,2,,
287,4.7907,0.0076898,0.10026,0.01,0.66429,0.68107,0.97018,4.9589,20.442,1.54908,No unconnected 2-in-a-row,generalization,18,3,,
288,8.3067,0.0050894,0.11877,0.020651,1.0104,0.78933,0.99149,3.3548,13.238,2.03511,No unconnected 2-in-a-row,generalization,18,4,,
289,7.4375,0.0048986,0.1,0.02,1.0,0.50751,1.0299,2.748,20.0,1.89088,No unconnected 2-in-a-row,generalization,18,5,,
290,5.0,0.005,0.3,0.01,0.94949,1.0992,0.058357,3.3333,15.0,2.4260300000000004,No unconnected 2-in-a-row,generalization,19,1,,
291,6.8751,0.001,0.44894,0.029372,1.4613,1.4703,0.25738,4.1717,12.775,2.11961,No unconnected 2-in-a-row,generalization,19,2,,
292,10.0,0.0099792,0.46554,0.021086,0.99899,0.90975,0.56891,9.3301,16.91,2.0715200000000005,No unconnected 2-in-a-row,generalization,19,3,,
293,4.415,0.0050408,0.30256,0.030354,1.0333,0.88088,0.46578,2.9272,14.929,1.8988800000000001,No unconnected 2-in-a-row,generalization,19,4,,
294,1.7657,0.001,0.3,0.03,0.5,0.99999,0.16059,4.6667,15.0,1.8890600000000002,No unconnected 2-in-a-row,generalization,19,5,,
295,5.8354,0.001,0.27766,0.02,1.0,0.8,0.43664,3.5,86.603,2.0672900000000003,No unconnected 2-in-a-row,generalization,20,1,,
296,8.0,0.001,0.34395,0.02,0.86973,0.68271,0.79096,5.8708,8.2111,1.64188,No unconnected 2-in-a-row,generalization,20,2,,
297,3.0,0.0049999,0.2,0.02,1.0,0.8,0.56052,3.3333,12.419,1.95059,No unconnected 2-in-a-row,generalization,20,3,,
298,4.5346,0.001,0.27118,0.01961,1.1056,0.90233,0.71319,4.1864,13.483,1.76193,No unconnected 2-in-a-row,generalization,20,4,,
299,7.1831,0.001,0.21353,0.01,1.1031,0.77921,0.18362,4.131,15.083,1.71278,No unconnected 2-in-a-row,generalization,20,5,,
300,5.0,0.0019756,0.2,0.015432,0.90875,0.58175,0.74144,2.5,15.0,2.53953,No unconnected 2-in-a-row,generalization,21,1,,
301,6.1533,0.0063006,0.26674,0.01,0.95844,0.55301,0.86657,2.4998,15.001,2.3869700000000003,No unconnected 2-in-a-row,generalization,21,2,,
302,6.3417,0.013667,0.1955,0.01,0.85416,0.65,0.83333,3.0985,13.667,2.0103099999999996,No unconnected 2-in-a-row,generalization,21,3,,
303,5.0,0.001,0.40949,0.02,1.0,0.8,1.0,2.5,15.0,1.78429,No unconnected 2-in-a-row,generalization,21,4,,
304,5.4152,0.001,0.53701,0.02,1.5,0.57415,0.8,2.5,20.0,2.21831,No unconnected 2-in-a-row,generalization,21,5,,
305,7.0,0.001,0.083333,0.020401,0.25,0.59221,0.66278,2.5,20.0,1.73201,No unconnected 2-in-a-row,generalization,22,1,,
306,1.4114,0.0053154,0.23705,0.030109,0.50015,0.84807,0.991,5.7012,43.33,1.9519999999999995,No unconnected 2-in-a-row,generalization,22,2,,
307,10.0,0.005,0.2,0.020225,0.5,0.8,1.0,4.938,20.0,2.1194500000000005,No unconnected 2-in-a-row,generalization,22,3,,
308,2.8685,0.001,0.19114,0.028743,0.25,0.44722,0.93254,2.6181,15.54,1.9796500000000001,No unconnected 2-in-a-row,generalization,22,4,,
309,2.9906,0.001,0.19947,0.029996,0.41469,0.80212,1.0252,3.4891,14.961,1.7517800000000001,No unconnected 2-in-a-row,generalization,22,5,,
310,2.8864,0.001,0.16019,0.031132,0.61899,0.88149,0.81579,4.8579,14.35,1.6157299999999999,No unconnected 2-in-a-row,generalization,23,1,,
311,4.2785,0.0033044,0.073213,0.02,1.0121,0.59558,0.66742,3.2106,10.0,1.8976099999999998,No unconnected 2-in-a-row,generalization,23,2,,
312,4.5012,0.007,0.27363,0.022219,0.79367,0.9476,0.7999,6.9995,18.333,1.6000599999999998,No unconnected 2-in-a-row,generalization,23,3,,
313,3.0,0.001,0.073726,0.02,0.84569,0.8,0.67518,3.5,15.0,1.48759,No unconnected 2-in-a-row,generalization,23,4,,
314,3.0767,0.001,0.092131,0.017418,0.5072,0.76459,0.54392,4.9311,20.216,1.5841100000000001,No unconnected 2-in-a-row,generalization,23,5,,
315,5.0,0.001,0.2,0.02,0.5,0.4,1.0489,3.6078,15.0,1.88864,No unconnected 2-in-a-row,generalization,24,1,,
316,4.1834,0.0045556,0.2,0.020074,1.0,0.66667,0.60613,3.8069,15.0,1.8105499999999999,No unconnected 2-in-a-row,generalization,24,2,,
317,9.201,0.0058333,0.2,0.04644,1.0,0.64525,0.8,4.01,5.1568,1.60859,No unconnected 2-in-a-row,generalization,24,3,,
318,7.5884,0.001,0.2,0.01,1.0,0.66062,1.0,3.5,15.0,1.74007,No unconnected 2-in-a-row,generalization,24,4,,
319,7.0991,0.006107,0.08336,0.030001,0.82566,0.70546,0.66431,4.667,21.53,1.33712,No unconnected 2-in-a-row,generalization,24,5,,
320,7.0,0.005,0.4,0.02,1.2135,0.8,1.0,3.5,7.7992,1.77502,No unconnected 2-in-a-row,generalization,25,1,,
321,7.0,0.01,0.2,0.02,1.0,0.8,1.0,2.5,20.0,1.8596899999999998,No unconnected 2-in-a-row,generalization,25,2,,
322,5.0,0.01,0.1,0.03,1.0,0.8,1.0,2.5,15.0,2.06937,No unconnected 2-in-a-row,generalization,25,3,,
323,4.3652,0.001,0.2,0.015,0.93627,0.54248,0.95131,3.3333,9.3566,1.7698700000000003,No unconnected 2-in-a-row,generalization,25,4,,
324,9.9999,0.01,0.2,0.02,1.0,0.8,1.0,2.5,15.0,2.03212,No unconnected 2-in-a-row,generalization,25,5,,
325,7.267,0.001,0.2504,0.018657,0.99162,0.2791,1.0416,3.6528,1830.3,1.7325700000000002,No unconnected 2-in-a-row,generalization,26,1,,
326,7.5986,0.0020099,0.2,0.02,1.654,0.51104,0.99999,3.758,15.0,1.8273800000000002,No unconnected 2-in-a-row,generalization,26,2,,
327,5.198,0.001,0.1,0.03,1.0,0.48634,0.8353,3.3631,8.068,1.7345100000000002,No unconnected 2-in-a-row,generalization,26,3,,
328,4.5427,0.001,0.12954,0.038207,1.1965,0.5772,0.82018,2.5494,26.818,1.7640799999999999,No unconnected 2-in-a-row,generalization,26,4,,
329,10.0,0.0023008,0.31164,0.019067,1.6487,0.61402,1.0467,5.0816,12.934,1.6916900000000001,No unconnected 2-in-a-row,generalization,26,5,,
330,3.1667,0.001,0.2,0.02,0.92448,0.57628,1.4711,3.5,20.0,1.72228,No unconnected 2-in-a-row,generalization,27,1,,
331,2.2749,0.005,0.2,0.02,0.94084,0.8,1.2668,2.7864,15.0,1.7675900000000002,No unconnected 2-in-a-row,generalization,27,2,,
332,2.9985,0.0042778,0.090616,0.020016,0.45206,0.99921,1.3883,3.3352,14.994,1.8204599999999995,No unconnected 2-in-a-row,generalization,27,3,,
333,4.0406,0.001,0.16649,0.019979,0.4995,0.80092,1.5013,3.5024,18.343,1.90774,No unconnected 2-in-a-row,generalization,27,4,,
334,2.5167,0.005,0.2,0.02,1.0,0.8,1.2561,2.5,15.0,1.9376799999999998,No unconnected 2-in-a-row,generalization,27,5,,
335,3.1812,0.001,0.1864,0.019354,1.0178,0.76941,0.65453,4.9546,19.728,2.3494,No unconnected 2-in-a-row,generalization,28,1,,
336,3.5104,0.0016234,0.2013,0.019957,0.70812,0.71713,1.0042,5.0486,14.948,2.07819,No unconnected 2-in-a-row,generalization,28,2,,
337,3.0765,0.0046862,0.25105,0.01,1.0343,0.6797,0.6663,3.5882,19.588,1.8668200000000001,No unconnected 2-in-a-row,generalization,28,3,,
338,3.0,0.012105,0.2,0.02,1.0,0.53333,0.76954,4.6667,12.603,2.02535,No unconnected 2-in-a-row,generalization,28,4,,
339,4.9995,0.010005,0.19987,0.019991,1.0002,0.80042,1.0005,7.6228,14.999,1.8808700000000003,No unconnected 2-in-a-row,generalization,28,5,,
340,2.8479,0.001,0.24886,0.019996,1.0415,1.0694,1.1094,3.612,9.9998,1.5831099999999998,No unconnected 2-in-a-row,generalization,29,1,,
341,3.0009,0.001,0.24034,0.015682,0.76661,1.1125,1.4891,3.501,29.996,1.8333499999999998,No unconnected 2-in-a-row,generalization,29,2,,
342,2.7261,0.001,0.2,0.019387,0.92124,0.8,1.4408,2.8406,20.0,1.64685,No unconnected 2-in-a-row,generalization,29,3,,
343,2.9393,0.001,0.20853,0.025866,0.93087,0.88425,1.0936,2.6638,20.983,1.46123,No unconnected 2-in-a-row,generalization,29,4,,
344,3.3647,0.001,0.19156,0.021378,1.0176,0.86196,1.1101,3.5271,29.444,1.94481,No unconnected 2-in-a-row,generalization,29,5,,
345,4.1107,0.001,0.31143,0.034714,0.33846,0.31431,0.92368,3.4775,13.019,2.20847,No unconnected 2-in-a-row,generalization,30,1,,
346,3.0,0.001,0.19865,0.023763,0.5,0.50292,0.95877,3.809,9.4331,2.17319,No unconnected 2-in-a-row,generalization,30,2,,
347,7.0,0.0051891,0.4,0.02,0.8582,0.35733,0.56362,5.0,8.5353,2.55354,No unconnected 2-in-a-row,generalization,30,3,,
348,5.8444,0.001,0.21895,0.045318,0.25,0.13081,0.041366,2.6667,11.0,2.17231,No unconnected 2-in-a-row,generalization,30,4,,
349,3.0021,0.0099943,0.20014,0.019975,0.25,0.54352,-0.13591,4.0435,15.01,2.61652,No unconnected 2-in-a-row,generalization,30,5,,
350,6.912,0.001,0.24018,0.02,0.45833,0.53333,0.98407,3.2397,20.0,1.8739999999999999,No unconnected 2-in-a-row,generalization,31,1,,
351,7.1667,0.001,0.3,0.03,0.5,1.0,1.3333,4.6667,15.0,2.11641,No unconnected 2-in-a-row,generalization,31,2,,
352,1.4834,0.0053125,0.20734,0.027222,0.42361,0.64998,1.032,3.8751,137.58,1.8739599999999998,No unconnected 2-in-a-row,generalization,31,3,,
353,9.9999,0.0039517,0.21035,0.019777,0.91419,0.91794,0.97562,5.2293,16.048,1.99953,No unconnected 2-in-a-row,generalization,31,4,,
354,4.4819,0.001,0.28035,0.02136,0.96354,0.64253,0.93663,3.4792,14.73,1.75945,No unconnected 2-in-a-row,generalization,31,5,,
355,9.0258,0.0038275,0.30612,0.020516,1.1262,0.78412,0.66856,3.5042,15.015,1.8376899999999998,No unconnected 2-in-a-row,generalization,32,1,,
356,3.1785,0.005287,0.1809,0.01,0.44512,0.39081,0.73817,3.7915,17.095,1.45916,No unconnected 2-in-a-row,generalization,32,2,,
357,5.935,0.001,0.10445,0.023951,0.83406,0.74754,0.85135,3.7084,14.416,2.00304,No unconnected 2-in-a-row,generalization,32,3,,
