,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,connected 2-in-a-row drop rate,unconnected 2-in-a-row drop rate,3-in-a-row drop rate,4-in-a-row drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
493,2.6649,0.001,0.019488,0.70305,1.3706,1.1822,0.41169,5.3007,21.804,0.26873,0.26873,0.10939,0.13127,1.3308,Type-dependent dropping,learning,2,4,4.0,
494,6.0,0.001,0.03,0.94204,1.4119,1.6,0.3,4.6667,15.0,0.2,0.2,0.21358,0.2,1.60554,Type-dependent dropping,learning,2,5,4.0,
495,2.9699,0.0016581,0.029383,0.96736,1.155,1.0154,0.60892,2.473,15.123,0.19383,0.20617,0.19383,0.20501,1.6090799999999998,Type-dependent dropping,learning,2,1,5.0,
496,0.1,0.044426,0.01,0.38387,1.2683,2.2006,0.43036,7.4,31.604,0.42033,0.28022,0.28022,0.13494,1.12683,Type-dependent dropping,learning,2,2,5.0,
497,0.89021,0.0036667,0.020009,0.47174,1.2448,1.4016,0.28822,3.8879,15.004,0.21865,0.19982,0.19982,0.20018,1.53593,Type-dependent dropping,learning,2,3,5.0,
498,2.5623,0.001,0.02,0.59549,1.4478,2.0,0.4,5.0,17.034,0.2,0.0,0.2,0.2,1.4126400000000001,Type-dependent dropping,learning,2,4,5.0,
499,7.3068,0.001,0.01,1.0,1.2087,1.0,0.3,3.6927,30.0,0.2,0.2,0.2,0.18018,1.7788200000000003,Type-dependent dropping,learning,2,5,5.0,
500,5.6278,0.001,0.020009,0.67681,-0.29303,0.88319,1.771,3.142,18.475,0.13519,0.2,0.21156,0.21807,1.83196,Type-dependent dropping,learning,3,1,1.0,
501,8.7673,0.0063917,0.025805,0.59713,-0.16443,1.1391,1.7926,3.8111,31.554,0.13885,0.1223,0.2777,0.26398,2.1860500000000003,Type-dependent dropping,learning,3,2,1.0,
502,5.0,0.018758,0.02,1.0,-0.74543,0.6803,0.4,2.5,30.0,0.1,0.2,0.2,0.1,2.21596,Type-dependent dropping,learning,3,3,1.0,
503,3.5545,0.009,0.01,0.83333,-0.005257,0.68017,0.61111,4.01,104.44,0.2,0.21111,0.2,0.2,2.32107,Type-dependent dropping,learning,3,4,1.0,
504,3.1427,0.001,0.02,1.0,-0.85671,1.0,0.81254,2.5,15.0,0.2,0.2,0.2,0.2,2.0918300000000003,Type-dependent dropping,learning,3,5,1.0,
505,6.4763,0.79126,0.026667,0.95833,0.21509,0.43843,0.86667,5.5298,12.64,0.18288,0.16667,0.2,0.2,2.39799,Type-dependent dropping,learning,3,1,2.0,
506,3.0,0.005,0.02,0.58333,0.21188,0.19267,0.66667,3.5,15.0,0.1,0.2,0.3,0.2547,2.0357200000000004,Type-dependent dropping,learning,3,2,2.0,
507,5.2778,0.001,0.02,0.5,0.21002,0.055718,0.32443,3.652,20.0,0.2,0.2,0.2,0.26667,2.3811000000000004,Type-dependent dropping,learning,3,3,2.0,
508,2.9299,0.0057906,0.022716,0.80456,0.4,-48.102,1.0,3.5,15.0,1.0,0.2,0.2,0.2,2.36048,Type-dependent dropping,learning,3,4,2.0,
509,3.0,0.014257,0.01,0.95278,-0.16184,0.5337,0.6389,3.5,20.0,0.4,0.2447,0.2,0.2,1.9351499999999997,Type-dependent dropping,learning,3,5,2.0,
510,0.1,0.021667,0.03,0.72222,0.31224,1.0517,1.223,3.6706,15.0,0.16461,0.19671,0.17834,0.21481,2.0858199999999996,Type-dependent dropping,learning,3,1,3.0,
511,7.0,0.0097063,0.020336,1.0,0.4,0.8,0.6,5.0,15.0,0.2,0.0,0.2,0.2,2.02774,Type-dependent dropping,learning,3,2,3.0,
512,5.1238,0.0064864,0.01,0.83703,-0.0075506,1.0641,0.65505,3.4639,15.128,0.17201,0.19359,0.20064,0.21028,2.0845800000000003,Type-dependent dropping,learning,3,3,3.0,
513,4.1833,0.01,0.024425,0.82145,0.43739,1.275,0.44444,3.7093,12.18,0.4156,0.13333,0.2,0.2,2.37817,Type-dependent dropping,learning,3,4,3.0,
514,3.4248,0.005685,0.01,1.0562,0.25695,0.85963,1.2044,3.219,31.059,0.25294,0.25294,0.14433,0.25281,2.12395,Type-dependent dropping,learning,3,5,3.0,
515,4.9095,0.0049781,0.020055,1.0024,0.80247,1.0027,0.441,3.6086,15.022,0.10055,0.1989,0.10055,0.1989,2.07063,Type-dependent dropping,learning,3,1,4.0,
516,3.0,0.001,0.015,1.0187,0.73929,1.0,0.21667,2.5,40.0,0.2,0.0,0.16667,0.2,1.6677699999999998,Type-dependent dropping,learning,3,2,4.0,
517,2.997,0.004245,0.020021,0.99613,0.78679,0.87661,0.39192,2.5018,12.666,0.20011,0.20196,0.10021,0.19871,2.15628,Type-dependent dropping,learning,3,3,4.0,
518,6.0895,0.0045444,0.02,1.0,0.8,1.1907,0.33118,3.8889,15.0,0.18629,0.15556,0.2,0.2,2.14353,Type-dependent dropping,learning,3,4,4.0,
519,4.4129,0.0041069,0.01,0.96605,0.66801,0.8576,0.5334,3.794,15.0,0.24539,0.19999,0.2,0.20847,1.74373,Type-dependent dropping,learning,3,5,4.0,
520,3.0,0.01,0.02,1.0,0.4,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.8451800000000003,Type-dependent dropping,learning,3,1,5.0,
521,10.0,0.004683,0.01,1.1135,0.46952,1.0396,0.32575,3.5892,14.683,0.21585,0.21585,0.21585,0.18415,1.82168,Type-dependent dropping,learning,3,2,5.0,
522,3.5224,0.0047757,0.020561,0.98287,0.41352,0.97196,0.61823,2.4509,14.776,0.19948,0.21122,0.18878,0.20346,2.39898,Type-dependent dropping,learning,3,3,5.0,
523,7.0,0.01,0.021117,0.625,0.65487,1.0,0.6,2.5,15.0,0.19465,0.03232,0.2,0.2,2.41463,Type-dependent dropping,learning,3,4,5.0,
524,3.4487,0.0099999,0.01,1.0,0.41032,1.0,0.4,3.3333,15.0,0.2,0.18889,0.18889,0.15,2.19777,Type-dependent dropping,learning,3,5,5.0,
525,7.0,0.001,0.01,0.77479,0.90497,1.0,0.66667,2.5,15.0,0.2,0.2,0.083333,0.2,1.34604,Type-dependent dropping,learning,4,1,1.0,
526,10.0,0.001,0.02,1.0,0.82557,1.0667,1.35,2.5,15.0,0.2,0.2,0.3,0.2,1.60254,Type-dependent dropping,learning,4,2,1.0,
527,9.9999,0.001,0.01,1.0198,0.8,1.0,0.3,2.5,15.0,0.26184,0.2,0.18842,0.2,1.4369399999999999,Type-dependent dropping,learning,4,3,1.0,
528,7.0077,0.001,0.032019,0.91079,1.0606,1.0505,0.56719,4.6218,14.596,0.32671,0.23131,0.33028,0.16864,1.6119700000000001,Type-dependent dropping,learning,4,4,1.0,
529,10.0,0.0011399,0.020556,1.0243,1.0417,0.77065,0.38194,2.5486,16.421,0.2463,0.21111,0.18899,0.094444,1.7594400000000001,Type-dependent dropping,learning,4,5,1.0,
530,3.0,0.001,0.017044,1.0,0.5979,1.0,0.3,3.3333,15.0,0.25362,0.21111,0.2,0.2,1.7147100000000002,Type-dependent dropping,learning,4,1,2.0,
531,2.5167,0.0048228,0.0125,0.47645,0.62404,1.2448,0.39726,7.0,21.069,0.15442,0.2061,0.2,0.2,1.2474900000000002,Type-dependent dropping,learning,4,2,2.0,
532,3.0,0.0014444,0.01,1.0,0.24779,0.89166,0.3,3.9849,20.0,0.0,0.2,0.1,0.2,1.68809,Type-dependent dropping,learning,4,3,2.0,
533,3.0007,0.001,0.01,0.99933,0.5328,1.0004,0.38537,4.9987,29.994,0.26682,0.1997,0.20015,0.1997,1.75015,Type-dependent dropping,learning,4,4,2.0,
534,5.0,0.001,0.025751,0.875,0.8,1.0,0.3,5.0,15.0,0.26304,0.2,0.2,0.2,1.6064700000000003,Type-dependent dropping,learning,4,5,2.0,
535,2.8389,0.001,0.02,1.0,0.29808,0.99999,0.3,3.5,200.0,0.1,0.094444,0.0,0.19635,1.38548,Type-dependent dropping,learning,4,1,3.0,
536,5.0,0.001,0.017309,1.4716,0.38777,1.0,0.11009,4.409,20.0,0.1,0.2,0.2,0.2,1.3066099999999998,Type-dependent dropping,learning,4,2,3.0,
537,3.0,0.001,0.01,1.0,0.4,0.8,0.21463,3.5,10.0,0.2,0.2,0.2,0.2,1.3817400000000002,Type-dependent dropping,learning,4,3,3.0,
538,2.8511,0.0028589,0.021312,0.95148,0.59134,0.92557,0.60677,5.5917,20.11,0.057703,0.20979,0.32462,0.085237,2.13631,Type-dependent dropping,learning,4,4,3.0,
539,5.0,0.0018309,0.020819,1.5914,0.66432,0.72422,0.0,2.7778,13.81,0.22181,0.27247,0.2,0.19685,1.5931199999999999,Type-dependent dropping,learning,4,5,3.0,
540,5.0,0.001,0.01,0.94066,0.4641,1.0,0.39,4.06,15.0,0.2,0.2,0.2,0.2,1.5012,Type-dependent dropping,learning,4,1,4.0,
541,7.2761,0.001,0.023725,1.1033,0.49723,0.99999,0.49107,4.2072,45.432,0.060624,0.12226,0.14444,0.2,1.4684500000000003,Type-dependent dropping,learning,4,2,4.0,
542,3.4989,0.001,0.030925,1.0,0.59379,0.76751,0.4,4.6667,15.0,0.096922,0.24618,0.16667,0.16667,1.6531600000000002,Type-dependent dropping,learning,4,3,4.0,
543,6.0,0.001,0.02,1.0,0.54907,0.99999,0.4,7.0,75.65,0.31667,0.2,0.19263,0.21002,1.57085,Type-dependent dropping,learning,4,4,4.0,
544,7.7927,0.001,0.015357,1.1289,0.66424,0.8804,0.32136,4.5941,92.735,0.15675,0.23313,0.15298,0.18765,1.60854,Type-dependent dropping,learning,4,5,4.0,
545,10.0,0.0036667,0.031908,0.9992,0.79918,0.9181,0.98225,5.4761,7.2886,0.18859,0.17102,0.19554,0.22422,1.67693,Type-dependent dropping,learning,4,1,5.0,
546,6.909,0.0021851,0.035,1.0,0.8,0.8,0.66667,3.5825,15.0,0.16667,0.16667,0.1,0.1,1.3702100000000002,Type-dependent dropping,learning,4,2,5.0,
547,8.8214,0.0013615,0.015716,0.83736,0.59282,0.86174,0.48987,3.9648,13.894,0.2553,0.2553,0.21275,0.22193,1.54954,Type-dependent dropping,learning,4,3,5.0,
548,10.0,0.001,0.024947,0.98359,0.70577,1.0188,0.51407,3.5369,14.868,0.55594,0.1925,0.10262,0.19655,1.76572,Type-dependent dropping,learning,4,4,5.0,
549,5.0,0.001,0.022957,0.5,0.60601,1.1072,0.3,5.6736,30.0,0.2,0.16667,0.2,0.2,1.36084,Type-dependent dropping,learning,4,5,5.0,
550,3.4839,0.004,0.01,0.5,0.44909,0.8,0.3,5.0,30.0,0.16667,0.17469,0.22364,0.1,1.48262,Type-dependent dropping,learning,5,1,1.0,
551,2.7693,0.002261,0.0125,0.79724,0.8,1.3333,0.24221,6.7641,21.822,0.14366,0.26649,0.19385,0.2,1.87292,Type-dependent dropping,learning,5,2,1.0,
552,5.5918,0.001,0.011289,0.4599,0.74386,1.3761,-0.23064,3.4737,15.642,0.16792,0.13993,0.1271,0.22477,1.71806,Type-dependent dropping,learning,5,3,1.0,
553,3.0,0.0037892,0.019709,0.79313,0.8,1.0136,0.3,5.5556,30.0,0.2,0.2,0.19568,0.1963,1.6241500000000002,Type-dependent dropping,learning,5,4,1.0,
554,2.9119,0.001,0.01,1.0,1.0667,0.86049,0.28298,3.8306,30.0,0.2,0.27963,0.2,0.2,1.26077,Type-dependent dropping,learning,5,5,1.0,
555,1.4981,0.0050614,0.01698,0.50287,1.108,1.0037,0.33176,4.643,14.916,0.1958,0.19579,0.0,0.097898,1.56475,Type-dependent dropping,learning,5,1,2.0,
556,5.0,0.005,0.01,0.5,1.2819,0.88889,0.2,4.3115,147.34,0.22222,0.2,0.22104,0.13333,1.8479199999999998,Type-dependent dropping,learning,5,2,2.0,
557,7.0,0.0058333,0.026404,0.5,1.1111,1.0,0.26664,5.8048,23.634,0.2,0.26667,0.2,0.2,1.20688,Type-dependent dropping,learning,5,3,2.0,
558,0.98823,0.0032222,0.010278,0.5,0.8893,1.0805,0.3,5.8333,20.0,0.17778,0.2693,0.2,0.12085,1.4519600000000001,Type-dependent dropping,learning,5,4,2.0,
559,7.0481,0.0039589,0.01,0.52545,1.1554,0.81096,0.29209,3.5274,9.933,0.19513,0.25316,0.19513,0.20487,1.71238,Type-dependent dropping,learning,5,5,2.0,
560,3.5198,0.001,0.01,0.99984,1.032,0.99978,0.17235,5.0067,15.002,0.33346,0.19991,0.20009,0.16655,1.48344,Type-dependent dropping,learning,5,1,3.0,
561,3.4704,0.001,0.023333,0.9821,0.74777,1.0,0.3,5.0,15.0,0.2,0.2,0.2,0.2,1.5358,Type-dependent dropping,learning,5,2,3.0,
562,2.3121,0.001,0.022509,1.0,0.8,0.8,0.3,4.6667,20.0,0.2,0.2,0.15018,0.2,1.3029699999999997,Type-dependent dropping,learning,5,3,3.0,
563,2.7714,0.001,0.022345,0.55862,0.90552,0.83947,0.22379,6.7362,29.062,0.32965,0.1531,0.2469,0.1531,1.62032,Type-dependent dropping,learning,5,4,3.0,
564,5.9316,0.001,0.011481,0.84572,0.92914,0.96914,0.3,3.3053,16.111,0.27778,0.19038,0.095603,0.2,1.8246300000000002,Type-dependent dropping,learning,5,5,3.0,
565,4.3608,0.001,0.02,0.5,1.0,1.1062,0.3,2.9666,15.0,0.2,0.2,0.2,0.2,1.70065,Type-dependent dropping,learning,5,1,4.0,
566,8.3054,0.001,0.01,0.5,1.0667,1.1382,0.3,3.6458,15.0,0.25174,0.25,0.27459,0.22468,1.28923,Type-dependent dropping,learning,5,2,4.0,
567,4.3963,0.001,0.02,0.72772,1.0667,1.0,0.3,2.5,15.0,0.2,0.3,0.1,0.2,1.37406,Type-dependent dropping,learning,5,3,4.0,
568,5.6953,0.001,0.01,0.44921,1.0897,1.3082,0.3092,2.9145,139.18,0.23125,0.16875,0.16875,0.16875,1.3471199999999999,Type-dependent dropping,learning,5,4,4.0,
569,8.7756,0.0024357,0.01,0.52876,1.1138,1.3443,0.28084,3.5,16.667,0.20939,0.18889,0.18012,0.2,1.32827,Type-dependent dropping,learning,5,5,4.0,
570,10.0,0.001,0.01,0.50211,0.68936,1.1885,0.30284,3.5098,8.7999,0.19252,0.20175,0.20175,0.20175,1.9467400000000001,Type-dependent dropping,learning,5,1,5.0,
571,5.2888,0.001,0.021542,1.0,1.0667,0.77061,0.3,3.7882,20.0,0.21126,0.1,0.2,0.2,1.8316599999999998,Type-dependent dropping,learning,5,2,5.0,
572,2.999,0.001,0.016686,1.0539,0.79956,1.1117,0.25623,2.9208,15.004,0.25512,0.18883,0.20006,0.1998,1.55224,Type-dependent dropping,learning,5,3,5.0,
573,2.9977,0.001,0.020024,0.58259,0.82026,0.99881,0.13126,2.4994,19.99,0.19952,0.19952,0.19952,0.25177,1.5116399999999999,Type-dependent dropping,learning,5,4,5.0,
574,9.9999,0.001,0.01,1.0011,0.80164,1.0018,0.30119,2.7411,20.015,0.19983,0.20065,0.22305,0.19983,1.56624,Type-dependent dropping,learning,5,5,5.0,
575,3.0,0.022003,0.019999,0.99998,0.80002,1.0,0.30002,2.5,15.0,0.20001,0.20001,0.20001,0.20001,2.28296,Type-dependent dropping,learning,6,1,1.0,
576,2.8795,0.010764,0.015571,0.94857,0.39516,1.0123,0.82469,3.1227,14.778,0.21111,0.18889,0.41065,0.21111,2.0999399999999997,Type-dependent dropping,learning,6,2,1.0,
577,5.5749,0.001,0.020081,1.0639,0.04662,1.0093,0.29499,3.3495,15.074,0.1963,0.10185,0.1963,0.28338,2.2072399999999996,Type-dependent dropping,learning,6,3,1.0,
578,2.6322,0.024028,0.02212,0.90726,0.5642,0.77787,1.4189,3.1479,14.152,0.14616,0.0,0.18958,0.18294,2.32548,Type-dependent dropping,learning,6,4,1.0,
579,2.4292,0.005508,0.03634,0.8949,0.48407,0.73343,0.75676,2.7102,19.34,0.20082,0.083734,0.22973,0.44269,2.2782600000000004,Type-dependent dropping,learning,6,5,1.0,
580,3.2337,0.001,0.016393,0.92447,0.78152,0.52749,0.56835,3.4901,16.485,0.19179,0.20821,0.20436,0.20134,2.1860399999999998,Type-dependent dropping,learning,6,1,2.0,
581,4.9523,0.0072247,0.017296,0.48268,0.73335,1.0166,0.75876,5.1619,15.11,0.20549,0.20528,0.25079,0.19407,1.79193,Type-dependent dropping,learning,6,2,2.0,
582,2.55,0.001,0.027398,0.57649,0.64506,0.68611,0.6,3.8731,16.063,0.2,0.2,0.2,0.2,1.9604200000000003,Type-dependent dropping,learning,6,3,2.0,
583,6.4019,0.0050381,0.026667,0.99537,0.80808,0.81792,0.78528,6.6297,40.0,0.29444,0.088888,0.3824,0.26667,1.99894,Type-dependent dropping,learning,6,4,2.0,
584,5.0,0.0036836,0.03,1.0,0.8,0.84846,0.6,3.0028,30.0,0.3,0.2,0.3,0.2,2.05212,Type-dependent dropping,learning,6,5,2.0,
585,3.0,0.001,0.027477,0.97389,1.0667,0.8,0.3,2.5,7.572,0.23637,0.2,0.1,0.2,1.7474999999999998,Type-dependent dropping,learning,6,1,3.0,
586,5.0,0.001,0.03,1.0263,0.8,1.0,0.3,2.926,30.0,0.2,0.2,0.2,0.2,1.75792,Type-dependent dropping,learning,6,2,3.0,
587,2.543,0.001,0.010556,0.94605,0.76181,0.99474,0.32854,2.6386,16.863,0.16779,0.17172,0.13902,0.21176,1.332,Type-dependent dropping,learning,6,3,3.0,
588,0.1,0.015,0.03,0.51037,0.8,1.5,0.3,5.0306,200.0,0.2,0.0,0.3,0.2,1.84416,Type-dependent dropping,learning,6,4,3.0,
589,1.1935,0.0036667,0.0184,0.67639,0.8,0.99555,0.28889,2.7778,14.304,0.2,0.2,0.2,0.18775,1.6893699999999998,Type-dependent dropping,learning,6,5,3.0,
590,3.2949,0.0036819,0.01085,1.0156,1.0379,0.76615,0.41395,2.4907,13.64,0.16345,0.19427,0.20441,0.19258,1.81801,Type-dependent dropping,learning,6,1,4.0,
591,5.0804,0.001,0.01,0.98587,0.99973,0.80025,0.29982,2.4995,13.379,0.20011,0.22952,0.20011,0.23096,1.7700699999999998,Type-dependent dropping,learning,6,2,4.0,
592,2.5113,0.001,0.014755,0.25,1.1567,0.94474,0.73251,3.6973,10.136,0.41855,0.23509,0.23498,0.23052,1.6459300000000003,Type-dependent dropping,learning,6,3,4.0,
593,5.6472,0.0037001,0.021625,0.98141,1.1455,1.0057,0.80438,4.6526,6.9326,0.27662,0.16808,0.1975,0.2025,2.01809,Type-dependent dropping,learning,6,4,4.0,
594,3.0918,0.001,0.031703,0.76023,1.0202,0.99926,0.74089,2.4987,32.989,0.23099,0.19626,0.2003,0.20491,1.92958,Type-dependent dropping,learning,6,5,4.0,
595,2.687,0.001,0.025,0.48163,1.025,1.0415,0.34219,2.9375,13.0,0.1,0.1,0.3,0.3,1.44412,Type-dependent dropping,learning,6,1,5.0,
596,5.3279,0.0027136,0.026667,0.5,1.0,1.7422,0.0,3.8149,20.0,0.2,0.2,0.2,0.2,2.14635,Type-dependent dropping,learning,6,2,5.0,
597,3.0,0.001,0.02,0.71928,0.99999,1.0,0.35159,3.5191,15.0,0.3,0.18889,0.2,0.19544,1.9785300000000003,Type-dependent dropping,learning,6,3,5.0,
598,2.6573,0.005,0.02,0.5,1.0667,0.8,0.0,3.5,30.0,0.2,0.16667,0.1,0.18274,1.8236599999999998,Type-dependent dropping,learning,6,4,5.0,
599,3.0,0.001,0.01,0.50738,1.0852,1.3913,0.3,2.8268,15.0,0.3,0.16667,0.20489,0.13333,1.62073,Type-dependent dropping,learning,6,5,5.0,
600,4.918,0.001,0.01,0.9757,0.55278,0.775,1.368,2.4514,7.2673,0.21111,0.31581,0.20088,0.19796,1.5511899999999998,Type-dependent dropping,learning,7,1,1.0,
601,5.0,0.0035247,0.02,1.0,0.53773,0.82859,0.6,2.3647,30.0,0.28381,0.1,0.2,0.2,2.0426499999999996,Type-dependent dropping,learning,7,2,1.0,
602,2.8519,0.001,0.012496,0.50036,0.50017,0.75121,0.30047,2.5013,15.006,0.23537,0.20029,0.19971,0.19971,1.86599,Type-dependent dropping,learning,7,3,1.0,
603,2.4303,0.0026627,0.01,0.35392,0.32711,0.56261,0.58991,3.0113,27.663,0.09549,0.15843,0.050046,0.31686,2.0293,Type-dependent dropping,learning,7,4,1.0,
604,6.8811,0.001,0.030538,1.0217,0.43704,0.66321,0.36889,2.5483,30.424,0.22117,0.17883,0.1503,0.20783,2.3445300000000002,Type-dependent dropping,learning,7,5,1.0,
605,2.9964,0.010063,0.02007,0.49826,0.80313,0.89201,1.3953,6.6633,19.972,0.19989,0.1464,0.19861,0.20038,2.05748,Type-dependent dropping,learning,7,1,2.0,
606,4.5524,0.001,0.026402,1.0911,0.47288,0.7063,0.4933,2.6822,15.833,0.25836,0.24164,0.079178,0.24164,1.6680799999999998,Type-dependent dropping,learning,7,2,2.0,
607,5.2778,0.001,0.015447,0.75425,0.89587,1.0,0.3,5.0,30.0,0.2,0.2,0.2,0.4,1.7810399999999997,Type-dependent dropping,learning,7,3,2.0,
608,1.8741,0.0060007,0.016436,0.49448,0.59976,1.1077,0.61125,5.0303,20.866,0.19308,0.10277,0.20355,0.20245,2.06188,Type-dependent dropping,learning,7,4,2.0,
609,0.84158,0.0083055,0.010833,0.5,0.8,1.0,0.77098,4.8252,16.667,0.16667,0.22318,0.2,0.23683,1.8227900000000001,Type-dependent dropping,learning,7,5,2.0,
610,10.0,0.0012501,0.020005,0.95811,0.99974,1.0003,0.21683,4.9995,15.002,0.26163,0.1999,0.18899,0.1999,2.1311500000000008,Type-dependent dropping,learning,7,1,3.0,
611,6.0744,0.001,0.024,0.84933,0.7588,0.8,0.62222,3.3333,15.0,0.18889,0.2,0.2,0.27778,1.59061,Type-dependent dropping,learning,7,2,3.0,
612,4.542,0.001,0.01,0.63812,0.84663,0.84766,0.5,2.8333,16.667,0.22222,0.2,0.2,0.2,1.7125,Type-dependent dropping,learning,7,3,3.0,
613,4.9997,0.001,0.020002,0.89471,0.89725,0.79991,0.66673,3.8887,15.001,0.198,0.13331,0.19626,0.25162,1.97519,Type-dependent dropping,learning,7,4,3.0,
614,3.0,0.001,0.018889,0.90371,0.8,1.0,0.62222,3.5153,20.741,0.42471,0.20017,0.2,0.2,1.5582599999999998,Type-dependent dropping,learning,7,5,3.0,
615,4.2331,0.0020077,0.01,0.93919,0.56603,0.74003,0.46898,2.9549,17.08,0.23971,0.096012,0.30399,0.30399,1.84572,Type-dependent dropping,learning,7,1,4.0,
616,4.1605,0.0013095,0.01,0.54546,0.76575,0.60072,0.5,3.841,30.0,0.12573,0.12211,0.2176,0.2,1.9785499999999998,Type-dependent dropping,learning,7,2,4.0,
617,1.55,0.0033291,0.01,0.5,0.77798,0.8,0.71171,3.3333,30.0,0.2,0.4,0.2,0.2,1.86555,Type-dependent dropping,learning,7,3,4.0,
618,3.2267,0.001761,0.01226,0.3702,0.66349,1.0754,0.7295,3.0355,23.213,0.3224,0.077602,0.1612,0.1394,1.79874,Type-dependent dropping,learning,7,4,4.0,
619,7.0,0.0023333,0.01,1.0,1.0197,1.0,1.0,3.2299,15.0,0.27746,0.2,0.2,0.2,2.2556,Type-dependent dropping,learning,7,5,4.0,
620,5.0369,0.001,0.01,0.25,0.49814,1.2527,0.86989,3.3697,18.976,0.39879,0.39878,0.032409,0.26883,2.5468800000000003,Type-dependent dropping,learning,7,1,5.0,
621,6.6754,0.0067647,0.02,1.0519,0.8,0.15786,0.81352,4.6667,15.0,0.2,0.2,0.2,0.2,1.93627,Type-dependent dropping,learning,7,2,5.0,
622,5.0021,0.001,0.025444,1.0006,0.80064,-0.28804,0.30046,3.5016,10.004,0.26303,0.19977,0.19972,0.20028,2.0457,Type-dependent dropping,learning,7,3,5.0,
623,4.9455,0.0051479,0.01,0.98382,0.78336,1.0185,0.51386,3.5416,16.815,1.0,0.082248,0.20739,0.1605,2.03831,Type-dependent dropping,learning,7,4,5.0,
624,4.8986,0.001,0.03,1.1667,0.8,0.8,0.5,2.881,15.0,0.2,0.2,0.19995,0.2,1.8316100000000002,Type-dependent dropping,learning,7,5,5.0,
625,5.0,0.02,0.02,0.25,0.018956,1.0,0.15805,2.4641,40.0,0.2,0.2,0.2,0.2,2.55043,Type-dependent dropping,learning,8,1,1.0,
626,3.0,0.04,0.03,0.5,0.4,0.83166,0.3,3.5,10.0,0.2,0.2,0.2,0.26378,2.5119099999999994,Type-dependent dropping,learning,8,2,1.0,
627,3.5629,0.01971,0.02,0.5,0.065344,0.8,0.6,2.5,18.333,0.18919,0.20706,0.2,0.2,2.49311,Type-dependent dropping,learning,8,3,1.0,
628,3.0492,0.021683,0.015526,0.71368,0.44611,0.4024,0.45814,2.0873,16.887,0.10784,0.2873,0.10648,0.2873,2.59517,Type-dependent dropping,learning,8,4,1.0,
629,7.0379,0.0068225,0.015444,1.1993,0.59913,0.38897,0.15192,2.1094,13.215,0.10887,0.29113,0.39938,0.29113,2.4913,Type-dependent dropping,learning,8,5,1.0,
630,0.1,0.017777,0.021706,0.53122,0.53319,0.79982,0.89655,3.4995,14.998,0.10004,0.11431,0.099981,0.2112,2.0158199999999997,Type-dependent dropping,learning,8,1,2.0,
631,0.97341,0.0049259,0.01,0.5,0.53333,0.8,0.74074,2.7778,15.0,0.2,0.16667,0.18177,0.0,2.35976,Type-dependent dropping,learning,8,2,2.0,
632,1.9744,0.0069394,0.023178,0.79629,0.7919,0.64579,0.55446,3.5474,10.806,0.25373,0.14099,0.26977,0.20177,2.19741,Type-dependent dropping,learning,8,3,2.0,
633,3.0,0.0047778,0.04,0.25,0.58965,0.60146,0.99999,4.6666,15.0,0.2,0.16113,0.2,0.2,1.9403199999999998,Type-dependent dropping,learning,8,4,2.0,
634,0.39053,0.01,0.02,0.52993,0.53744,0.88977,0.49661,3.6195,90.745,0.26667,0.19525,0.21397,0.2,2.12875,Type-dependent dropping,learning,8,5,2.0,
635,1.5034,0.014274,0.02,0.97186,1.1472,0.8,1.7729,3.3333,180.0,0.4,0.3,0.2,0.2,2.04075,Type-dependent dropping,learning,8,1,3.0,
636,7.0,0.010264,0.03,0.5,1.0,0.37868,1.8626,3.5,20.0,0.2,0.27746,0.19179,0.2,1.9933399999999994,Type-dependent dropping,learning,8,2,3.0,
637,2.1293,0.01166,0.020158,0.493,1.0015,0.22635,1.0721,3.3368,17.024,0.24928,0.23857,0.21,0.1848,2.2115899999999997,Type-dependent dropping,learning,8,3,3.0,
638,3.0,0.001,0.093752,0.55408,0.8,0.34581,1.0,3.3333,22.214,0.22731,0.21111,0.2,0.24041,1.87356,Type-dependent dropping,learning,8,4,3.0,
639,0.1,0.5517,0.028174,0.875,0.8,0.8,1.4402,4.0249,15.0,0.2,0.2,0.2,0.16667,1.60218,Type-dependent dropping,learning,8,5,3.0,
640,0.1,0.005,0.01,0.5,1.0,0.8,2.5544,4.6667,20.0,0.05,0.2,0.16667,0.2,1.6334500000000003,Type-dependent dropping,learning,8,1,4.0,
641,1.3324,0.0036667,0.015838,0.55899,0.9904,0.5248,1.6298,3.6875,24.457,0.18309,0.15907,0.23333,0.16667,1.88878,Type-dependent dropping,learning,8,2,4.0,
642,0.1,0.01,0.02,0.50687,1.1163,1.0575,2.4922,5.0,30.0,0.33847,0.2,0.2,0.23333,1.7188299999999999,Type-dependent dropping,learning,8,3,4.0,
643,0.79134,0.0041111,0.021111,0.57828,1.1308,1.0667,2.0963,5.3333,13.108,0.33071,0.15462,0.21661,0.25185,1.96327,Type-dependent dropping,learning,8,4,4.0,
644,1.6834,0.004,0.021002,0.52424,0.87339,0.57767,1.7042,3.6841,13.058,0.21278,0.21284,0.1924,0.17547,1.8422,Type-dependent dropping,learning,8,5,4.0,
