,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1454,3.1195,0.467,0.019447,0.50812,0.94296,0.90287,0.8,2.5,7.7428,1.77257,No feature drop,time pressure,17,5,,20.0
1455,0.2,0.015832,0.025148,0.99621,0.78357,0.68233,0.3617,2.6458,13.525,2.70865,No feature drop,time pressure,18,1,,5.0
1456,0.1,0.0099983,0.016558,0.99972,0.47041,0.4147,0.29957,1.8207,15.018,2.4369899999999998,No feature drop,time pressure,18,2,,5.0
1457,6.1796,0.022203,0.025804,0.53846,0.85699,0.363,-0.56424,2.5,-4.0052,2.01551,No feature drop,time pressure,18,3,,5.0
1458,0.1,0.0065293,0.02,1.0,0.72446,0.38327,0.13972,2.0215,30.0,2.50316,No feature drop,time pressure,18,4,,5.0
1459,5.0,0.76501,0.02,1.0732,0.4,0.50371,0.11856,2.5,10.0,1.8889099999999999,No feature drop,time pressure,18,5,,5.0
1460,0.1,0.036595,0.028515,1.0652,0.36157,0.39605,0.067614,2.4004,14.893,2.3490299999999995,No feature drop,time pressure,18,1,,10.0
1461,0.26667,0.011255,0.026667,0.97982,0.33904,0.56597,0.0,2.5,10.0,2.54432,No feature drop,time pressure,18,2,,10.0
1462,10.0,0.34771,0.024354,1.3332,0.81947,1.0002,-0.23859,2.5002,29.996,2.77446,No feature drop,time pressure,18,3,,10.0
1463,3.8119,0.47335,0.020267,1.0121,0.38152,0.60801,0.012174,2.7262,15.0,2.0007800000000002,No feature drop,time pressure,18,4,,10.0
1464,3.0,0.24,0.022484,1.0,0.34029,1.0,0.5,3.5458,15.0,2.27912,No feature drop,time pressure,18,5,,10.0
1465,9.9999,0.013117,0.020001,0.49962,0.79968,0.81261,-0.0043903,2.5452,14.793,2.60659,No feature drop,time pressure,18,1,,20.0
1466,10.0,0.011595,0.021166,0.25,0.82209,1.0583,0.29224,2.602,2.8714,1.80479,No feature drop,time pressure,18,2,,20.0
1467,5.9267,0.0094666,0.017224,0.72035,0.8,0.83875,0.23203,2.7325,15.0,2.5065800000000005,No feature drop,time pressure,18,3,,20.0
1468,6.6236,0.017035,0.020804,0.43769,0.76383,0.75378,0.25339,2.5703,23.822,2.3206900000000004,No feature drop,time pressure,18,4,,20.0
1469,7.0344,0.019638,0.02007,0.36585,0.95432,0.79216,0.065691,2.5152,14.93,2.63678,No feature drop,time pressure,18,5,,20.0
1470,10.0,0.017423,0.0225,1.2679,0.33746,0.52442,0.34528,3.0476,17.663,2.45898,No feature drop,time pressure,19,1,,5.0
1471,2.1322,0.01307,0.02,0.375,0.3376,1.5,1.0,2.5,15.0,2.9396199999999997,No feature drop,time pressure,19,2,,5.0
1472,5.0472,0.010137,0.03064,0.25,0.39124,1.016,0.3104,2.472,0.84838,2.62876,No feature drop,time pressure,19,3,,5.0
1473,0.1,0.011602,0.02,0.47219,0.38782,1.0,0.3,3.3333,15.0,1.7839099999999999,No feature drop,time pressure,19,4,,5.0
1474,7.3927,0.0089072,0.02092,0.25,0.18243,0.73088,0.34572,2.3261,-8.1777,2.1132100000000005,No feature drop,time pressure,19,5,,5.0
1475,1.0667,0.033684,0.02,0.5,0.4,0.8,0.3,2.6572,15.0,2.24218,No feature drop,time pressure,19,1,,10.0
1476,2.6337,0.023122,0.029811,0.39016,0.39827,1.3243,0.30279,2.5921,14.962,1.8069700000000002,No feature drop,time pressure,19,2,,10.0
1477,5.4734,0.0048039,0.02,0.25,0.45037,1.2872,0.3,5.0,13.333,2.15102,No feature drop,time pressure,19,3,,10.0
1478,4.9131,0.01,0.02,0.5,-0.052834,1.0522,0.3,2.5,15.0,2.0638499999999995,No feature drop,time pressure,19,4,,10.0
1479,10.0,0.025446,0.024509,0.30969,0.44759,1.0305,0.29567,2.5109,15.059,2.01378,No feature drop,time pressure,19,5,,10.0
1480,6.6289,0.0094703,0.025761,0.47024,0.6001,0.99802,0.33462,3.3299,14.984,2.2128400000000004,No feature drop,time pressure,19,1,,20.0
1481,5.2121,0.015044,0.02,0.49334,0.58555,0.6062,0.33343,2.4999,11.665,2.00948,No feature drop,time pressure,19,2,,20.0
1482,7.6167,0.0049258,0.03,0.41667,0.57063,1.0,0.33646,3.3333,17.778,1.6883699999999997,No feature drop,time pressure,19,3,,20.0
1483,10.0,0.003,0.01,0.77741,0.59509,1.0,0.3,2.5,15.0,1.8560000000000003,No feature drop,time pressure,19,4,,20.0
1484,5.0,0.0047237,0.02,0.25,0.4,1.0,0.3,2.5,15.0,1.79084,No feature drop,time pressure,19,5,,20.0
1485,6.5176,0.068882,0.013668,0.81916,0.60044,1.1231,0.40029,3.1159,14.483,3.00942,No feature drop,time pressure,20,1,,5.0
1486,8.0631,0.18642,0.01,1.0,0.4,0.65054,0.32946,2.5,12.606,2.3138099999999997,No feature drop,time pressure,20,2,,5.0
1487,8.888,0.023308,0.01,1.1714,1.1171,0.44079,-0.4942,2.93,14.552,3.0544399999999996,No feature drop,time pressure,20,3,,5.0
1488,6.0874,0.12339,0.11572,0.99708,0.54484,0.97413,-0.20998,3.3786,14.793,2.57798,No feature drop,time pressure,20,4,,5.0
1489,7.3349,0.33954,0.01,1.0598,0.8,0.47751,0.3,2.5,15.0,2.9567699999999997,No feature drop,time pressure,20,5,,5.0
1490,10.0,0.001,0.47723,1.0,0.68609,0.57312,0.3,1.3212,8.8191,2.9832899999999998,No feature drop,time pressure,20,1,,10.0
1491,3.5337,0.039616,0.01,1.0036,0.57299,0.34766,-0.0045796,1.606,14.967,3.2706900000000005,No feature drop,time pressure,20,2,,10.0
1492,6.4465,0.0261,0.01,1.6628,0.13102,0.20495,0.43525,1.4944,9.5344,2.6820500000000007,No feature drop,time pressure,20,3,,10.0
1493,6.3884,0.030769,0.33857,1.1755,0.15474,0.99074,0.49306,2.5162,14.926,2.73693,No feature drop,time pressure,20,4,,10.0
1494,5.0143,0.020185,0.37267,1.0001,0.53155,0.48797,0.60316,2.5085,14.961,2.8375500000000002,No feature drop,time pressure,20,5,,10.0
1495,8.2614,0.09021,0.02,1.0,1.0667,0.75464,0.3,2.5,15.0,3.2017199999999995,No feature drop,time pressure,20,1,,20.0
1496,10.0,0.12853,0.1267,1.1734,0.80018,0.83004,0.51832,2.5,15.002,2.5640799999999997,No feature drop,time pressure,20,2,,20.0
1497,7.7811,0.13979,0.024597,0.99966,0.79923,0.93089,0.37013,3.3031,14.714,2.71366,No feature drop,time pressure,20,3,,20.0
1498,5.3259,0.04,0.02,0.77309,0.4,0.51416,0.3,1.5,20.0,2.74174,No feature drop,time pressure,20,4,,20.0
1499,7.5557,0.18699,0.24,1.1667,0.7807,1.0,0.3,2.5,9.9427,2.7514200000000004,No feature drop,time pressure,20,5,,20.0
1500,4.2476,0.01,0.01,0.74573,0.54041,1.0,0.3,2.5,15.0,2.38164,No feature drop,time pressure,21,1,,5.0
1501,2.8861,0.010085,0.082405,0.49686,0.80541,1.0063,0.19435,2.6222,14.949,2.1215800000000002,No feature drop,time pressure,21,2,,5.0
1502,4.662,0.022655,0.023499,0.41246,0.51621,1.3168,0.5225,2.8069,16.4,1.89325,No feature drop,time pressure,21,3,,5.0
1503,3.0,0.01,0.02,0.5,0.8,1.0,0.3,2.5,15.0,1.8325699999999998,No feature drop,time pressure,21,4,,5.0
1504,3.5832,0.01901,0.02,1.0,0.8,0.55676,0.3,2.5,15.0,1.9712800000000001,No feature drop,time pressure,21,5,,5.0
1505,2.425,0.011022,0.03,0.5,1.0,0.8,0.3,2.5,20.0,1.8232799999999998,No feature drop,time pressure,21,1,,10.0
1506,2.8312,0.004384,0.024934,0.47491,0.76882,1.0866,0.35627,2.3485,27.287,2.033,No feature drop,time pressure,21,2,,10.0
1507,1.4498,0.015,0.019923,0.50975,0.82963,1.0259,0.33128,2.5,14.074,1.81341,No feature drop,time pressure,21,3,,10.0
1508,6.364,0.0098438,0.019671,0.65723,0.78365,0.61976,0.31181,2.5318,15.145,1.62411,No feature drop,time pressure,21,4,,10.0
1509,10.0,0.01,0.01,1.0,1.0667,0.56625,0.3,2.5,15.0,1.9738999999999998,No feature drop,time pressure,21,5,,10.0
1510,3.6385,0.0017775,0.029231,0.25,0.38462,1.4933,0.6,3.7511,18.692,1.8874299999999997,No feature drop,time pressure,21,1,,20.0
1511,4.1981,0.001,0.019549,0.48873,0.59045,0.86195,0.37187,2.4605,2.6234,1.4226,No feature drop,time pressure,21,2,,20.0
1512,3.7847,0.001,0.01,0.61883,0.53499,0.94059,0.30714,2.396,49.388,1.9143999999999999,No feature drop,time pressure,21,3,,20.0
1513,3.525,0.0034994,0.01,0.25,0.5,1.3822,0.625,3.375,11.12,1.9595200000000002,No feature drop,time pressure,21,4,,20.0
1514,4.0947,0.0071044,0.031111,0.64286,0.83805,1.0,0.3,2.5,15.0,2.155,No feature drop,time pressure,21,5,,20.0
1515,0.1,0.01766,0.01,0.53354,0.95,1.1667,0.19167,2.7917,17.938,1.3295400000000002,No feature drop,time pressure,22,1,,5.0
1516,0.1,0.007,0.02674,0.85366,0.82376,1.0,0.66667,2.5,15.0,0.83504,No feature drop,time pressure,22,2,,5.0
1517,0.1,0.010107,0.020119,0.98787,1.1415,0.68469,0.29634,2.4896,20.063,0.974856,No feature drop,time pressure,22,3,,5.0
1518,0.1,0.0098434,0.01,0.8501,1.6106,1.0117,0.59238,2.4923,14.993,2.4816499999999997,No feature drop,time pressure,22,4,,5.0
1519,3.112,0.7089,0.02,0.97798,1.1046,1.0,0.32963,3.016,17.175,1.65847,No feature drop,time pressure,22,5,,5.0
1520,0.42237,0.0099221,0.020001,0.50004,0.80211,0.67071,0.29995,2.4999,18.936,1.9154300000000002,No feature drop,time pressure,22,1,,10.0
1521,5.0,0.010855,0.020804,0.25,0.8,1.0,0.3,2.5,15.0,2.33174,No feature drop,time pressure,22,2,,10.0
1522,0.1,0.011983,0.03,0.5,0.8,1.0,0.3,2.5,16.667,2.1445999999999996,No feature drop,time pressure,22,3,,10.0
1523,1.1876,0.0067551,0.022078,0.66091,0.84756,0.89496,0.30178,2.5876,31.134,2.66348,No feature drop,time pressure,22,4,,10.0
1524,4.4389,0.001,0.18192,0.53725,0.61137,0.5,0.125,2.0151,-1.8022,1.76693,No feature drop,time pressure,22,5,,10.0
1525,2.7597,0.0073165,0.026642,0.46923,1.0606,1.0536,-0.0042033,1.9715,12.217,2.3017700000000003,No feature drop,time pressure,22,1,,20.0
1526,2.7044,0.02,0.02,0.5,1.3333,1.3333,0.098354,2.5,15.0,1.91396,No feature drop,time pressure,22,2,,20.0
1527,2.2657,0.005,0.02,0.5,1.0,1.0,0.3,2.8459,6.8801,2.2576799999999997,No feature drop,time pressure,22,3,,20.0
1528,1.7431,0.01,0.02,0.51463,0.8,1.0,0.0,3.5,15.0,1.87489,No feature drop,time pressure,22,4,,20.0
1529,1.9644,0.0080361,0.01,0.56115,0.7717,1.0,0.4,2.5,15.0,1.70241,No feature drop,time pressure,22,5,,20.0
1530,10.0,0.0063744,0.03,1.0,0.8,0.68067,0.6,5.0,15.0,2.01498,No feature drop,time pressure,23,1,,5.0
1531,3.7825,0.005,0.01,1.0,0.44807,0.72564,0.05,3.2995,15.0,2.2711600000000005,No feature drop,time pressure,23,2,,5.0
1532,5.2275,0.001,0.04,1.5,0.49305,0.58393,0.22971,2.8719,20.0,1.9127500000000002,No feature drop,time pressure,23,3,,5.0
1533,3.0002,0.005104,0.039739,0.94483,0.78843,0.81156,0.29149,3.3109,11.563,1.63916,No feature drop,time pressure,23,4,,5.0
1534,10.0,0.001,0.019283,1.129,0.78685,0.81755,0.53069,4.8547,5.1698,2.09,No feature drop,time pressure,23,5,,5.0
1535,6.9183,0.001,0.040031,0.70858,0.4893,1.2412,0.30843,2.5922,14.996,2.10698,No feature drop,time pressure,23,1,,10.0
1536,8.4478,0.0036907,0.01,1.0,0.68185,0.8,0.4,2.5,15.0,2.23074,No feature drop,time pressure,23,2,,10.0
1537,5.0848,0.0094824,0.020387,1.0249,0.77486,0.65439,0.28184,3.7541,14.777,2.09148,No feature drop,time pressure,23,3,,10.0
1538,10.0,0.0038217,0.018054,0.96872,0.7924,0.68847,0.31302,2.5351,14.84,1.49193,No feature drop,time pressure,23,4,,10.0
1539,5.0232,0.005,0.019444,0.73186,0.8,1.0,0.6,5.0,8.4576,1.85395,No feature drop,time pressure,23,5,,10.0
1540,0.1,0.010833,0.02,0.25,0.4,1.02,0.5,2.5,20.0,2.12732,No feature drop,time pressure,23,1,,20.0
1541,7.0,0.01,0.02,0.92351,0.71744,0.8,0.3,3.5,15.0,2.6335599999999997,No feature drop,time pressure,23,2,,20.0
1542,2.6464,0.0050688,0.020459,0.97457,0.67002,0.63665,0.42124,2.4827,6.9499,1.96142,No feature drop,time pressure,23,3,,20.0
1543,0.1,0.010273,0.020474,0.47867,0.48575,0.91025,0.40813,3.2244,14.02,2.26579,No feature drop,time pressure,23,4,,20.0
1544,1.2053,0.001,0.01,0.38057,0.11693,1.1111,0.3,2.5,20.0,1.62315,No feature drop,time pressure,23,5,,20.0
1545,7.9618,0.010709,0.010092,0.91088,0.32443,0.60248,0.24578,2.0835,11.963,2.5583699999999996,No feature drop,time pressure,24,1,,5.0
1546,0.1,1.0,0.02,0.25,0.25792,1.0,0.39748,2.7778,30.0,2.05009,No feature drop,time pressure,24,2,,5.0
1547,0.1,0.02,0.022102,0.37884,0.4,0.8,0.48515,2.5,15.0,2.2184300000000006,No feature drop,time pressure,24,3,,5.0
1548,5.8902,0.013667,0.06,0.25,0.17312,1.0,0.4,2.5,9.0869,1.8346700000000002,No feature drop,time pressure,24,4,,5.0
1549,0.1,0.034056,0.05797,0.39063,0.38308,0.99771,0.4568,3.0226,22.999,2.5772500000000003,No feature drop,time pressure,24,5,,5.0
1550,8.8422,0.012997,0.030307,0.81232,0.046374,0.17583,0.29467,3.5534,14.929,2.2746399999999998,No feature drop,time pressure,24,1,,10.0
1551,10.0,0.0027439,0.013875,0.64727,0.32848,0.59689,0.0,3.2055,18.225,2.6204799999999997,No feature drop,time pressure,24,2,,10.0
1552,2.0288,0.018965,0.019164,0.56421,-0.18073,0.62513,0.62373,4.2049,11.016,2.1166799999999997,No feature drop,time pressure,24,3,,10.0
1553,3.709,0.012222,0.03,0.88192,0.4214,1.0,0.29026,3.5185,15.0,2.4429999999999996,No feature drop,time pressure,24,4,,10.0
1554,6.025,0.010623,0.01,0.66905,0.40737,0.62964,0.48797,3.2634,18.68,1.9409599999999998,No feature drop,time pressure,24,5,,10.0
1555,7.1815,0.022488,0.041707,0.25,0.022252,0.90216,0.29981,2.5005,30.002,2.41519,No feature drop,time pressure,24,1,,20.0
1556,10.0,0.02,0.021775,0.25,-0.20202,1.479,0.4,2.5,10.0,2.41547,No feature drop,time pressure,24,2,,20.0
1557,7.3085,0.02775,0.02,0.35992,-0.095014,0.8,0.39383,2.5,15.0,2.4659199999999997,No feature drop,time pressure,24,3,,20.0
1558,0.1,0.027056,0.02,0.45967,0.092446,0.79739,0.4976,3.3277,14.974,2.28204,No feature drop,time pressure,24,4,,20.0
1559,9.9999,0.013776,0.01,0.25,0.39699,0.80386,0.002149,2.4925,15.034,2.4247799999999997,No feature drop,time pressure,24,5,,20.0
1560,10.0,0.019276,0.02,1.0,0.8,1.0,0.3,3.3334,15.0,2.5273,No feature drop,time pressure,25,1,,5.0
1561,6.8764,0.001,0.033756,0.25,0.11473,1.0,0.3,2.5,15.0,2.12866,No feature drop,time pressure,25,2,,5.0
1562,5.0,0.0042012,0.02,0.25,-0.19079,1.3333,0.6,2.5,15.0,1.90178,No feature drop,time pressure,25,3,,5.0
1563,5.9282,0.0075555,0.023035,1.4125,0.35769,0.93008,0.32347,2.7656,18.407,2.9477599999999997,No feature drop,time pressure,25,4,,5.0
1564,9.6667,0.012205,0.01,1.7372,0.23899,0.6146,0.3,2.7778,15.0,2.09252,No feature drop,time pressure,25,5,,5.0
1565,3.1403,0.001,0.14323,0.25,0.084727,0.92806,0.25324,3.2074,15.576,1.8116299999999999,No feature drop,time pressure,25,1,,10.0
1566,2.6298,0.0050964,0.020026,0.63796,0.60632,0.79036,0.46554,2.7966,13.644,1.9810200000000002,No feature drop,time pressure,25,2,,10.0
1567,4.4045,0.001,0.024856,0.4843,0.47924,1.2065,1.0877,2.5865,30.935,2.41072,No feature drop,time pressure,25,3,,10.0
1568,10.0,0.0053049,0.02,0.41667,0.70759,1.0,0.5,2.5,20.0,2.24701,No feature drop,time pressure,25,4,,10.0
1569,0.1,0.019965,0.029909,0.41314,0.40951,1.0671,0.50171,3.3358,19.566,2.34598,No feature drop,time pressure,25,5,,10.0
1570,5.85,0.01,0.017614,0.25,0.34217,1.1448,0.38946,1.6803,15.0,2.37032,No feature drop,time pressure,25,1,,20.0
1571,3.2827,0.0080114,0.01,0.25,0.4236,1.0298,0.28097,2.0952,7.4872,2.28269,No feature drop,time pressure,25,2,,20.0
1572,3.5248,0.018999,0.030002,0.25,0.43881,0.41083,0.625,4.6252,11.001,2.3839699999999997,No feature drop,time pressure,25,3,,20.0
1573,9.9999,0.010632,0.03,0.25,0.37252,1.4446,0.3,2.2899,15.0,2.0764699999999996,No feature drop,time pressure,25,4,,20.0
1574,4.1834,0.0105,0.02,0.669,0.37554,0.41387,0.3,2.5,20.0,2.25539,No feature drop,time pressure,25,5,,20.0
1575,1.55,0.002,0.015,0.25,0.4,0.82939,0.0,2.5,15.0,2.30185,No feature drop,time pressure,26,1,,5.0
1576,1.2387,0.005,0.02,0.5,0.4,0.8,0.3,2.5,10.0,2.267080000000001,No feature drop,time pressure,26,2,,5.0
1577,2.3715,0.0057646,0.013333,0.33333,0.19412,1.1129,0.1375,2.9375,8.625,2.38836,No feature drop,time pressure,26,3,,5.0
1578,3.6345,0.01121,0.020927,0.25,0.40006,0.80008,0.33328,2.6253,14.277,2.17362,No feature drop,time pressure,26,4,,5.0
1579,8.1111,0.010808,0.022856,0.51694,0.35684,0.94352,0.10175,2.4446,15.6,2.5648799999999996,No feature drop,time pressure,26,5,,5.0
1580,4.8628,0.64439,0.02,1.0,0.58025,1.0,0.3,2.5,15.0,2.2254400000000003,No feature drop,time pressure,26,1,,10.0
1581,1.1102,0.01224,0.023333,1.0,-0.56287,1.0,0.3,2.5,15.0,2.16458,No feature drop,time pressure,26,2,,10.0
1582,1.551,0.01,0.14817,1.0,0.3491,1.0,0.3,2.5,8.7986,1.91574,No feature drop,time pressure,26,3,,10.0
1583,1.0698,0.04022,0.01,1.0025,0.40198,0.99718,0.29816,2.5049,19.977,2.57188,No feature drop,time pressure,26,4,,10.0
1584,2.0038,0.02014,0.01,0.47241,-0.26233,1.0163,0.10908,2.5905,180.35,2.36584,No feature drop,time pressure,26,5,,10.0
1585,9.7688,0.019717,0.020037,0.25,0.23427,0.77222,0.61729,2.4968,-24.027,2.27487,No feature drop,time pressure,26,1,,20.0
1586,7.0,0.02,0.02,0.47997,0.8,0.91207,0.43334,2.5,11.49,2.8174599999999996,No feature drop,time pressure,26,2,,20.0
1587,6.4844,0.34162,0.040005,0.99995,0.48672,0.93329,0.26418,2.5001,20.001,2.54144,No feature drop,time pressure,26,3,,20.0
1588,8.0,0.02,0.04,0.5,0.4,0.8,0.264,2.5,15.0,2.6167100000000003,No feature drop,time pressure,26,4,,20.0
1589,1.195,0.025822,0.06,0.5,0.44307,0.8,0.3,2.0462,8.7183,2.3038399999999997,No feature drop,time pressure,26,5,,20.0
1590,1.5548,0.01623,0.024641,0.48611,0.79367,0.8,0.33333,2.5,6.3145,1.9852599999999998,No feature drop,time pressure,27,1,,5.0
1591,5.2535,0.01,0.02,1.0,0.8,0.80156,0.4,2.5,2.5,2.24287,No feature drop,time pressure,27,2,,5.0
1592,4.5811,0.019829,0.013677,0.72342,0.60441,0.79498,0.32016,1.9468,17.529,2.0535,No feature drop,time pressure,27,3,,5.0
1593,2.0597,0.026741,0.011263,0.25,1.0887,0.79596,0.3513,2.6916,14.971,2.43793,No feature drop,time pressure,27,4,,5.0
1594,3.6239,0.018519,0.06,0.92567,1.0,0.60208,0.43333,2.5,15.0,2.0621099999999997,No feature drop,time pressure,27,5,,5.0
1595,4.4555,0.01,0.031222,1.0555,0.649,0.59913,0.21667,2.5,5.6329,2.68891,No feature drop,time pressure,27,1,,10.0
1596,5.0004,0.020006,0.030006,1.0001,0.80013,0.99985,0.50011,2.5002,0.49371,2.80234,No feature drop,time pressure,27,2,,10.0
1597,7.163,0.0055,0.14261,0.75895,0.78078,0.65374,0.33333,2.313,15.0,2.33871,No feature drop,time pressure,27,3,,10.0
1598,3.0,0.02,0.01,0.34129,0.32608,0.86571,0.18166,2.5,3.2637,2.81709,No feature drop,time pressure,27,4,,10.0
1599,10.0,0.011146,0.038345,0.7513,0.81019,0.72123,0.55122,2.9934,-6.8592,2.0081599999999997,No feature drop,time pressure,27,5,,10.0
1600,0.56712,0.10703,0.020382,0.27947,0.41338,0.74549,0.50589,2.4665,8.99,2.6677999999999997,No feature drop,time pressure,27,1,,20.0
1601,9.5131,0.01065,0.024026,0.71427,0.30987,0.83832,0.31461,2.4166,-7.2833,2.45972,No feature drop,time pressure,27,2,,20.0
1602,10.0,0.001,0.24285,0.5,0.65417,0.8,0.3,2.5,15.0,2.61754,No feature drop,time pressure,27,3,,20.0
1603,7.8566,0.019298,0.020263,0.97569,0.60518,0.63248,0.38195,2.5486,0.12361,2.3669700000000002,No feature drop,time pressure,27,4,,20.0
1604,6.802,0.001,0.031673,0.25,0.59271,0.88418,0.50001,2.5002,9.9994,3.2754399999999997,No feature drop,time pressure,27,5,,20.0
1605,6.4855,0.04752,0.02323,0.42328,0.55061,0.97216,0.42881,2.1643,-9.6107,3.4808700000000004,No feature drop,time pressure,28,1,,5.0
1606,7.1015,0.011514,0.18972,1.1667,0.8,1.0,0.4,2.5,-8.5346,2.80879,No feature drop,time pressure,28,2,,5.0
1607,0.58161,0.12241,0.017934,0.54769,1.1586,0.43242,0.55967,2.2965,3.3273,3.4941399999999994,No feature drop,time pressure,28,3,,5.0
1608,2.3145,1.0,0.027031,0.25,0.64991,0.64846,0.5285,1.8848,2.2915,1.9250000000000003,No feature drop,time pressure,28,4,,5.0
1609,4.4778,0.010887,0.35408,1.0093,0.99074,0.64715,0.30684,2.5162,13.134,3.30139,No feature drop,time pressure,28,5,,5.0
1610,10.0,0.14556,0.021488,1.0,1.6,0.95441,0.3,2.3843,15.0,2.6959400000000002,No feature drop,time pressure,28,1,,10.0
1611,9.3393,0.023917,0.10072,0.98636,0.66285,0.44982,0.31281,2.508,14.962,2.6623,No feature drop,time pressure,28,2,,10.0
1612,3.4465,0.013136,0.02,1.0779,0.8,0.4407,0.3,1.0901,5.9609,2.3761099999999997,No feature drop,time pressure,28,3,,10.0
1613,0.1,0.001,0.022505,0.36918,0.8,0.67549,0.4,1.569,7.1359,2.8922,No feature drop,time pressure,28,4,,10.0
1614,10.0,0.01,0.24,0.75,1.0667,0.45184,0.5,2.5,15.0,3.0128199999999996,No feature drop,time pressure,28,5,,10.0
1615,8.0478,0.0023987,0.10809,1.0575,0.79722,0.62233,0.12641,1.4961,-3.5791,2.53031,No feature drop,time pressure,28,1,,20.0
1616,6.425,0.019605,0.02,1.0,0.8,0.58317,0.3,1.5506,24.228,2.34362,No feature drop,time pressure,28,2,,20.0
1617,8.0,0.0092982,0.25294,1.0556,1.1256,0.8,0.3,2.4445,76.459,2.8011,No feature drop,time pressure,28,3,,20.0
1618,6.5286,0.018914,0.36068,2.012,1.2054,0.51464,0.071571,1.5604,19.978,2.67283,No feature drop,time pressure,28,4,,20.0
1619,3.7008,0.023445,0.20786,1.6071,1.776,0.2558,-0.16422,1.0627,9.417,2.73495,No feature drop,time pressure,28,5,,20.0
1620,5.123,0.01427,0.026564,0.25,0.52507,0.76601,0.16694,2.4499,15.229,2.27359,No feature drop,time pressure,29,1,,5.0
1621,7.0247,0.011667,0.023333,0.25,0.57672,1.3333,0.4463,2.5,15.0,2.14869,No feature drop,time pressure,29,2,,5.0
1622,7.0,0.0055,0.03,1.0,0.75251,0.48124,0.3,2.5,13.333,2.1372299999999997,No feature drop,time pressure,29,3,,5.0
1623,5.0,0.005,0.041534,1.0,0.59767,0.8,0.3,2.5,15.0,2.0847400000000005,No feature drop,time pressure,29,4,,5.0
1624,3.0,0.01,0.02742,1.0,0.58253,0.57593,0.0,2.5,30.0,2.28466,No feature drop,time pressure,29,5,,5.0
1625,4.6616,0.010057,0.016884,0.99727,0.69999,0.66148,0.3807,2.4963,29.976,1.7671199999999998,No feature drop,time pressure,29,1,,10.0
1626,4.2952,0.001,0.020304,0.70388,0.87501,-0.00048005,0.34599,2.3542,14.333,3.0194099999999997,No feature drop,time pressure,29,2,,10.0
1627,2.7562,0.013299,0.023855,0.375,0.57315,1.0642,0.5875,2.0625,13.0,1.9843499999999998,No feature drop,time pressure,29,3,,10.0
1628,5.1246,0.0099968,0.010834,0.75014,0.79984,1.0002,0.30008,2.5336,139.99,2.19452,No feature drop,time pressure,29,4,,10.0
1629,6.4319,0.0049841,0.020017,0.4986,0.67724,1.0033,0.89067,2.4943,15.026,1.8119200000000002,No feature drop,time pressure,29,5,,10.0
1630,4.1833,0.024314,0.02,0.89893,0.73408,0.8,0.4,2.5,15.0,2.0935900000000003,No feature drop,time pressure,29,1,,20.0
1631,10.0,0.005,0.086653,0.97289,0.4,0.8,0.6,2.3204,8.5145,2.50049,No feature drop,time pressure,29,2,,20.0
1632,0.1,0.013333,0.021169,0.5,0.41859,1.0,0.26658,3.4588,10.772,2.50244,No feature drop,time pressure,29,3,,20.0
1633,6.8252,0.0095,0.02,0.25,0.72548,1.0,0.3,2.5,-1.7504,2.2943999999999996,No feature drop,time pressure,29,4,,20.0
