,pruning threshold,stopping probability,feature drop rate,lapse rate,opponent scaling constant,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1433,7.1523,0.004075,0.28979,0.020992,1.0729,1.0305,0.59323,1.0833,0.31829,5.1458,14.333,2.36968,Opponent scaling,time pressure,16,4,,10.0
1434,8.0,0.0020207,0.2,0.01,1.7463,1.1634,0.8,0.6285,0.15157,4.6666,20.0,2.2902199999999997,Opponent scaling,time pressure,16,5,,10.0
1435,5.4031,0.010451,0.4217,0.025147,1.7576,1.1963,0.56841,1.0316,0.75337,5.2391,17.059,1.8190000000000002,Opponent scaling,time pressure,16,1,,20.0
1436,10.0,0.0036726,0.66685,0.02,1.7115,2.0,0.8,0.68457,0.3,5.0,5.5738,2.06904,Opponent scaling,time pressure,16,2,,20.0
1437,0.1,1.0,0.15398,0.017279,1.1798,0.35523,0.61522,1.2895,0.48823,2.8593,16.644,2.3202899999999995,Opponent scaling,time pressure,16,3,,20.0
1438,3.8677,0.01,0.19404,0.023333,3.3333,0.99999,0.8,1.0,0.3,5.0,26.667,2.54086,Opponent scaling,time pressure,16,4,,20.0
1439,2.9362,0.021215,0.208,0.018635,2.6872,0.95723,0.96849,0.94197,0.26808,4.5378,16.32,1.9847600000000003,Opponent scaling,time pressure,16,5,,20.0
1440,6.0153,0.0105,0.31392,0.028436,1.2188,0.78125,0.73438,0.75,0.6875,6.4375,13.0,2.15336,Opponent scaling,time pressure,17,1,,5.0
1441,3.76,0.0096754,0.30002,0.020001,1.0,0.39766,0.41848,0.97,0.72062,4.4444,107.89,2.5127499999999996,Opponent scaling,time pressure,17,2,,5.0
1442,0.1,0.0084797,0.20649,0.02,1.0,0.47746,0.33895,1.0667,1.35,5.0,20.0,2.1571799999999994,Opponent scaling,time pressure,17,3,,5.0
1443,0.51682,0.0086342,0.28996,0.01,1.1097,0.50074,0.40121,0.60746,0.40113,3.5039,10.01,2.5959300000000005,Opponent scaling,time pressure,17,4,,5.0
1444,5.5238,0.007162,0.22586,0.016449,1.1554,0.84463,0.26441,0.86284,0.51542,3.6441,10.977,2.65962,Opponent scaling,time pressure,17,5,,5.0
1445,3.0316,0.007,0.16733,0.016667,0.9982,0.51122,0.75594,0.73028,0.77396,2.691,15.027,1.97587,Opponent scaling,time pressure,17,1,,10.0
1446,6.3802,0.0076225,0.29942,0.028406,1.0563,1.001,0.61883,0.98572,2.3102,3.7745,13.846,2.31444,Opponent scaling,time pressure,17,2,,10.0
1447,4.5,0.001,0.33019,0.11278,1.0,0.93728,0.33118,0.88276,0.3,2.7778,15.0,1.7780200000000002,Opponent scaling,time pressure,17,3,,10.0
1448,7.0003,0.0062799,0.17627,0.029997,1.0001,0.99993,0.79993,0.23769,0.43537,2.4999,15.001,2.53334,Opponent scaling,time pressure,17,4,,10.0
1449,6.7325,0.0036475,0.28321,0.04,0.98812,1.0732,0.8,0.57907,0.53333,2.4275,13.283,2.24815,Opponent scaling,time pressure,17,5,,10.0
1450,0.1,0.0136,0.0524,0.01,1.4267,0.50001,0.8,1.0,0.66666,2.5,15.0,2.91951,Opponent scaling,time pressure,17,1,,20.0
1451,5.0,0.02,0.16667,0.02,1.1455,1.0,0.70432,1.0,0.4,2.5,20.0,2.23045,Opponent scaling,time pressure,17,2,,20.0
1452,10.0,0.001,0.39224,0.029612,1.4205,1.4545,0.34037,0.48061,0.88954,3.3411,7.3566,2.53258,Opponent scaling,time pressure,17,3,,20.0
1453,6.486,0.011667,0.22547,0.02,1.0,1.0,0.8,0.84663,0.66667,2.5,6.9069,1.66548,Opponent scaling,time pressure,17,4,,20.0
1454,7.0,0.01,0.21111,0.045,1.0,1.0,0.59149,1.0,0.6,2.5,15.0,1.7687600000000003,Opponent scaling,time pressure,17,5,,20.0
1455,0.1,0.007,0.4,0.02,0.52039,1.1586,0.8,0.55387,0.08786,2.5,15.0,2.5832699999999997,Opponent scaling,time pressure,18,1,,5.0
1456,0.1,0.0099999,0.47944,0.02,0.90719,2.0,0.8,0.59538,0.3,2.5,15.0,2.28079,Opponent scaling,time pressure,18,2,,5.0
1457,1.4897,0.017318,0.42166,0.01,0.51513,0.75651,0.27524,1.5544,0.39781,5.9702,25.818,1.70973,Opponent scaling,time pressure,18,3,,5.0
1458,2.4215,0.50792,0.16469,0.020973,0.91674,1.3929,0.73652,0.56848,0.25268,2.5634,15.002,2.38209,Opponent scaling,time pressure,18,4,,5.0
1459,0.1,0.0065122,0.2,0.02,1.0,1.0,0.8,0.8,0.3,3.5,10.0,1.8051,Opponent scaling,time pressure,18,5,,5.0
1460,0.1,0.0043333,0.2,0.031709,1.0,1.0153,0.26803,0.90523,0.0,3.5,15.0,2.2371999999999996,Opponent scaling,time pressure,18,1,,10.0
1461,10.0,0.44865,0.32612,0.026667,1.127,2.4406,0.4,1.3333,0.0,7.0,16.667,2.43837,Opponent scaling,time pressure,18,2,,10.0
1462,10.0,0.53972,0.2,0.02,1.0,2.3364,0.8,1.0,0.3,2.5,15.0,2.79795,Opponent scaling,time pressure,18,3,,10.0
1463,10.0,0.68335,0.31667,0.021501,0.92176,1.0241,0.4,1.0,-0.21646,4.6667,6.6667,1.9303500000000002,Opponent scaling,time pressure,18,4,,10.0
1464,0.1,0.0069339,0.23971,0.022272,0.9919,0.9919,0.41758,0.68882,0.10665,3.3586,14.926,2.1447,Opponent scaling,time pressure,18,5,,10.0
1465,0.1,0.001,0.41144,0.026667,1.832,1.4375,0.5,0.84954,-1.125,4.2083,101.43,2.2802700000000002,Opponent scaling,time pressure,18,1,,20.0
1466,6.9942,0.68,0.34622,0.01,0.91401,1.0117,0.7322,0.82841,6.0555e-06,2.5,43.286,1.78585,Opponent scaling,time pressure,18,2,,20.0
1467,1.7499,0.084021,0.25864,0.019588,1.0,1.0581,0.8,1.0,0.3,5.0,10.176,2.2427099999999998,Opponent scaling,time pressure,18,3,,20.0
1468,0.1,0.0084233,0.54004,0.01,1.0412,1.4113,0.79412,0.9834,0.31079,2.529,15.133,2.2801700000000005,Opponent scaling,time pressure,18,4,,20.0
1469,0.1,0.01881,0.28893,0.01664,1.0519,1.0519,0.80425,0.98606,0.26459,11.311,15.474,3.1121500000000006,Opponent scaling,time pressure,18,5,,20.0
1470,4.9882,0.0069244,0.19965,0.02008,1.0013,1.1702,0.45827,0.86338,0.30259,3.3264,30.032,2.3372800000000002,Opponent scaling,time pressure,19,1,,5.0
1471,4.3029,0.010354,0.19517,0.017147,1.1879,0.94189,0.312,1.1186,0.43955,5.1071,13.283,2.50616,Opponent scaling,time pressure,19,2,,5.0
1472,2.55,0.01561,0.2618,0.020732,1.0519,1.1192,0.4656,1.2444,0.60866,2.5,15.0,2.4987299999999997,Opponent scaling,time pressure,19,3,,5.0
1473,5.0,0.005,0.2,0.03,1.0,1.2957,0.4,0.8,0.3,2.5,15.0,1.8684199999999997,Opponent scaling,time pressure,19,4,,5.0
1474,2.0361,0.0050637,0.24117,0.023333,1.1458,0.51235,0.38879,1.1667,0.40833,2.7917,13.667,2.1663400000000004,Opponent scaling,time pressure,19,5,,5.0
1475,4.6377,0.0079887,0.16039,0.022562,1.1121,0.93998,0.68473,1.1281,0.38325,2.7156,13.975,2.18095,Opponent scaling,time pressure,19,1,,10.0
1476,3.1575,0.02,0.1,0.02,1.1436,0.50688,0.4,1.1025,0.3,2.5,15.0,1.76644,Opponent scaling,time pressure,19,2,,10.0
1477,2.8667,0.0041229,0.1051,0.016642,1.1975,0.81576,0.26466,0.95604,0.049157,2.8676,11.519,1.96087,Opponent scaling,time pressure,19,3,,10.0
1478,3.5888,0.0050873,0.15148,0.027154,1.2028,0.99239,0.12202,0.82316,0.19041,3.4338,21.77,2.1021799999999997,Opponent scaling,time pressure,19,4,,10.0
1479,3.0,0.01,0.1,0.02,1.0,0.5,0.4,1.0,0.3,2.5,15.0,1.8934499999999996,Opponent scaling,time pressure,19,5,,10.0
1480,4.9969,0.010621,0.19979,0.01499,1.4605,0.528,0.64691,1.2739,0.29932,3.7463,19.992,2.1515400000000002,Opponent scaling,time pressure,19,1,,20.0
1481,7.9572,0.01,0.21111,0.03,0.96281,0.25,0.5166,2.0,0.3,3.3333,15.0,2.00753,Opponent scaling,time pressure,19,2,,20.0
1482,5.2577,0.001,0.21978,0.01653,1.1135,0.43444,0.3879,0.98801,0.28077,3.7311,17.644,1.72216,Opponent scaling,time pressure,19,3,,20.0
1483,3.0,0.001,0.2,0.023333,1.7972,0.5,0.62853,1.1111,0.3,2.5,15.0,1.74223,Opponent scaling,time pressure,19,4,,20.0
1484,4.1586,0.01,0.2,0.02,1.1294,0.72036,0.5538,1.0,0.12294,2.5,15.0,1.93096,Opponent scaling,time pressure,19,5,,20.0
1485,3.0708,0.0099994,0.32615,0.020002,0.80932,1.0001,0.55097,0.52972,0.2597,2.6515,15.0,3.0786200000000004,Opponent scaling,time pressure,20,1,,5.0
1486,6.4008,0.02,0.2,0.03,0.77942,1.0,0.8,0.8,0.3,2.5,15.0,2.41858,Opponent scaling,time pressure,20,2,,5.0
1487,5.0,0.012326,0.25,0.01,0.7776,1.0,0.8,0.49342,0.0,2.5,20.0,2.8629399999999996,Opponent scaling,time pressure,20,3,,5.0
1488,0.1,0.0099221,0.41438,0.01,0.94285,0.94995,0.35178,0.39753,0.18463,2.5,15.0,2.58993,Opponent scaling,time pressure,20,4,,5.0
1489,3.1888,0.01,0.26667,0.01,0.91622,0.41896,0.7686,0.72581,0.17487,2.5,11.667,3.0497400000000003,Opponent scaling,time pressure,20,5,,5.0
1490,5.1903,0.12514,0.20217,0.020429,1.1087,0.84848,1.6193,0.97857,0.23967,2.6371,20.225,3.0338499999999997,Opponent scaling,time pressure,20,1,,10.0
1491,6.7717,0.02883,0.51915,0.022083,0.97085,0.93574,0.93565,0.84928,0.068685,2.6502,13.794,3.3731299999999997,Opponent scaling,time pressure,20,2,,10.0
1492,4.7713,0.027088,0.14287,0.019705,0.9871,0.9871,0.60689,0.44773,0.29247,1.6019,14.882,2.61748,Opponent scaling,time pressure,20,3,,10.0
1493,8.8427,0.026667,0.63376,0.01839,1.0962,1.0,0.8,1.0,0.3,1.2148,15.0,2.9308099999999997,Opponent scaling,time pressure,20,4,,10.0
1494,7.0,0.016982,0.59362,0.01,1.385,1.0,0.51628,0.42358,0.3,2.5,15.0,2.85352,Opponent scaling,time pressure,20,5,,10.0
1495,4.8278,0.012071,0.32374,0.015988,0.85445,0.78171,1.125,0.4861,0.94792,2.3949,16.0,3.2883699999999996,Opponent scaling,time pressure,20,1,,20.0
1496,6.1495,0.0095001,0.4,0.019117,1.0,0.86758,0.55757,0.65009,0.3,2.7778,15.0,2.6181,Opponent scaling,time pressure,20,2,,20.0
1497,5.2778,0.036528,0.2,0.01,1.0,1.0,0.8,0.6137,0.3,2.5,15.0,2.5539699999999996,Opponent scaling,time pressure,20,3,,20.0
1498,5.0,0.02,0.2,0.48522,1.0,0.5,0.8,1.0,0.3,2.5,15.0,2.7500000000000004,Opponent scaling,time pressure,20,4,,20.0
1499,6.1375,0.028297,0.18136,0.017086,0.80894,0.80894,0.84889,0.38863,0.22416,2.1179,16.747,2.50817,Opponent scaling,time pressure,20,5,,20.0
1500,4.1254,0.006,0.083334,0.021667,0.92708,0.87418,0.67411,0.94718,0.35417,2.3542,15.111,2.48419,Opponent scaling,time pressure,21,1,,5.0
1501,3.55,0.005,0.3,0.02,1.1487,0.99999,0.8,1.0,0.4,3.3333,8.1443,2.05491,Opponent scaling,time pressure,21,2,,5.0
1502,5.0,0.01,0.2,0.01,1.0,1.0,0.56381,1.0,0.3,3.5,15.0,1.9087,Opponent scaling,time pressure,21,3,,5.0
1503,5.0,0.001,0.18596,0.02,1.0,1.0,0.8,1.0,0.3,2.8031,15.0,1.7846,Opponent scaling,time pressure,21,4,,5.0
1504,4.3099,0.0291,0.11903,0.01,1.7055,0.86666,1.46,1.6556,0.50219,4.1649,17.239,1.91568,Opponent scaling,time pressure,21,5,,5.0
1505,5.0,0.01,0.1,0.02,1.0,0.5,1.0,1.0,0.3,2.5,8.133,1.7986499999999999,Opponent scaling,time pressure,21,1,,10.0
1506,2.9992,0.001,0.071497,0.040024,1.0003,0.50012,0.80036,1.0004,0.00019971,2.6265,19.996,2.03129,Opponent scaling,time pressure,21,2,,10.0
1507,3.0,0.005,0.2,0.02,0.99999,0.25,0.8,1.0,0.3,2.5,30.0,1.86862,Opponent scaling,time pressure,21,3,,10.0
1508,4.3644,0.001,0.09686,0.03,1.0,1.0,0.72418,1.0,0.66667,2.5,20.0,1.5898300000000003,Opponent scaling,time pressure,21,4,,10.0
1509,5.0,0.001,0.2,0.03,1.029,0.99999,0.8,1.0,0.6,2.5,15.0,1.78676,Opponent scaling,time pressure,21,5,,10.0
1510,7.0004,0.0040011,0.10004,0.014484,1.2187,0.81464,0.57508,1.2499,0.2067,2.9373,16.999,1.9845499999999998,Opponent scaling,time pressure,21,1,,20.0
1511,6.2328,0.001,0.30986,0.0299,1.0022,0.99777,0.82395,0.79771,0.30116,3.8827,14.98,1.46044,Opponent scaling,time pressure,21,2,,20.0
1512,6.425,0.001,0.26193,0.064845,1.0,1.0,0.32849,1.0,0.3,2.5,9.7133,1.83325,Opponent scaling,time pressure,21,3,,20.0
1513,6.5562,0.0023333,0.20573,0.01,0.92107,1.1667,0.8,0.85403,0.3,2.6101,15.0,1.9978899999999995,Opponent scaling,time pressure,21,4,,20.0
1514,7.0,0.0028391,0.20055,0.01,1.0899,0.9479,0.8,1.1111,0.4,3.65,20.0,2.1105199999999997,Opponent scaling,time pressure,21,5,,20.0
1515,10.0,0.001,0.2,0.01,0.5625,1.4375,1.15,1.5,-0.24444,3.375,19.0,1.5002900000000001,Opponent scaling,time pressure,22,1,,5.0
1516,1.0673,0.014672,0.10007,0.039979,1.3805,1.029,0.79969,1.1638,0.50026,2.4998,22.218,0.875013,Opponent scaling,time pressure,22,2,,5.0
1517,1.7973,0.0042409,0.2548,0.01971,0.98416,0.91697,1.0949,1.0949,0.047443,3.2536,15.499,1.0228540000000002,Opponent scaling,time pressure,22,3,,5.0
1518,0.1,0.037309,0.086587,0.019411,1.1659,0.84197,1.1564,0.97053,0.16133,2.5103,9.8379,2.22024,Opponent scaling,time pressure,22,4,,5.0
1519,0.1,0.02,0.12434,0.01961,1.2443,0.95833,1.6,1.0,0.3,3.3559,15.0,1.7726199999999999,Opponent scaling,time pressure,22,5,,5.0
1520,4.3166,0.001,0.27466,0.03,1.0,0.875,0.8,1.0,0.3,2.5,15.0,1.7786100000000005,Opponent scaling,time pressure,22,1,,10.0
1521,3.1186,0.001,0.4,0.015,0.99999,0.87501,0.88124,0.99999,0.3,2.8334,15.0,2.0126,Opponent scaling,time pressure,22,2,,10.0
1522,1.1333,0.01,0.16841,0.01,1.0,0.5,1.0,1.0,0.3,2.5,15.0,2.03877,Opponent scaling,time pressure,22,3,,10.0
1523,2.7798,0.001,0.20489,0.020334,1.0735,1.125,0.79101,1.0,0.3,2.8333,16.111,2.60095,Opponent scaling,time pressure,22,4,,10.0
1524,2.9814,0.001,0.4,0.01,1.0,1.0,0.8,0.8,0.3,2.5,27.297,1.53765,Opponent scaling,time pressure,22,5,,10.0
1525,1.2309,0.02,0.2,0.01,1.1618,0.84852,1.0667,0.85542,0.26835,3.5,13.525,2.17969,Opponent scaling,time pressure,22,1,,20.0
1526,4.4875,0.001,0.2,0.015583,0.95833,0.81707,1.0,1.3186,0.3,2.5,15.0,1.82057,Opponent scaling,time pressure,22,2,,20.0
1527,2.6783,0.001,0.13624,0.020875,0.92708,0.84435,1.1545,1.0833,0.24583,2.3542,15.667,2.0103999999999997,Opponent scaling,time pressure,22,3,,20.0
1528,2.8744,0.005,0.2,0.022104,1.0208,0.3648,1.0348,1.3316,0.3,3.5,20.0,1.75548,Opponent scaling,time pressure,22,4,,20.0
1529,5.7746,0.0060695,0.2,0.02,1.0071,0.78933,1.6,1.0,0.3,3.3333,15.0,1.8318100000000002,Opponent scaling,time pressure,22,5,,20.0
1530,4.6049,0.001,0.048971,0.02,1.1528,1.2177,0.8,0.62982,0.14976,3.78,30.0,1.9285299999999999,Opponent scaling,time pressure,23,1,,5.0
1531,7.7563,0.0057088,0.19426,0.021953,1.3318,2.0276,1.1164,0.63652,0.43426,4.257,11.586,1.74539,Opponent scaling,time pressure,23,2,,5.0
1532,7.3365,0.005,0.18889,0.01,1.0,1.9028,0.8,0.61486,0.21667,3.3333,30.0,1.9269399999999997,Opponent scaling,time pressure,23,3,,5.0
1533,3.0,0.0086873,0.22496,0.02,1.2093,0.95833,0.70288,0.87211,0.3,5.0,15.0,1.55555,Opponent scaling,time pressure,23,4,,5.0
1534,2.8657,0.001,0.1516,0.040828,1.2946,1.0622,0.81263,1.014,0.48969,3.1775,20.144,2.0282,Opponent scaling,time pressure,23,5,,5.0
1535,7.1955,0.001,0.2,0.02146,1.1571,1.0,0.63495,1.0,0.3,2.3578,15.0,1.8594500000000003,Opponent scaling,time pressure,23,1,,10.0
1536,1.7517,0.001,0.026955,0.04,2.2055,0.45833,0.8,1.0,0.4,1.7915,15.0,2.25129,Opponent scaling,time pressure,23,2,,10.0
1537,3.439,0.001,0.22293,0.013152,1.4603,0.43221,0.84065,1.3332,0.25338,3.3456,14.997,1.9095399999999998,Opponent scaling,time pressure,23,3,,10.0
1538,10.0,0.0018221,0.10249,0.015481,1.3176,1.302,0.47332,0.67472,0.53594,4.3167,23.811,1.49816,Opponent scaling,time pressure,23,4,,10.0
1539,5.2951,0.005,0.10824,0.01,2.3964,0.93903,0.8,0.78905,0.29284,3.4213,17.778,1.8053500000000002,Opponent scaling,time pressure,23,5,,10.0
1540,5.8333,0.001,0.23017,0.019906,1.0,1.0371,0.51602,0.91983,0.3,3.7037,20.0,2.00026,Opponent scaling,time pressure,23,1,,20.0
1541,5.0,0.005,0.1,0.03,1.0,1.0,0.8,1.0,0.3,2.9786,15.0,2.4796300000000002,Opponent scaling,time pressure,23,2,,20.0
1542,0.41406,0.0079521,0.17078,0.019616,2.0107,0.6949,0.71112,0.86177,0.30988,2.6237,17.037,1.9729999999999996,Opponent scaling,time pressure,23,3,,20.0
1543,3.0,0.005,0.1,0.03,1.0,1.0,0.4,1.0,0.3,2.5,15.0,2.2874900000000005,Opponent scaling,time pressure,23,4,,20.0
1544,3.5,0.02,0.2,0.01,1.2307,1.0329,0.8,1.0,0.3,2.5,20.0,1.76813,Opponent scaling,time pressure,23,5,,20.0
1545,4.8359,0.024016,0.18872,0.022594,2.1135,1.0532,0.41005,1.1297,0.59728,5.227,19.48,2.3725500000000004,Opponent scaling,time pressure,24,1,,5.0
1546,3.55,0.01,0.20531,0.023243,3.3333,1.0,0.28377,0.57892,0.0,2.5,15.0,2.21403,Opponent scaling,time pressure,24,2,,5.0
1547,5.2543,0.01517,0.34776,0.018276,1.6667,0.92456,0.5048,0.91378,0.24396,3.1998,29.31,2.4044299999999996,Opponent scaling,time pressure,24,3,,5.0
1548,6.3323,0.033277,0.39411,0.024897,1.5878,0.44578,0.19541,1.6718,1.0366,5.7904,18.613,1.8221800000000001,Opponent scaling,time pressure,24,4,,5.0
1549,0.1,0.0089224,0.18889,0.023048,2.1037,0.70862,0.05133,0.95573,0.22454,2.5,15.0,2.6479999999999997,Opponent scaling,time pressure,24,5,,5.0
1550,4.9355,0.010915,0.19126,0.01,1.9809,0.48907,-0.68183,1.0893,0.29114,2.5382,20.175,2.5636300000000003,Opponent scaling,time pressure,24,1,,10.0
1551,2.55,0.017069,0.2,0.02,1.0,1.336,0.39385,1.0,0.3,2.5,15.0,2.7620099999999996,Opponent scaling,time pressure,24,2,,10.0
1552,5.8294,0.00943,0.26599,0.022973,1.001,0.42413,0.20607,0.80105,0.15848,2.498,19.223,2.33481,Opponent scaling,time pressure,24,3,,10.0
1553,5.7208,0.001,0.1,0.011667,1.05,0.43011,0.37365,0.575,0.36111,2.3542,21.75,2.4352300000000002,Opponent scaling,time pressure,24,4,,10.0
1554,5.4321,0.0075,0.3,0.023333,0.99999,1.1713,0.39924,1.0,0.3,3.5,15.0,2.15078,Opponent scaling,time pressure,24,5,,10.0
1555,4.2967,0.01135,0.34617,0.025842,1.2556,0.25,0.19555,1.2475,0.47937,3.0111,17.337,2.3681,Opponent scaling,time pressure,24,1,,20.0
1556,2.8389,0.010515,0.32656,0.02,1.1088,1.0556,0.32365,0.8,0.33333,3.6667,14.381,2.3577000000000004,Opponent scaling,time pressure,24,2,,20.0
1557,7.0,0.005,0.2,0.018614,1.0,1.0,-0.55882,1.0,0.3,2.3165,7.0028,2.44798,Opponent scaling,time pressure,24,3,,20.0
1558,4.2105,0.01303,0.20039,0.06935,1.3082,0.42686,-0.46168,1.3805,0.39767,2.4937,6.4455,2.2521,Opponent scaling,time pressure,24,4,,20.0
1559,4.4281,1.0,0.29267,0.0125,3.3522,0.90401,0.31181,1.0,-0.073147,2.5,15.0,2.4699600000000004,Opponent scaling,time pressure,24,5,,20.0
1560,2.2214,0.0021605,0.040292,0.027518,2.1269,0.71335,0.0,1.3993,0.55952,3.1987,11.806,2.05082,Opponent scaling,time pressure,25,1,,5.0
1561,3.001,0.0086721,0.19962,0.030024,4.0,1.9992,1.0009,0.99905,0.29938,2.5016,14.993,2.29326,Opponent scaling,time pressure,25,2,,5.0
1562,4.8983,0.001,0.54965,0.01,2.1566,1.0169,0.67763,0.68025,0.30038,2.9942,18.338,1.79584,Opponent scaling,time pressure,25,3,,5.0
1563,7.3333,0.0036942,0.32243,0.032959,1.6029,1.1667,0.4005,1.8787,0.10598,3.0556,15.0,2.55278,Opponent scaling,time pressure,25,4,,5.0
1564,2.7488,0.001,0.059732,0.031312,3.4114,0.41584,-0.056418,1.6502,0.25421,4.1103,21.178,2.0945400000000003,Opponent scaling,time pressure,25,5,,5.0
1565,3.0,0.01,0.2,0.03,0.99999,1.0,0.45926,1.0,0.3,3.3333,15.0,1.9772199999999998,Opponent scaling,time pressure,25,1,,10.0
1566,2.2,0.001,0.18889,0.021463,0.91667,0.73893,0.56689,1.1111,0.5,2.5,6.3568,1.91538,Opponent scaling,time pressure,25,2,,10.0
1567,1.4334,0.010731,0.2,0.02,1.0,0.5,0.4,0.8,0.79573,3.1667,16.111,2.16092,Opponent scaling,time pressure,25,3,,10.0
1568,4.3332,0.001,0.2,0.02,1.0,1.0,0.8,1.0,0.3,2.5,15.0,2.2368900000000003,Opponent scaling,time pressure,25,4,,10.0
1569,4.5444,0.0027452,0.19847,0.013213,0.86486,0.86486,0.47527,0.67833,0.70039,2.4022,16.236,2.1642400000000004,Opponent scaling,time pressure,25,5,,10.0
1570,6.0812,0.0060275,0.35173,0.022132,2.1531,1.0365,0.31581,0.99674,0.30473,4.0168,14.823,2.3111699999999997,Opponent scaling,time pressure,25,1,,20.0
1571,4.924,0.001,0.41476,0.01,1.1403,1.1566,0.4,1.0,0.5,2.5,15.0,2.19056,Opponent scaling,time pressure,25,2,,20.0
1572,3.1904,0.004614,0.34528,0.02097,1.2868,0.91386,0.68623,1.2096,0.66399,4.8277,14.212,2.21596,Opponent scaling,time pressure,25,3,,20.0
1573,3.0,0.005,0.2,0.02,1.7081,0.74048,0.8,1.0,0.3,5.0,15.0,2.01793,Opponent scaling,time pressure,25,4,,20.0
1574,6.425,0.009763,0.3,0.022585,2.1949,0.78796,0.10611,1.0,0.14944,7.0,11.715,2.1811700000000003,Opponent scaling,time pressure,25,5,,20.0
1575,3.1667,0.015,0.28157,0.01,1.0,1.0,0.8,0.84877,0.3,4.0893,20.0,2.3344899999999997,Opponent scaling,time pressure,26,1,,5.0
1576,3.2095,0.001,0.21668,0.029348,1.0845,1.0518,0.32479,0.89256,0.05372,3.7417,9.9348,2.44946,Opponent scaling,time pressure,26,2,,5.0
1577,2.8567,0.001,0.2559,0.017924,1.1397,0.49965,0.27636,1.0005,0.001996,2.4987,15.006,2.2736,Opponent scaling,time pressure,26,3,,5.0
1578,7.7295,0.010001,0.20002,0.020001,1.0001,0.95631,0.44449,1.0001,0.22703,4.0948,15.0,2.1404600000000005,Opponent scaling,time pressure,26,4,,5.0
1579,5.0,0.01,0.10708,0.015,1.0,1.0069,0.4,0.99999,0.3,3.3,15.0,2.32741,Opponent scaling,time pressure,26,5,,5.0
1580,0.37199,0.015,0.2,0.019167,0.95692,1.1676,0.69676,1.0,0.3,2.7778,15.0,2.3944300000000003,Opponent scaling,time pressure,26,1,,10.0
1581,3.0,0.005,0.2,0.02,1.0,2.0,0.4,1.0,0.3,2.5,15.0,2.07739,Opponent scaling,time pressure,26,2,,10.0
1582,0.1,0.011452,0.2705,0.01,1.0164,0.99079,0.70042,1.0105,0.29658,2.4816,14.916,1.8982500000000002,Opponent scaling,time pressure,26,3,,10.0
1583,0.2,0.01,0.2,0.018336,1.0666,1.0,0.40862,1.0,0.3,2.5,15.0,2.66359,Opponent scaling,time pressure,26,4,,10.0
1584,0.1,0.0062003,0.26585,0.021258,1.0681,0.93804,0.72997,0.9222,0.35057,2.6362,15.343,2.45794,Opponent scaling,time pressure,26,5,,10.0
1585,4.0472,0.011056,0.29815,0.021111,1.0,0.53165,0.48212,0.94826,0.44444,2.7778,15.556,2.25941,Opponent scaling,time pressure,26,1,,20.0
1586,3.5267,0.026247,0.23333,0.01,1.0272,0.73431,0.60511,0.77638,0.22043,4.0764,19.111,2.8246100000000003,Opponent scaling,time pressure,26,2,,20.0
1587,2.5343,0.01,0.3,0.04,1.0,1.0,0.8,0.78824,0.4,2.5,15.0,2.3167999999999997,Opponent scaling,time pressure,26,3,,20.0
1588,7.0021,0.0042104,0.50343,0.029996,0.98362,0.99974,0.41881,0.86685,0.30065,4.9983,14.992,2.3990099999999996,Opponent scaling,time pressure,26,4,,20.0
1589,3.0,0.001,0.2,0.02,1.0,1.0,-0.19869,0.8,0.3,2.5,15.0,2.3213300000000006,Opponent scaling,time pressure,26,5,,20.0
1590,6.9733,0.0090871,0.3823,0.025249,1.0626,0.77423,0.8,1.0,0.0,3.3333,18.889,1.9031599999999997,Opponent scaling,time pressure,27,1,,5.0
1591,0.64459,0.010002,0.22858,0.023088,1.0918,0.49994,0.86655,0.95101,0.29992,2.5002,15.001,2.19111,Opponent scaling,time pressure,27,2,,5.0
1592,5.0,0.001,0.7,0.02,0.99999,1.0,0.8,1.0,0.3,3.3333,15.0,1.6971,Opponent scaling,time pressure,27,3,,5.0
1593,6.0042,0.0074236,0.39872,0.016791,1.0476,1.0013,1.1065,0.69419,0.49206,3.3296,9.58,2.33688,Opponent scaling,time pressure,27,4,,5.0
1594,1.3945,0.015001,0.23057,0.019999,0.98403,0.41528,0.80044,1.0955,0.50002,3.5001,15.0,1.9353600000000004,Opponent scaling,time pressure,27,5,,5.0
1595,4.1833,0.01,0.3,0.020575,0.95204,1.0,0.8,0.8,0.3,2.5,15.0,2.42387,Opponent scaling,time pressure,27,1,,10.0
1596,4.5408,0.010243,0.51457,0.030541,1.0118,0.98816,0.81217,0.99488,0.30629,4.1901,14.892,2.40559,Opponent scaling,time pressure,27,2,,10.0
1597,3.0,0.005,0.2,0.02,1.0988,1.0,0.58886,0.75682,0.3,2.5,15.0,2.2510799999999995,Opponent scaling,time pressure,27,3,,10.0
1598,3.5181,0.0037851,0.34183,0.020185,1.0185,0.99749,0.80833,1.1682,0.30602,5.0162,30.074,2.70158,Opponent scaling,time pressure,27,4,,10.0
1599,1.4728,0.021643,0.38604,0.029648,1.9999,1.1662,0.79971,0.99958,-0.0002056,3.5968,15.003,1.8168999999999997,Opponent scaling,time pressure,27,5,,10.0
