,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,horizontal feature drop rate,vertical feature drop rate,diagonal feature drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
525,9.5567,0.001,0.020008,0.54086,0.5637,1.4315,0.51007,3.0335,55.857,0.29645,0.19983,0.1665,0.7306,Orientation-dependent dropping,learning,4,1,1.0,
526,6.425,0.001629,0.01,0.96628,0.8,1.0,0.3,2.5,15.0,0.20452,0.1,0.2,0.8138,Orientation-dependent dropping,learning,4,2,1.0,
527,7.0,0.001,0.01,1.0,0.8,0.8,0.5,2.5,15.0,0.3,0.1,0.2,0.7021,Orientation-dependent dropping,learning,4,3,1.0,
528,6.6666,0.001,0.019665,0.95833,0.98694,1.0,0.3,3.9061,15.0,0.3,0.13333,0.2705,0.8036,Orientation-dependent dropping,learning,4,4,1.0,
529,5.5461,0.001,0.01,0.5625,1.25,0.98978,0.625,3.375,24.0,0.10905,0.0,0.096061,0.91495,Orientation-dependent dropping,learning,4,5,1.0,
530,5.0,0.001,0.01,0.5,0.53333,1.5,0.5,5.0,15.0,0.2,0.2,0.24478,0.83805,Orientation-dependent dropping,learning,4,1,2.0,
531,3.457,0.001,0.025556,0.99684,0.44721,0.99812,0.30259,3.509,14.968,0.19339,0.0,0.19975,0.66005,Orientation-dependent dropping,learning,4,2,2.0,
532,2.4857,0.001,0.020317,0.96133,0.63921,0.98414,0.28969,3.8888,29.873,0.1971,0.2044,0.20635,0.84675,Orientation-dependent dropping,learning,4,3,2.0,
533,6.8959,0.001,0.01,0.48611,0.65054,1.3333,0.3,5.2073,15.0,0.12545,0.10259,0.1,0.83285,Orientation-dependent dropping,learning,4,4,2.0,
534,5.0558,0.001,0.01,0.8105,0.42919,0.99562,0.44498,3.4935,45.904,0.22299,0.16693,0.20175,0.7894,Orientation-dependent dropping,learning,4,5,2.0,
535,3.1994,0.001,0.025043,1.0,-0.13525,1.0,0.20107,3.3333,5.6403,0.099999,0.2,0.2,0.751,Orientation-dependent dropping,learning,4,1,3.0,
536,4.449,0.0023756,0.01,1.4924,0.46906,0.98302,0.095045,3.525,28.921,0.25032,0.15479,0.35235,0.65875,Orientation-dependent dropping,learning,4,2,3.0,
537,3.0305,0.001,0.02,0.99999,0.45335,1.1328,0.26286,3.5,10.0,0.12731,0.1,0.2,0.6884,Orientation-dependent dropping,learning,4,3,3.0,
538,7.0203,0.001,0.012747,1.1449,0.55368,0.96404,0.23913,4.4162,14.324,0.23512,0.16942,0.15055,1.05885,Orientation-dependent dropping,learning,4,4,3.0,
539,3.3325,0.0013338,0.024496,1.0,0.31256,1.0898,0.5,4.6667,20.0,0.15,0.21111,0.2,0.77355,Orientation-dependent dropping,learning,4,5,3.0,
540,5.9263,0.001,0.02,1.0,0.62884,0.90723,0.3,3.5,10.0,0.1,0.15,0.2,0.71765,Orientation-dependent dropping,learning,4,1,4.0,
541,4.3239,0.001477,0.021021,0.76339,0.55551,1.024,0.71319,5.7508,98.635,0.19042,0.10479,0.25676,0.74535,Orientation-dependent dropping,learning,4,2,4.0,
542,7.5006,0.001,0.015555,1.0,0.755,0.78501,0.3,6.2105,15.0,0.13333,0.2,0.2,0.7929,Orientation-dependent dropping,learning,4,3,4.0,
543,4.3656,0.001,0.01365,1.0,0.28889,0.8,0.4608,3.5,15.0,0.13333,0.2,0.2,0.77965,Orientation-dependent dropping,learning,4,4,4.0,
544,10.0,0.0014417,0.01,1.0291,0.62254,1.0472,0.29799,6.9968,30.018,0.10062,0.19877,0.20123,0.83425,Orientation-dependent dropping,learning,4,5,4.0,
545,9.3839,0.001,0.01,1.0,0.76168,0.79181,0.3,5.4167,17.181,0.20828,0.18713,0.17995,0.78345,Orientation-dependent dropping,learning,4,1,5.0,
546,6.3714,0.001,0.024068,1.0051,0.5915,0.88164,0.65068,3.4914,14.649,0.16881,0.2262,0.19278,0.68975,Orientation-dependent dropping,learning,4,2,5.0,
547,4.6234,0.0042463,0.041526,1.1102,0.91335,0.87329,0.68186,3.5551,20.203,0.11638,0.07475,0.14072,0.78545,Orientation-dependent dropping,learning,4,3,5.0,
548,6.4658,0.004074,0.01,0.49571,0.8,0.92799,0.64444,3.5,13.333,0.2,0.1,0.15556,0.9858,Orientation-dependent dropping,learning,4,4,5.0,
549,9.9999,0.001,0.021666,0.9304,0.73852,0.74609,0.35421,5.146,19.542,0.11668,0.22925,0.16668,0.66295,Orientation-dependent dropping,learning,4,5,5.0,
550,2.8389,0.001,0.020503,0.375,0.70264,0.8,0.087177,3.3333,15.0,0.2,0.2,0.1,0.728,Orientation-dependent dropping,learning,5,1,1.0,
551,2.1802,0.02,0.03,0.95833,0.71061,0.7845,0.3,4.6667,20.0,0.049344,0.22149,0.2,0.99975,Orientation-dependent dropping,learning,5,2,1.0,
552,3.0,0.005,0.02,0.5,0.8,1.0,0.3,3.9731,20.0,0.2,0.066667,0.13333,0.80745,Orientation-dependent dropping,learning,5,3,1.0,
553,5.0,0.001,0.02,0.5,0.8,1.0,0.3,5.0,15.0,0.2,0.2,0.2,0.8358,Orientation-dependent dropping,learning,5,4,1.0,
554,4.6049,0.0053333,0.017732,0.47917,0.42917,1.1772,0.083712,3.2604,30.333,0.19809,0.18333,0.0,0.76365,Orientation-dependent dropping,learning,5,5,1.0,
555,9.0622,0.003686,0.019959,0.4615,0.93604,1.5106,-0.11947,5.9631,239.49,0.099062,0.31145,0.20127,0.75285,Orientation-dependent dropping,learning,5,1,2.0,
556,6.1927,0.002984,0.01,0.60211,1.1228,0.71822,0.12939,4.8045,18.295,0.15475,0.2016,0.1984,0.89955,Orientation-dependent dropping,learning,5,2,2.0,
557,6.8162,0.0029565,0.024512,0.50197,0.94884,1.4612,0.05,5.0378,15.0,0.19548,0.18889,0.2,0.60305,Orientation-dependent dropping,learning,5,3,2.0,
558,2.5167,0.001,0.02,0.60856,1.0,1.0,6.0555e-06,3.3333,15.0,0.2,0.2,0.2,0.7335,Orientation-dependent dropping,learning,5,4,2.0,
559,9.9999,0.005,0.01,0.5,1.0,1.5,0.4,5.2836,10.0,0.21111,0.2,0.29852,0.89175,Orientation-dependent dropping,learning,5,5,2.0,
560,2.1329,0.005,0.02,0.57987,0.8,1.0,0.33333,5.9682,40.0,0.2,0.2,0.20266,0.7474,Orientation-dependent dropping,learning,5,1,3.0,
561,1.8388,0.001,0.029831,0.50212,0.99797,0.99926,0.39725,6.9905,30.034,0.16808,0.10031,0.16526,0.7548,Orientation-dependent dropping,learning,5,2,3.0,
562,3.0,0.001,0.01,1.0,1.3333,1.013,0.5,4.6667,29.312,0.3,0.25,0.16667,0.6137,Orientation-dependent dropping,learning,5,3,3.0,
563,5.0,0.001,0.027222,0.5542,1.0,1.0667,0.92323,3.9893,20.0,0.2,0.2,0.21006,0.7947,Orientation-dependent dropping,learning,5,4,3.0,
564,5.4382,0.001,0.04,0.72369,0.8,1.0,0.5,2.9984,15.0,0.1,0.26871,0.2,0.9603,Orientation-dependent dropping,learning,5,5,3.0,
565,8.5769,0.001,0.01,0.64984,1.1647,0.93311,0.15208,3.8612,15.0,0.2,0.20936,0.083333,0.8512,Orientation-dependent dropping,learning,5,1,4.0,
566,6.0,0.0014444,0.024807,0.86831,1.0,0.8,0.4,2.5,15.0,0.2,0.21288,0.129,0.69305,Orientation-dependent dropping,learning,5,2,4.0,
567,4.294,0.001,0.04,0.5,0.8,1.5,0.3,3.3333,15.0,0.2,0.20664,0.2,0.6774,Orientation-dependent dropping,learning,5,3,4.0,
568,7.0,0.001,0.04,0.5,1.0,1.5,0.3,3.752,15.0,0.4,0.2,0.22191,0.68915,Orientation-dependent dropping,learning,5,4,4.0,
569,8.3903,0.001,0.01,0.54492,1.1111,1.4826,0.33333,3.537,13.306,0.19012,0.14691,0.17765,0.67185,Orientation-dependent dropping,learning,5,5,4.0,
570,7.5149,0.001,0.025702,1.0,1.0,0.92316,0.3,2.7771,12.753,0.13889,0.21058,0.2,0.85585,Orientation-dependent dropping,learning,5,1,5.0,
571,3.0,0.001,0.01,0.5,0.8,1.5,0.3,3.7869,15.0,0.2,0.25584,0.13477,0.86355,Orientation-dependent dropping,learning,5,2,5.0,
572,5.1909,0.001,0.01,1.0242,0.77506,1.0277,0.28199,3.3934,29.778,0.18891,0.16163,0.19419,0.7823,Orientation-dependent dropping,learning,5,3,5.0,
573,5.4439,0.001,0.041234,1.0,0.8,1.0,0.1173,2.8211,11.637,0.2,0.2,0.2,0.69705,Orientation-dependent dropping,learning,5,4,5.0,
574,5.9903,0.001,0.02555,0.40255,0.97904,1.3005,0.42668,5.3411,13.441,0.23275,0.12204,0.061021,0.7871,Orientation-dependent dropping,learning,5,5,5.0,
575,2.0123,0.014956,0.01,0.46289,0.47412,1.0,0.5,2.5,15.0,0.2,0.18889,0.18207,1.08995,Orientation-dependent dropping,learning,6,1,1.0,
576,3.525,0.001,0.01,1.4375,0.35,0.31148,0.74622,2.375,26.0,0.37301,0.0,0.21196,1.01545,Orientation-dependent dropping,learning,6,2,1.0,
577,4.184,0.0085001,0.02,0.84028,0.77828,0.85812,1.0833,3.5,15.0,0.20662,0.2,0.25971,1.0487,Orientation-dependent dropping,learning,6,3,1.0,
578,5.0,0.01,0.015,1.0441,0.77191,0.68667,0.3,3.3333,30.0,0.26647,0.23071,0.21983,1.0665,Orientation-dependent dropping,learning,6,4,1.0,
579,5.3718,0.0097426,0.048889,1.0275,0.73817,0.63181,0.8,4.5267,12.173,0.2239,0.24846,0.20433,1.25025,Orientation-dependent dropping,learning,6,5,1.0,
580,1.6952,0.005,0.01,0.5,0.8,0.89249,1.0,4.6667,20.0,0.2,0.25,0.2,1.09935,Orientation-dependent dropping,learning,6,1,2.0,
581,3.8273,0.001,0.038253,0.60895,0.81936,0.76749,0.32144,3.1167,14.574,0.27866,0.22457,0.18031,0.91555,Orientation-dependent dropping,learning,6,2,2.0,
582,5.0,0.001,0.02,1.0,0.8,0.8,0.3,3.5,15.0,0.24082,0.2,0.2,0.9884,Orientation-dependent dropping,learning,6,3,2.0,
583,6.2915,0.001,0.013615,0.95987,0.69071,0.74331,0.32706,3.4989,11.114,0.27432,0.16692,0.27678,1.02105,Orientation-dependent dropping,learning,6,4,2.0,
584,2.367,0.0025482,0.026667,0.52299,0.75072,1.0453,0.83623,5.3906,21.111,0.18519,0.23759,0.21481,1.0136,Orientation-dependent dropping,learning,6,5,2.0,
585,2.9285,0.001,0.018333,0.86773,0.81389,1.0642,0.35417,2.831,6.2119,0.16667,0.15926,0.18342,0.8625,Orientation-dependent dropping,learning,6,1,3.0,
586,2.65,0.0012398,0.033895,0.9084,0.71486,1.3482,0.26506,3.7186,15.777,0.14558,0.1525,0.33653,0.8825,Orientation-dependent dropping,learning,6,2,3.0,
587,2.1563,0.001,0.013167,1.0,0.8,1.1041,0.3,2.5,15.0,0.2,0.2,0.16667,0.66485,Orientation-dependent dropping,learning,6,3,3.0,
588,5.7888,0.001,0.019727,1.0444,0.91526,0.8847,0.26726,2.7447,16.667,0.2,0.2306,0.2,0.8608,Orientation-dependent dropping,learning,6,4,3.0,
589,3.0,0.001,0.022568,1.0256,0.8,1.1538,0.3,2.5,15.0,0.21111,0.16667,0.2,0.81015,Orientation-dependent dropping,learning,6,5,3.0,
590,3.851,0.001,0.025094,1.0,0.8,0.8,0.3,2.5,13.333,0.2,0.2,0.2,0.9521,Orientation-dependent dropping,learning,6,1,4.0,
591,5.0591,0.001,0.034292,0.83333,1.2032,1.1539,0.68931,3.1733,14.991,0.26675,0.1781,0.20047,0.89845,Orientation-dependent dropping,learning,6,2,4.0,
592,3.0,0.01,0.02,0.99487,1.1611,0.99999,0.3,2.5,15.0,0.2,0.2,0.2,0.9063,Orientation-dependent dropping,learning,6,3,4.0,
593,1.1816,0.013278,0.025917,0.375,1.2051,1.0295,0.39675,7.0292,44.444,0.21915,0.20525,0.2,1.0116,Orientation-dependent dropping,learning,6,4,4.0,
594,2.6626,0.001,0.01,0.84859,1.1603,0.82697,0.62978,3.1197,13.616,0.40382,0.0034887,0.20972,0.9927,Orientation-dependent dropping,learning,6,5,4.0,
595,4.7731,0.001,0.021246,1.082,0.86923,0.84822,0.25,2.6346,7.1408,0.095695,0.16923,0.23077,0.72025,Orientation-dependent dropping,learning,6,1,5.0,
596,5.0,0.01,0.015,1.0944,1.0997,0.84817,0.3,4.1942,30.0,0.24789,0.2,0.2,1.12805,Orientation-dependent dropping,learning,6,2,5.0,
597,2.3006,0.001,0.023684,0.25,0.8,1.0,0.3,5.0,30.0,0.16667,0.26594,0.2,0.96635,Orientation-dependent dropping,learning,6,3,5.0,
598,2.5167,0.001,0.01,0.48489,0.95559,1.0,0.5,2.5,15.0,0.2,0.4,0.3,0.95675,Orientation-dependent dropping,learning,6,4,5.0,
599,10.0,0.001,0.015,0.43689,0.8,1.0,0.19469,3.5,10.0,0.2,0.16667,0.2,1.03275,Orientation-dependent dropping,learning,6,5,5.0,
600,3.788,0.001,0.020737,0.52123,0.52419,1.0001,0.77767,4.5835,11.11,0.16586,0.19995,0.22228,0.81375,Orientation-dependent dropping,learning,7,1,1.0,
601,2.5394,0.0049714,0.01,0.63197,0.34316,1.0036,1.3671,5.0062,29.971,0.19867,0.17835,0.19857,1.08105,Orientation-dependent dropping,learning,7,2,1.0,
602,7.4522,0.005,0.01,0.87501,0.53333,0.57893,0.6,2.7379,3.9624,0.2,0.21111,0.2,0.9967,Orientation-dependent dropping,learning,7,3,1.0,
603,3.0,0.001,0.035417,0.51718,0.66892,1.1111,0.44445,5.6666,20.0,0.2,0.2,0.2,1.05915,Orientation-dependent dropping,learning,7,4,1.0,
604,3.7775,0.001,0.01,0.73986,0.1278,0.75063,0.6,2.5623,7.1524,0.19176,0.2,0.4,1.17045,Orientation-dependent dropping,learning,7,5,1.0,
605,2.5178,0.001,0.057319,0.63558,0.71906,1.1117,0.91933,4.668,15.005,0.2001,0.2441,0.14982,0.97885,Orientation-dependent dropping,learning,7,1,2.0,
606,2.1632,0.001,0.045752,1.0,0.77081,0.67488,0.64969,3.3333,15.0,0.20335,0.2,0.2,0.79635,Orientation-dependent dropping,learning,7,2,2.0,
607,2.8211,0.0025324,0.015118,0.9822,0.87188,0.79874,0.79971,3.4676,12.241,0.2183,0.19279,0.20153,0.851,Orientation-dependent dropping,learning,7,3,2.0,
608,2.4354,0.001,0.025608,0.91599,0.70234,0.97951,1.3681,3.4062,13.632,0.18333,0.15278,0.18333,1.00735,Orientation-dependent dropping,learning,7,4,2.0,
609,0.80256,0.0038638,0.019826,0.48611,0.81975,1.0,1.2124,3.8597,22.222,0.10626,0.14074,0.2,0.8821,Orientation-dependent dropping,learning,7,5,2.0,
610,5.0,0.001,0.02,0.83037,1.0,0.87133,0.4,3.5025,15.0,0.2,0.2,0.2,1.00615,Orientation-dependent dropping,learning,7,1,3.0,
611,2.55,0.001,0.01,0.25,0.8,1.1111,0.3,3.6488,12.406,0.1,0.2,0.2,0.8931,Orientation-dependent dropping,learning,7,2,3.0,
612,4.2051,0.001,0.017135,0.5,1.0,1.0,0.6,4.6667,15.0,0.2,0.2,0.3,0.81775,Orientation-dependent dropping,learning,7,3,3.0,
613,4.1834,0.001336,0.014666,0.67095,0.88259,1.0,0.3,3.3333,40.0,0.2,0.2,0.2,1.02735,Orientation-dependent dropping,learning,7,4,3.0,
614,3.0,0.001,0.02,0.8636,1.0667,0.55277,0.21667,3.1666,20.0,0.2,0.2,0.2,0.76675,Orientation-dependent dropping,learning,7,5,3.0,
615,5.275,0.001,0.02,1.0,0.8,0.23232,0.6,3.3334,12.207,0.4,0.2,0.2,0.92195,Orientation-dependent dropping,learning,7,1,4.0,
616,4.0498,0.001,0.03,1.0781,0.8,0.68384,0.5,2.5,15.0,0.2,0.2,0.2,1.0119,Orientation-dependent dropping,learning,7,2,4.0,
617,7.0348,0.0018314,0.012696,0.62867,0.71126,0.49848,0.53739,3.1391,17.922,0.3291,0.31766,0.34609,0.96065,Orientation-dependent dropping,learning,7,3,4.0,
618,7.0,0.001,0.01,0.875,0.8,0.65381,0.4,3.4283,15.0,0.4,0.4,0.2,0.903,Orientation-dependent dropping,learning,7,4,4.0,
619,3.102,0.001,0.02,1.0,0.8,0.81787,0.6,2.5,20.0,0.2,0.2,0.2,1.1056,Orientation-dependent dropping,learning,7,5,4.0,
620,0.1,0.0085,0.035,0.58333,0.71111,0.86385,1.5,6.6667,20.0,0.2433,0.2,0.2,1.0226,Orientation-dependent dropping,learning,7,1,5.0,
621,5.1321,0.001,0.014377,1.3381,0.6915,0.59998,0.92541,3.5,15.0,0.3,0.19258,0.19537,0.93825,Orientation-dependent dropping,learning,7,2,5.0,
622,4.0384,0.0055372,0.037688,0.99639,0.74943,0.53695,1.1432,3.954,15.033,0.1992,0.18863,0.19835,0.9783,Orientation-dependent dropping,learning,7,3,5.0,
623,5.1044,0.001,0.019815,1.0632,0.8,-0.24556,0.3,2.9942,15.0,0.18115,0.2,0.18889,1.089,Orientation-dependent dropping,learning,7,4,5.0,
624,2.9706,0.001,0.040552,0.97674,0.36185,0.76702,0.7313,3.113,14.414,0.20322,0.20184,0.22871,0.9388,Orientation-dependent dropping,learning,7,5,5.0,
625,4.1833,0.022168,0.020769,1.0,0.50925,0.62739,0.6,3.3333,15.0,0.2,0.3,0.2,1.2299,Orientation-dependent dropping,learning,8,1,1.0,
626,5.1392,0.024064,0.11856,0.98569,0.78528,0.98363,0.10354,2.9067,6.6375,0.30466,0.23568,0.20272,1.22965,Orientation-dependent dropping,learning,8,2,1.0,
627,2.5483,0.019158,0.024016,0.47859,0.2638,1.0,0.36667,3.4815,15.556,0.23384,0.18992,0.18889,1.20095,Orientation-dependent dropping,learning,8,3,1.0,
628,3.0,0.01,0.03,0.28205,0.4,1.0155,0.3,3.3333,20.0,0.2,0.3,0.21742,1.3235,Orientation-dependent dropping,learning,8,4,1.0,
629,6.4844,0.02,0.02,1.0,0.8,1.0,0.20176,2.5,7.4813,0.4,0.15798,0.2,1.2424,Orientation-dependent dropping,learning,8,5,1.0,
630,3.2473,0.001,0.055536,0.41667,0.53119,0.53683,0.69449,2.9529,16.358,0.15237,0.20092,0.20092,1.0481,Orientation-dependent dropping,learning,8,1,2.0,
631,0.1,0.01,0.02237,0.50988,0.48937,1.0,0.54244,3.8889,15.0,0.2,0.26667,0.2,1.15055,Orientation-dependent dropping,learning,8,2,2.0,
632,3.0673,0.97225,0.013152,0.49811,0.44444,1.0,0.70288,3.8466,38.025,0.19861,0.2,0.2,1.12005,Orientation-dependent dropping,learning,8,3,2.0,
633,2.3074,0.001,0.01,0.69831,0.354,0.57983,0.6,2.5,9.474,0.18415,0.2,0.3,0.94375,Orientation-dependent dropping,learning,8,4,2.0,
634,1.1027,0.03637,0.02939,0.58333,0.60131,0.8,1.1852,4.0543,79.999,0.18889,0.4,0.26667,1.0506,Orientation-dependent dropping,learning,8,5,2.0,
635,4.6281,0.0022306,0.014626,0.36538,0.72966,0.70535,1.4385,2.7617,12.855,0.13866,0.14743,0.17923,1.0151,Orientation-dependent dropping,learning,8,1,3.0,
636,2.9473,0.51513,0.017277,1.0278,1.1352,0.72071,1.3258,3.5449,12.528,0.18889,0.24205,0.16111,0.9737,Orientation-dependent dropping,learning,8,2,3.0,
637,6.7203,0.0065261,0.019523,0.51192,0.92912,0.50266,0.65486,2.5417,30.191,0.19047,0.19411,0.24503,1.17905,Orientation-dependent dropping,learning,8,3,3.0,
638,4.9988,0.011079,0.019992,0.49979,1.067,0.41554,1.1636,3.499,14.997,0.099917,0.20017,0.30025,0.9527,Orientation-dependent dropping,learning,8,4,3.0,
639,2.8518,0.010113,0.022894,0.43528,1.0069,-0.067318,0.40819,2.7883,20.055,0.21407,0.19722,0.1014,0.9121,Orientation-dependent dropping,learning,8,5,3.0,
640,4.4648,0.0040852,0.01,0.88605,1.0039,0.60881,1.9879,6.2665,7.501,0.16283,0.26051,0.60569,0.8597,Orientation-dependent dropping,learning,8,1,4.0,
641,2.55,0.003338,0.02,1.0,1.0667,0.2355,1.2984,2.5,15.0,0.2,0.2,0.2,0.9722,Orientation-dependent dropping,learning,8,2,4.0,
642,2.2987,0.011667,0.023683,0.58333,1.0,0.043707,1.1691,3.7515,20.0,0.1,0.2,0.28747,0.9157,Orientation-dependent dropping,learning,8,3,4.0,
643,2.7737,0.0041602,0.015006,0.64368,0.84195,0.20808,1.328,4.0618,13.003,0.11382,0.2784,0.52907,0.9764,Orientation-dependent dropping,learning,8,4,4.0,
644,2.7796,0.005,0.01,1.0,1.2757,0.8,2.665,5.0,15.0,0.2,0.39182,0.75023,0.8669,Orientation-dependent dropping,learning,8,5,4.0,
645,4.0282,0.004,0.015,0.5,1.0,0.72222,1.5435,2.7255,15.0,0.031006,0.26667,0.3,1.1087,Orientation-dependent dropping,learning,8,1,5.0,
646,2.4471,0.001,0.03,0.37436,1.0,0.40474,1.9267,2.5,15.0,0.1,0.2,0.2,0.98475,Orientation-dependent dropping,learning,8,2,5.0,
647,1.4199,0.001,0.04,0.51403,0.8,0.8,0.6,5.0,30.0,0.2,0.2,0.4,0.9355,Orientation-dependent dropping,learning,8,3,5.0,
648,1.55,0.005,0.03,0.5,0.8,0.88889,2.25,5.0,30.0,0.1,0.2,0.2,0.9011,Orientation-dependent dropping,learning,8,4,5.0,
649,1.6551,0.0042877,0.017871,0.54085,0.76657,0.54161,1.1785,3.9259,57.239,0.14147,0.1677,0.27551,0.84425,Orientation-dependent dropping,learning,8,5,5.0,
650,3.0477,0.013667,0.19631,0.52194,0.8537,1.0,0.4699,3.6082,20.864,0.29383,0.27778,0.19259,1.23335,Orientation-dependent dropping,learning,9,1,1.0,
651,2.8396,0.019098,0.011521,1.0,0.8,0.61744,0.4,2.5,-104.2,0.219,0.20985,0.2,1.2418,Orientation-dependent dropping,learning,9,2,1.0,
652,0.1,0.02,0.02,0.5,0.51872,1.0,0.3,5.0,6.387,0.29009,0.28986,0.2,1.1015,Orientation-dependent dropping,learning,9,3,1.0,
653,8.6906,0.011429,0.011848,1.0447,0.72983,0.69529,0.57838,3.3258,-4.952,0.25875,0.15926,0.2,1.2807,Orientation-dependent dropping,learning,9,4,1.0,
654,3.7157,0.02,0.029795,1.0259,0.83773,1.0505,0.55556,4.9259,-0.37037,0.34089,0.23333,0.2,1.30875,Orientation-dependent dropping,learning,9,5,1.0,
655,8.2239,0.0063333,0.018334,0.41667,0.95,1.3773,0.40833,16.338,-14.948,0.2066,0.25868,0.17597,0.85845,Orientation-dependent dropping,learning,9,1,2.0,
656,3.0023,0.0040125,0.022098,0.92843,1.1618,1.0012,0.43496,4.8964,0.0,0.28612,0.19232,0.20046,1.0021,Orientation-dependent dropping,learning,9,2,2.0,
657,2.9463,0.0034824,0.067528,1.0,1.2442,1.0915,0.21818,6.2222,-34.775,0.24629,0.18889,0.20716,0.9414,Orientation-dependent dropping,learning,9,3,2.0,
658,1.7545,0.015,0.032289,0.25,1.6,2.6973,2.6356,18.527,5.681,0.2,0.3,0.16667,0.7991,Orientation-dependent dropping,learning,9,4,2.0,
659,10.0,0.001441,0.045236,0.91065,1.0376,0.68445,0.25391,3.8801,-9.2605,0.23,0.26902,0.19845,0.8891,Orientation-dependent dropping,learning,9,5,2.0,
660,3.0399,0.001,0.021337,0.25,1.0667,1.0,0.1269,24.67,30.0,0.2,0.2,0.2,1.0855,Orientation-dependent dropping,learning,9,1,3.0,
661,0.1,0.001,0.02,0.48838,1.0371,0.88889,0.065863,6.2222,7.8408,0.30988,0.15741,0.1965,0.89835,Orientation-dependent dropping,learning,9,2,3.0,
662,3.0226,0.0054935,0.018938,0.25,1.5893,0.8,0.11111,13.192,-102.89,0.31667,0.2,0.2,0.80595,Orientation-dependent dropping,learning,9,3,3.0,
663,5.0382,0.0099376,0.021424,0.9962,0.81166,0.73973,0.29158,4.6958,-12.74,0.37589,0.19708,0.20518,0.91775,Orientation-dependent dropping,learning,9,4,3.0,
664,3.0,0.0056919,0.02,0.95833,1.1245,0.8,6.0555e-06,4.6703,-85.971,0.47256,0.0,0.2,0.81895,Orientation-dependent dropping,learning,9,5,3.0,
665,1.1053,0.001,0.024657,0.8932,0.59045,1.0426,0.45134,3.6954,3.5439,0.2972,0.5397,0.053434,0.90855,Orientation-dependent dropping,learning,9,1,4.0,
666,0.1,0.016188,0.026532,0.5016,0.80289,1.3365,0.40155,7.0072,-449.63,0.39808,0.20128,0.16774,0.83705,Orientation-dependent dropping,learning,9,2,4.0,
667,3.2201,0.0023724,0.18502,0.34514,0.76836,1.5664,0.50132,9.3068,-5.9556,0.071885,0.45884,0.26824,0.76025,Orientation-dependent dropping,learning,9,3,4.0,
668,3.5498,0.001,0.11509,0.49994,0.46054,1.1597,0.16397,4.667,86.457,0.13103,0.2,0.20007,1.05295,Orientation-dependent dropping,learning,9,4,4.0,
669,3.0722,0.001,0.25611,0.87518,0.58252,1.0,0.3,4.5037,15.0,0.1393,0.2,0.0,0.96895,Orientation-dependent dropping,learning,9,5,4.0,
670,2.356,0.011672,0.024269,0.98197,0.39983,0.79977,0.22236,3.245,-35.005,0.19742,0.19721,0.2001,0.9265,Orientation-dependent dropping,learning,9,1,5.0,
671,0.79937,0.0080794,0.064237,0.66319,0.86058,1.3849,0.7887,4.3264,-1781.9,0.42207,0.047284,0.046028,0.8715,Orientation-dependent dropping,learning,9,2,5.0,
672,2.9503,0.0033564,0.11856,1.0718,0.61123,0.8992,0.46552,4.8935,-89.687,0.26782,0.16543,0.18428,0.8435,Orientation-dependent dropping,learning,9,3,5.0,
673,3.1422,0.0039166,0.14684,1.2411,0.43581,1.1344,0.38074,4.5151,-23.722,0.18957,0.11111,0.17083,0.98365,Orientation-dependent dropping,learning,9,4,5.0,
674,3.1108,0.007,0.032986,1.1289,0.54371,0.95683,0.21416,6.2091,-441.16,0.37915,0.21727,0.18273,1.00065,Orientation-dependent dropping,learning,9,5,5.0,
675,7.3871,0.010678,0.031506,0.96706,0.76331,0.96235,0.32447,4.5047,15.301,0.27924,0.18494,0.20431,0.83515,Orientation-dependent dropping,learning,10,1,1.0,
676,10.0,0.0016221,0.02194,0.7926,0.8,1.0,0.3,3.5,15.0,0.2,0.2,0.2,1.1196,Orientation-dependent dropping,learning,10,2,1.0,
677,3.7981,0.0022699,0.020007,1.1642,0.80031,0.83716,0.30172,2.5046,14.997,0.19904,0.19902,0.20106,0.82325,Orientation-dependent dropping,learning,10,3,1.0,
678,5.0,0.005,0.02,1.0247,0.73682,0.85024,0.3,3.3333,15.0,0.25267,0.2,0.3,0.85555,Orientation-dependent dropping,learning,10,4,1.0,
679,3.0,0.014618,0.01,1.0,0.70166,0.99999,0.6,2.8631,30.0,0.22339,0.2,0.2,1.10615,Orientation-dependent dropping,learning,10,5,1.0,
680,3.0007,0.001,0.017836,0.97381,1.2203,1.0004,0.29975,2.5007,14.997,0.19985,0.20015,0.20015,0.93505,Orientation-dependent dropping,learning,10,1,2.0,
681,3.0258,0.0019756,0.01,0.25,0.91724,1.4434,0.27507,2.6823,15.53,0.17279,0.18209,0.25327,0.88745,Orientation-dependent dropping,learning,10,2,2.0,
682,5.0,0.001,0.03,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.90605,Orientation-dependent dropping,learning,10,3,2.0,
