,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
189,6.8607,0.01797,0.19213,0.031411,0.25,-0.42841,0.28184,0.98236,30.066,2.19301,No 3-in-a-row,human-vs-human,38,5,,
190,7.0,0.0033428,0.2,0.015,0.5,1.0,1.2531,0.3,15.0,2.41967,No 3-in-a-row,human-vs-human,39,1,,
191,3.0,0.001,0.14512,0.02,0.375,0.8,0.83967,0.3,20.0,1.90124,No 3-in-a-row,human-vs-human,39,2,,
192,10.0,0.002,0.2,0.023333,0.5,0.8,1.0,0.4,30.0,2.18864,No 3-in-a-row,human-vs-human,39,3,,
193,5.0,0.010561,0.2,0.02,0.25,0.66592,1.0,0.3,15.0,2.32908,No 3-in-a-row,human-vs-human,39,4,,
194,5.2126,0.001,0.2,0.02,0.31435,0.71225,1.3333,0.3,15.0,2.0769,No 3-in-a-row,human-vs-human,39,5,,
195,7.0,0.0044283,0.37119,0.015,0.25,0.8,1.5032,-0.10691,15.0,1.796,No 3-in-a-row,human-vs-human,40,1,,
196,8.0,0.0056874,0.1,0.03,0.25,0.8,1.0,0.3,15.0,2.16207,No 3-in-a-row,human-vs-human,40,2,,
197,6.4827,0.0049272,0.22254,0.03,0.41244,0.76397,1.4105,0.25483,15.0,2.67219,No 3-in-a-row,human-vs-human,40,3,,
198,5.0,0.01,0.2,0.01,0.25,0.40843,1.4933,0.3,20.0,2.3569900000000006,No 3-in-a-row,human-vs-human,40,4,,
199,2.8872,0.0052778,0.14412,0.016667,0.34913,0.3583,1.0,0.1,15.0,1.7677800000000001,No 3-in-a-row,human-vs-human,40,5,,
200,3.6669,0.001,0.3,0.01,0.41051,0.8,1.4883,0.11645,15.0,1.85442,No 3-in-a-row,generalization,1,1,,
201,2.9496,0.001,0.29126,0.032891,0.25,0.82024,2.0,-0.17793,21.771,1.6953299999999998,No 3-in-a-row,generalization,1,2,,
202,4.7232,0.001,0.55762,0.01,1.0014,1.0016,1.4357,0.30106,22.236,2.0794200000000003,No 3-in-a-row,generalization,1,3,,
203,7.4121,0.001,0.36261,0.016819,0.25,0.7991,2.8546,-2.1247,30.008,2.4047199999999997,No 3-in-a-row,generalization,1,4,,
204,2.8389,0.001,0.3,0.01,0.25,1.0,1.6,-0.25893,15.0,1.9849600000000003,No 3-in-a-row,generalization,1,5,,
205,10.0,0.001,0.0,0.02,1.0,1.6,1.0,0.4,30.0,1.20062,No 3-in-a-row,generalization,2,1,,
206,5.9595,0.001,0.11667,0.02,1.4948,1.4059,0.8,0.2229,15.0,1.9215899999999997,No 3-in-a-row,generalization,2,2,,
207,5.0,0.001,0.21111,0.02,1.2599,1.091,1.0,0.6,15.0,1.27845,No 3-in-a-row,generalization,2,3,,
208,7.0,0.001,0.2,0.023333,1.0212,1.1983,0.72223,0.4,15.532,1.5464300000000002,No 3-in-a-row,generalization,2,4,,
209,6.7187,0.001,0.27402,0.021098,1.0502,1.4845,1.1947,0.34846,15.248,1.15762,No 3-in-a-row,generalization,2,5,,
210,5.3997,0.0033396,0.094065,0.022646,0.25,-0.082466,1.2654,0.56334,11.759,2.0818399999999997,No 3-in-a-row,generalization,3,1,,
211,8.5,0.0079637,0.27136,0.016667,0.25,-0.21773,2.0,0.33333,15.0,2.25781,No 3-in-a-row,generalization,3,2,,
212,9.6574,0.0087476,0.39876,0.019938,0.25,-0.22921,1.9969,0.49769,8.9204,2.37322,No 3-in-a-row,generalization,3,3,,
213,5.0,0.0099999,0.2,0.015,1.0,-0.1477,0.67233,0.3,15.0,2.55258,No 3-in-a-row,generalization,3,4,,
214,7.0,0.01,0.3,0.031464,0.25,-0.40654,2.0,0.3,12.461,2.1464799999999995,No 3-in-a-row,generalization,3,5,,
215,1.9724,0.005,0.6,0.016394,0.5,0.8,1.0667,6.0555e-06,15.0,2.73364,No 3-in-a-row,generalization,4,1,,
216,3.8533,0.001391,0.64674,0.016667,1.0341,0.83505,0.78077,-0.4376,-6.5242,2.57271,No 3-in-a-row,generalization,4,2,,
217,1.9468,0.0087652,0.57731,0.023307,0.94846,0.98404,1.2045,-35.567,16.636,2.8284999999999996,No 3-in-a-row,generalization,4,3,,
218,3.0,0.01,0.6,0.027372,1.5,1.0667,1.0,-1.092,-105.31,2.74908,No 3-in-a-row,generalization,4,4,,
219,5.051,0.012927,0.3,0.26286,1.0,0.8,0.63887,0.3,-135.0,2.92246,No 3-in-a-row,generalization,4,5,,
220,10.0,0.006583,0.22115,0.020004,0.25,0.68792,2.0002,0.40003,14.999,2.9299799999999996,No 3-in-a-row,generalization,5,1,,
221,3.626,0.001,0.29197,0.042285,0.25,0.41933,2.0843,0.72149,34.105,2.47157,No 3-in-a-row,generalization,5,2,,
222,2.9965,0.001,0.54917,0.019964,1.0016,0.63618,1.3315,0.30118,30.005,2.86931,No 3-in-a-row,generalization,5,3,,
223,4.9,0.010993,0.19295,0.020593,0.25,0.26026,2.0339,0.57797,20.271,2.1238800000000007,No 3-in-a-row,generalization,5,4,,
224,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,15.0,2.86375,No 3-in-a-row,generalization,5,5,,
225,8.1533,0.0031679,0.3,0.01,0.35545,1.0,1.5902,0.66667,15.0,1.70656,No 3-in-a-row,generalization,6,1,,
226,6.1677,0.001,0.20475,0.011117,0.25,1.2475,1.7037,0.29836,16.645,1.95034,No 3-in-a-row,generalization,6,2,,
227,8.2519,0.002,0.067735,0.015843,0.50003,0.79998,1.4999,0.80527,15.0,2.0984499999999997,No 3-in-a-row,generalization,6,3,,
228,5.5887,0.001,0.11095,0.01,0.3125,1.0667,1.0,0.6,15.0,1.71564,No 3-in-a-row,generalization,6,4,,
229,4.8553,0.001,0.2,0.018333,0.25,1.0,1.3905,0.4,20.0,1.6616600000000001,No 3-in-a-row,generalization,6,5,,
230,10.0,0.001,0.31006,0.01,0.25,0.7254,1.2039,2.0855,1.8245,2.1914000000000002,No 3-in-a-row,generalization,7,1,,
231,5.5246,0.001,0.039881,0.01,0.25,0.80649,1.4166,0.46338,19.418,2.2414,No 3-in-a-row,generalization,7,2,,
232,4.1788,0.001,0.30047,0.029938,0.25,0.9461,0.99845,0.30038,15.012,2.0707600000000004,No 3-in-a-row,generalization,7,3,,
233,7.4945,0.0053184,0.20251,0.026916,0.25,0.68733,1.1051,1.4457,-6.1857,2.01247,No 3-in-a-row,generalization,7,4,,
234,10.0,0.001,0.6804,0.01,0.41667,0.97726,1.5533,0.3,16.111,1.9304200000000002,No 3-in-a-row,generalization,7,5,,
235,6.5248,0.0039066,0.40374,0.10738,1.9873,0.80833,0.85185,0.30513,9.9491,2.2684399999999996,No 3-in-a-row,generalization,8,1,,
236,7.3818,0.001,0.26943,0.019871,1.0017,0.79821,0.71746,0.30116,19.979,2.373,No 3-in-a-row,generalization,8,2,,
237,3.8699,0.0018365,0.2,0.03,1.0,0.8,0.59784,0.20724,15.0,2.39981,No 3-in-a-row,generalization,8,3,,
238,6.475,0.001,0.23255,0.037712,1.7029,0.76852,0.39623,0.37672,6.3413,2.08943,No 3-in-a-row,generalization,8,4,,
239,10.0,0.0058333,0.25,0.069999,2.0,0.70311,0.8,0.3,15.0,1.6953699999999998,No 3-in-a-row,generalization,8,5,,
240,5.5123,0.001,0.48251,0.042042,0.97021,0.28588,1.4599,0.47447,14.728,2.3360200000000004,No 3-in-a-row,generalization,9,1,,
241,9.9999,0.005,0.2,0.02,1.0,0.47684,1.0,0.6,20.0,2.2582499999999994,No 3-in-a-row,generalization,9,2,,
242,8.8437,0.001,0.16664,0.020013,0.25,0.41022,2.0439,0.15189,10.378,2.2095000000000002,No 3-in-a-row,generalization,9,3,,
243,5.833,0.0015511,0.66668,0.028182,1.4788,0.51534,1.0663,0.50559,12.636,2.27537,No 3-in-a-row,generalization,9,4,,
244,4.1833,0.0024584,0.5174,0.01,1.0,0.44204,1.0,0.3,30.0,2.0749799999999996,No 3-in-a-row,generalization,9,5,,
245,4.7418,0.001,0.41086,0.015035,0.25,0.59718,2.7742,0.38697,31.07,2.41462,No 3-in-a-row,generalization,10,1,,
246,4.3298,0.001,0.30149,0.026518,0.25,0.59409,2.0045,-0.06397,29.964,2.34403,No 3-in-a-row,generalization,10,2,,
247,4.0012,0.001,0.24297,0.020499,0.25,0.73447,1.6222,0.30596,15.494,1.8506,No 3-in-a-row,generalization,10,3,,
248,4.1664,0.001,0.48691,0.01,0.25,0.78125,2.0208,0.17398,14.833,2.2231799999999997,No 3-in-a-row,generalization,10,4,,
249,3.9171,0.001,0.2,0.015,0.25,0.8,1.5116,-0.024733,15.0,1.97153,No 3-in-a-row,generalization,10,5,,
250,3.5,0.001,0.6,0.02,1.1705,0.8,0.97252,-5.0379,15.0,2.2861700000000003,No 3-in-a-row,generalization,11,1,,
251,3.0007,0.001,0.35761,0.029996,0.76761,0.79888,1.5016,-0.0006217,10.007,2.19373,No 3-in-a-row,generalization,11,2,,
252,3.1625,0.001,0.22439,0.018333,0.48154,0.875,0.91666,-2.7542,14.333,2.36323,No 3-in-a-row,generalization,11,3,,
253,2.0455,0.001,0.32333,0.01,0.25,1.25,0.95588,-59.875,19.0,3.0089,No 3-in-a-row,generalization,11,4,,
254,3.0456,0.001,0.26939,0.026708,1.0059,0.83326,0.96305,-0.17164,32.204,2.4564199999999996,No 3-in-a-row,generalization,11,5,,
255,7.0171,0.0014524,0.40802,0.029807,0.25,0.29513,1.4998,0.29421,10.905,2.4511100000000003,No 3-in-a-row,generalization,12,1,,
256,10.0,0.001,0.2,0.04,0.25,0.53333,1.463,0.15198,10.0,2.1425099999999997,No 3-in-a-row,generalization,12,2,,
257,9.7856,0.0018632,0.38082,0.03116,0.25,0.23157,1.5574,0.59383,11.384,2.21686,No 3-in-a-row,generalization,12,3,,
258,4.054,0.001,0.32878,0.013331,0.25,0.10665,2.4243,1.3725,18.974,2.3890000000000002,No 3-in-a-row,generalization,12,4,,
259,5.4215,0.0035172,0.33965,0.022858,0.25,0.50005,1.7837,0.3071,13.857,2.60383,No 3-in-a-row,generalization,12,5,,
260,4.1852,0.001,0.80026,0.019987,0.99961,1.1221,1.334,0.30041,15.002,1.78762,No 3-in-a-row,generalization,13,1,,
261,7.0,0.001,0.47465,0.010833,0.31465,0.90734,2.0,0.93333,15.0,2.1315199999999996,No 3-in-a-row,generalization,13,2,,
262,7.0085,0.001,0.1991,0.019422,0.25,0.79798,1.1915,0.49832,19.982,2.1891100000000003,No 3-in-a-row,generalization,13,3,,
263,10.0,0.001,0.3,0.02,0.25,0.74167,1.1837,0.3,15.0,2.22919,No 3-in-a-row,generalization,13,4,,
264,8.2647,0.001,0.22518,0.01,0.25,1.1764,1.4606,0.4,15.0,2.1038299999999994,No 3-in-a-row,generalization,13,5,,
265,5.0,0.001,0.52047,0.02,1.1667,0.5359,1.0,-1.1434,15.0,2.7814400000000004,No 3-in-a-row,generalization,14,1,,
266,8.6445,0.014133,0.44107,0.12159,0.25,0.51752,2.8225,-1.8277,85.482,2.2701499999999997,No 3-in-a-row,generalization,14,2,,
267,7.9525,0.019497,0.16082,0.019378,0.25,0.78414,1.1681,-2.401,15.13,2.65869,No 3-in-a-row,generalization,14,3,,
268,3.2544,0.0027892,0.33175,0.026298,0.34255,0.43275,1.3149,-1.8297,17.519,2.2492,No 3-in-a-row,generalization,14,4,,
269,10.0,0.0010034,0.25504,0.01,0.25,0.34877,1.8316,-3.0261,10.986,2.09357,No 3-in-a-row,generalization,14,5,,
270,9.2973,0.001,0.20814,0.028919,1.7464,0.36777,1.0177,0.35135,9.8514,2.4682,No 3-in-a-row,generalization,15,1,,
271,3.0,0.001,0.2,0.02,1.0,0.50513,0.99999,0.3,7.185,2.0804,No 3-in-a-row,generalization,15,2,,
272,7.9722,0.019736,0.20278,0.019861,0.99392,0.80625,1.1471,0.50521,30.056,2.43462,No 3-in-a-row,generalization,15,3,,
273,5.0,0.001,0.1,0.03,0.51891,0.8,1.4428,0.6,15.0,2.5023600000000004,No 3-in-a-row,generalization,15,4,,
274,7.0,0.001,0.55,0.04,2.2276,0.8,1.0,0.3,15.0,2.25091,No 3-in-a-row,generalization,15,5,,
275,8.7322,0.001,0.24714,0.017917,0.25,1.0186,1.3738,1.3875,29.333,1.8944000000000003,No 3-in-a-row,generalization,16,1,,
276,8.4546,0.001,0.3803,0.02051,0.51253,0.80674,1.3433,1.4553,14.94,1.65819,No 3-in-a-row,generalization,16,2,,
277,5.0,0.001,0.20008,0.019998,0.25,0.79997,1.1956,0.50016,199.98,2.0253799999999997,No 3-in-a-row,generalization,16,3,,
278,9.3961,0.0019831,0.097733,0.014752,0.30337,0.85142,1.2624,0.47055,12.901,2.2819599999999998,No 3-in-a-row,generalization,16,4,,
279,6.133,0.0041466,0.41423,0.021802,1.0556,0.76932,0.8,0.44445,15.0,2.4857399999999994,No 3-in-a-row,generalization,16,5,,
280,5.1401,0.001,0.3,0.032976,0.25,0.4,1.5241,1.3739,20.0,1.6307500000000001,No 3-in-a-row,generalization,17,1,,
281,6.2673,0.0036657,0.25566,0.01,0.25,0.21287,1.9016,0.46001,13.847,2.28954,No 3-in-a-row,generalization,17,2,,
282,6.9165,0.001,0.64505,0.013756,0.48435,0.71442,1.4578,0.37347,8.7833,2.4819000000000004,No 3-in-a-row,generalization,17,3,,
283,10.0,0.001,0.31667,0.02,0.25,0.4,1.5,0.3,11.729,2.3577199999999996,No 3-in-a-row,generalization,17,4,,
284,6.4307,0.001,0.89929,0.015,2.1171,0.8,2.0,-0.21591,15.0,2.07477,No 3-in-a-row,generalization,17,5,,
285,7.5334,0.001,0.16667,0.02,1.0,0.4,1.0,0.0,15.0,1.97862,No 3-in-a-row,generalization,18,1,,
286,7.0,0.001,0.61295,0.013333,2.0,0.8,1.3333,0.3,15.0,1.90636,No 3-in-a-row,generalization,18,2,,
287,10.0,0.0024913,0.18864,0.027948,0.42873,0.54252,1.5616,0.66667,16.743,1.67545,No 3-in-a-row,generalization,18,3,,
288,9.9999,0.001,0.4,0.02,1.0,0.49424,1.3333,0.3,15.0,2.0909,No 3-in-a-row,generalization,18,4,,
289,5.6986,0.001,0.30194,0.024507,0.98567,0.61879,1.2736,0.29801,14.976,2.24018,No 3-in-a-row,generalization,18,5,,
290,5.7462,0.001,0.76284,0.022676,0.25,0.97921,4.984,-0.13561,27.312,2.73489,No 3-in-a-row,generalization,19,1,,
291,4.0949,0.001,1.0,0.021493,0.8125,1.2806,3.9806,-0.025,26.0,2.37352,No 3-in-a-row,generalization,19,2,,
292,4.1833,0.001,0.86343,0.01,1.0,0.6643,1.4641,0.10143,15.0,2.3113799999999998,No 3-in-a-row,generalization,19,3,,
293,7.6185,0.005,0.8,0.025358,2.6667,1.1111,1.0667,-2.6169,-94.356,2.2635300000000003,No 3-in-a-row,generalization,19,4,,
294,7.0,0.0087393,0.77532,0.068104,0.625,1.3333,-6.3111,-0.71356,-58.374,2.2632499999999998,No 3-in-a-row,generalization,19,5,,
295,10.0,0.0013951,0.28374,0.020174,1.0639,0.80782,0.87477,0.3441,15.07,2.51102,No 3-in-a-row,generalization,20,1,,
296,6.4764,0.0036667,0.2,0.015,0.25,0.8,1.4962,1.5809,15.0,1.7920500000000001,No 3-in-a-row,generalization,20,2,,
297,5.2646,0.001,0.55,0.042218,1.2188,0.81553,1.25,0.3125,13.0,2.04217,No 3-in-a-row,generalization,20,3,,
298,5.1236,0.001,0.7,0.02,2.0,0.8,1.0,0.95373,15.0,2.13028,No 3-in-a-row,generalization,20,4,,
299,6.435,0.001,0.4691,0.040151,1.0022,0.81224,1.1059,0.30148,15.002,2.2327799999999995,No 3-in-a-row,generalization,20,5,,
300,5.1724,0.001,0.25,0.021561,0.25,1.0,1.5,0.3,1.3435,2.6691599999999998,No 3-in-a-row,generalization,21,1,,
301,4.158,0.0098453,0.19656,0.022518,0.25,0.80774,1.0086,0.40559,1.2288,2.58149,No 3-in-a-row,generalization,21,2,,
302,3.2554,0.004,0.17449,0.01478,0.37741,0.48448,1.025,0.52318,7.0561,1.8341299999999996,No 3-in-a-row,generalization,21,3,,
303,6.2436,0.010093,0.17831,0.019897,0.49742,0.80465,0.85349,1.3934,30.041,2.4285,No 3-in-a-row,generalization,21,4,,
304,4.2545,0.002188,0.28342,0.011114,0.28431,0.13425,1.2001,1.3332,11.446,2.1184900000000004,No 3-in-a-row,generalization,21,5,,
305,5.0,0.001,0.83998,0.023763,1.0,0.8,1.0,0.3,15.0,1.9267699999999999,No 3-in-a-row,generalization,22,1,,
306,6.3848,0.001,0.30099,0.019967,0.25,0.80148,1.7977,0.50123,15.013,2.2289399999999997,No 3-in-a-row,generalization,22,2,,
307,4.7278,0.001,0.3,0.02,0.25,0.48707,1.4364,0.1368,15.0,2.2454799999999997,No 3-in-a-row,generalization,22,3,,
308,5.275,0.001,0.59657,0.01,1.5,0.8,0.8,0.6,15.0,2.4877900000000004,No 3-in-a-row,generalization,22,4,,
309,3.6596,0.001,0.0,0.043569,0.25,0.63384,1.1133,0.20849,13.532,2.10113,No 3-in-a-row,generalization,22,5,,
310,4.8685,0.001,0.56338,0.044646,1.1262,0.89518,1.3307,-1.1782,15.021,2.20906,No 3-in-a-row,generalization,23,1,,
311,7.5027,0.001,0.29664,0.01,0.25,0.69343,2.0008,1.0005,18.327,2.16515,No 3-in-a-row,generalization,23,2,,
312,7.0005,0.001,0.29992,0.01,0.25,0.80011,1.4998,0.39992,10.001,2.07104,No 3-in-a-row,generalization,23,3,,
313,9.9999,0.001,0.54553,0.01,0.25,1.0,2.1029,1.9158,10.57,1.89366,No 3-in-a-row,generalization,23,4,,
314,9.9999,0.0012186,0.3,0.02,0.25,0.66742,2.0,2.0801,15.0,2.0407299999999995,No 3-in-a-row,generalization,23,5,,
315,8.7433,0.001,0.26157,0.010561,0.32049,0.72525,1.7647,0.47848,11.742,2.1165999999999996,No 3-in-a-row,generalization,24,1,,
316,7.0,0.0023333,0.098159,0.021694,0.25,0.77231,1.3934,0.14867,-0.20358,1.9552300000000002,No 3-in-a-row,generalization,24,2,,
317,7.0,0.001,0.40607,0.03,0.99157,0.67268,0.72222,0.3,15.0,1.7843500000000003,No 3-in-a-row,generalization,24,3,,
318,7.9218,0.001,0.1,0.022623,0.33333,0.8,2.2307,0.66667,15.0,2.1921399999999998,No 3-in-a-row,generalization,24,4,,
319,5.7607,0.001,0.49286,0.020006,0.25,0.80025,2.324,-0.26283,7.6273,1.44485,No 3-in-a-row,generalization,24,5,,
320,10.0,0.007,0.2765,0.01,0.25,0.77399,2.0,0.3,18.333,1.7095599999999997,No 3-in-a-row,generalization,25,1,,
321,4.1463,0.001,0.19999,0.01,1.0,0.39999,0.99998,0.29999,12.298,1.7921600000000002,No 3-in-a-row,generalization,25,2,,
322,10.0,0.005,0.14385,0.02,0.25,0.8,1.4257,0.17876,-3.4748,2.1197600000000003,No 3-in-a-row,generalization,25,3,,
323,5.4482,0.001,0.4,0.02,1.0,0.45259,1.3333,0.6,9.3788,1.8747700000000003,No 3-in-a-row,generalization,25,4,,
324,7.0,0.0055,0.0,0.018333,0.25,0.8,1.4883,0.3,15.0,2.0514900000000003,No 3-in-a-row,generalization,25,5,,
325,7.0027,0.010013,0.20021,0.020014,1.999,0.39951,0.64502,0.60045,16.661,2.51573,No 3-in-a-row,generalization,26,1,,
326,6.3545,0.001,0.8,0.02165,2.3666,0.88889,1.3333,0.19539,40.0,2.0644299999999998,No 3-in-a-row,generalization,26,2,,
327,5.0,0.002,0.3,0.015,2.0,0.4,0.6209,0.5,15.0,1.9357099999999998,No 3-in-a-row,generalization,26,3,,
328,7.1713,0.001,0.098916,0.061884,1.0009,0.49152,0.99458,0.60353,14.957,2.1032200000000003,No 3-in-a-row,generalization,26,4,,
329,7.7028,0.005,0.6,0.02,2.2901,0.56351,1.0,0.17741,15.0,1.99398,No 3-in-a-row,generalization,26,5,,
330,2.8608,0.0056705,0.3,0.017596,0.25,0.8,2.0,0.6,13.333,2.1354599999999997,No 3-in-a-row,generalization,27,1,,
331,4.7633,0.001,0.45133,0.01,0.38963,0.66525,2.6715,0.14199,12.255,1.7327099999999998,No 3-in-a-row,generalization,27,2,,
332,3.9415,0.001,0.24621,0.01,0.47518,0.70501,1.6444,-0.057759,14.076,2.04225,No 3-in-a-row,generalization,27,3,,
333,4.1833,0.001,0.1,0.02,0.25,0.8,1.2738,-1.5428,20.0,2.29734,No 3-in-a-row,generalization,27,4,,
334,3.5792,0.0054992,0.19916,0.019877,0.25,0.71718,1.2542,0.48591,15.15,2.0649799999999994,No 3-in-a-row,generalization,27,5,,
335,3.9099,0.001,0.60035,0.029979,0.25,0.80008,3.0028,-0.44132,20.018,2.47242,No 3-in-a-row,generalization,28,1,,
336,3.6335,0.001,0.67407,0.039971,0.99958,0.66256,0.99952,0.30024,14.996,2.5722099999999997,No 3-in-a-row,generalization,28,2,,
337,10.0,0.001,0.66325,0.01,2.4026,0.59912,1.4259,1.0323,13.35,2.58309,No 3-in-a-row,generalization,28,3,,
338,4.9567,0.001,0.38177,0.01,0.25,0.80054,1.999,0.30042,14.992,2.2938400000000003,No 3-in-a-row,generalization,28,4,,
339,5.4064,0.001,0.47026,0.025676,1.0,0.57849,1.4815,-0.75198,15.0,2.37608,No 3-in-a-row,generalization,28,5,,
340,4.1575,0.0017385,0.37206,0.012281,0.54568,1.0731,1.5936,0.38941,19.749,1.96057,No 3-in-a-row,generalization,29,1,,
341,3.8678,0.0014427,0.37683,0.02849,0.25,1.6409,2.7548,0.0,24.346,2.09797,No 3-in-a-row,generalization,29,2,,
342,7.0,0.001,0.45,0.022383,1.0,1.0667,2.46,-2.7,15.0,2.1652899999999997,No 3-in-a-row,generalization,29,3,,
343,3.723,0.001,0.31573,0.015384,0.25,0.89433,2.2566,0.33204,34.106,1.66102,No 3-in-a-row,generalization,29,4,,
344,5.6598,0.001,0.65783,0.01,0.62038,1.1637,1.8077,0.45514,-8.3545,2.12307,No 3-in-a-row,generalization,29,5,,
345,6.3731,0.018944,0.13394,0.019833,0.25,0.42442,1.1404,1.1201,2.3207,2.7842499999999997,No 3-in-a-row,generalization,30,1,,
346,3.1474,0.001,0.10661,0.01,0.27961,0.17438,0.78367,0.50951,17.579,2.57403,No 3-in-a-row,generalization,30,2,,
347,8.4329,0.001,0.46446,0.021598,0.25,0.4,1.4815,2.7519,41.942,2.55132,No 3-in-a-row,generalization,30,3,,
348,7.0,0.012947,0.2,0.02,0.25,0.43351,0.99999,0.3,30.0,2.61286,No 3-in-a-row,generalization,30,4,,
349,4.2478,0.001,0.30034,0.020011,0.25,0.37641,1.1205,0.40037,14.995,2.61392,No 3-in-a-row,generalization,30,5,,
350,7.0177,0.001,0.71281,0.02574,1.5011,0.43482,1.1473,0.21249,-77.232,2.07632,No 3-in-a-row,generalization,31,1,,
351,6.6363,0.001,0.50533,0.022097,0.25,0.62298,2.9062,0.55509,8.4143,2.2141399999999996,No 3-in-a-row,generalization,31,2,,
352,10.0,0.001,0.69893,0.019991,0.48813,0.80001,6.7522,0.14264,4.9476,2.24128,No 3-in-a-row,generalization,31,3,,
353,10.0,0.001,0.42024,0.021931,0.25,0.75071,1.5385,0.9,11.308,2.2980699999999996,No 3-in-a-row,generalization,31,4,,
354,10.0,0.001,0.24637,0.02939,0.25,0.53336,2.0,0.57809,6.3377,2.1356,No 3-in-a-row,generalization,31,5,,
355,8.4477,0.001,0.80554,0.026973,1.2188,0.82078,2.0757,-1.9301,15.475,2.20121,No 3-in-a-row,generalization,32,1,,
356,10.0,0.001,0.2303,0.03,0.25,0.31147,2.197,0.3,15.0,1.79664,No 3-in-a-row,generalization,32,2,,
357,7.0,0.005,0.1,0.020255,0.25,0.8,1.0,0.3,15.0,2.4750699999999997,No 3-in-a-row,generalization,32,3,,
358,6.7568,0.001,0.45334,0.017576,0.42806,6.0555e-06,1.655,0.63367,16.363,1.69357,No 3-in-a-row,generalization,32,4,,
359,7.0,0.0025556,0.3,0.01,0.25,0.4,2.198,0.17861,15.0,1.6630800000000001,No 3-in-a-row,generalization,32,5,,
360,6.5679,0.010025,0.1992,0.01996,0.25,0.44253,1.002,0.3013,15.006,2.42654,No 3-in-a-row,generalization,33,1,,
361,5.1,0.001,0.537,0.019924,1.003,0.26523,0.5563,-7.7273,12.759,2.7102399999999998,No 3-in-a-row,generalization,33,2,,
362,5.7966,0.001,0.13357,0.02,0.27797,-0.20408,1.2,-0.7,20.0,2.8538400000000004,No 3-in-a-row,generalization,33,3,,
363,10.0,0.014333,0.25,0.01,0.25,0.53134,1.4467,0.13751,2.616,2.5000899999999997,No 3-in-a-row,generalization,33,4,,
364,3.4381,0.001,0.21459,0.03645,0.28183,0.3242,1.309,-0.84969,12.528,2.0033,No 3-in-a-row,generalization,33,5,,
365,5.3503,0.001,0.4,0.02042,1.0,0.40131,1.0,0.3,15.0,2.15257,No 3-in-a-row,generalization,34,1,,
366,5.1044,0.0018806,0.26496,0.021435,1.5429,0.11283,0.86458,0.55382,14.426,2.27743,No 3-in-a-row,generalization,34,2,,
367,7.0,0.001,0.2,0.02,0.38811,0.2754,1.3333,0.5,6.3184,2.5403100000000003,No 3-in-a-row,generalization,34,3,,
368,5.0,0.001,0.2,0.04,1.0,0.4,1.0,0.5,131.25,2.50665,No 3-in-a-row,generalization,34,4,,
369,3.8124,0.0018159,0.13784,0.017485,0.37634,0.17227,1.2438,0.52345,31.006,1.83994,No 3-in-a-row,generalization,34,5,,
370,3.0,0.017379,0.51997,0.02,1.4066,0.52853,0.62641,0.4,-12.053,2.7471699999999997,No 3-in-a-row,generalization,35,1,,
371,3.0,0.02,0.3,0.02,1.0,0.4,1.0,0.3,15.0,2.72814,No 3-in-a-row,generalization,35,2,,
372,6.0,0.0023333,0.3,0.01,1.6987,0.8,0.8,0.6,-100.0,2.65547,No 3-in-a-row,generalization,35,3,,
373,6.2457,0.01802,0.40971,0.010937,1.6849,0.81088,1.0117,0.28863,-31.833,2.55061,No 3-in-a-row,generalization,35,4,,
374,2.9766,0.0047609,0.47383,0.19,1.0,0.8,1.1742,0.3,15.0,3.04223,No 3-in-a-row,generalization,35,5,,
375,8.1442,0.0044459,0.29456,0.01,0.25,0.55102,1.4707,0.4,15.0,2.18536,No 3-in-a-row,generalization,36,1,,
376,5.454,0.001,0.32714,0.01,0.46973,0.28512,1.5468,0.43227,29.915,2.2361899999999997,No 3-in-a-row,generalization,36,2,,
377,4.9828,0.001,0.53884,0.019966,1.6904,0.39478,0.98141,0.34263,10.462,2.18236,No 3-in-a-row,generalization,36,3,,
378,4.1833,0.0036666,0.17398,0.01,0.25,0.4,1.3687,0.3,15.0,1.87406,No 3-in-a-row,generalization,36,4,,
379,7.0,0.003,0.49394,0.04,1.0,0.8,1.0,0.3,15.0,2.2533499999999997,No 3-in-a-row,generalization,36,5,,
380,7.6973,0.001,0.16507,0.01,0.25,1.0097,1.1488,0.3431,14.882,1.97426,No 3-in-a-row,generalization,37,1,,
381,8.071,0.0025499,0.35807,0.016277,0.25,1.025,2.9583,0.48264,7.8034,1.9906999999999997,No 3-in-a-row,generalization,37,2,,
382,10.0,0.001,0.20002,0.020002,0.25,0.98516,1.6807,0.4,14.999,2.0214399999999997,No 3-in-a-row,generalization,37,3,,
383,6.4184,0.001,0.2,0.02255,0.25,0.8,2.311,0.3,15.0,1.3220800000000001,No 3-in-a-row,generalization,37,4,,
384,5.0,0.0023333,0.22668,0.021928,0.25,0.8,1.5853,0.3,15.0,1.5379,No 3-in-a-row,generalization,37,5,,
385,7.394,0.0043747,0.67276,0.01,1.2037,0.52006,1.125,0.38125,14.0,2.37165,No 3-in-a-row,generalization,38,1,,
