,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1269,7.0,0.01,0.1,0.02,0.5,0.05821,1.5,0.3,2.5,2.0041,No 4-in-a-row,time pressure,5,5,,10.0
1270,7.0,0.005,0.2,0.0125,1.0,-0.19998,1.0,0.3,2.5,2.38925,No 4-in-a-row,time pressure,5,1,,20.0
1271,7.0,0.001,0.3,0.02,1.0,-0.21239,1.0,0.6,3.3333,1.7412800000000002,No 4-in-a-row,time pressure,5,2,,20.0
1272,7.2203,0.010003,0.20007,0.019997,0.74863,0.345,1.4998,0.30007,3.5616,2.6341799999999997,No 4-in-a-row,time pressure,5,3,,20.0
1273,6.0,0.01,0.099999,0.02,1.0,0.040812,1.0,0.3,2.5,2.2562999999999995,No 4-in-a-row,time pressure,5,4,,20.0
1274,9.3292,0.0054554,0.25,0.018333,0.49796,0.32522,1.4167,0.28386,2.6458,2.79389,No 4-in-a-row,time pressure,5,5,,20.0
1275,6.0732,0.001,0.21377,0.025066,0.557,0.45125,1.0741,0.59686,2.9058,1.6680699999999997,No 4-in-a-row,time pressure,6,1,,5.0
1276,7.0002,0.0036667,0.34728,0.019722,0.98785,0.78801,0.98611,0.16828,3.3658,2.1408899999999997,No 4-in-a-row,time pressure,6,2,,5.0
1277,8.0178,1.0,0.25102,0.015865,0.43754,1.0319,1.0757,0.20766,4.5491,2.05673,No 4-in-a-row,time pressure,6,3,,5.0
1278,6.8247,0.0039644,0.10638,0.01,0.69284,0.76006,0.95562,-0.022189,1.9445,1.763,No 4-in-a-row,time pressure,6,4,,5.0
1279,7.0,0.001,0.2,0.011111,1.0,0.69837,0.99999,0.0,2.5,1.78521,No 4-in-a-row,time pressure,6,5,,5.0
1280,9.9594,0.0087551,0.20301,0.029388,0.25,1.1285,1.4694,0.0,4.5146,1.49688,No 4-in-a-row,time pressure,6,1,,10.0
1281,6.7077,0.001,0.26671,0.019887,0.47345,0.5858,0.88074,0.15054,4.9996,2.00247,No 4-in-a-row,time pressure,6,2,,10.0
1282,5.9186,0.001,0.17086,0.012482,0.25,0.79745,0.92639,0.13549,4.0455,1.49364,No 4-in-a-row,time pressure,6,3,,10.0
1283,10.0,0.0028071,0.31433,0.019797,0.69782,0.71527,0.90585,0.3612,3.9255,1.81783,No 4-in-a-row,time pressure,6,4,,10.0
1284,10.0,0.0043049,0.27949,0.01,0.47948,0.54652,1.6171,0.24555,5.7774,1.5247899999999999,No 4-in-a-row,time pressure,6,5,,10.0
1285,5.2803,0.001,0.26778,0.031637,0.46753,0.42446,1.0409,0.2761,5.6843,1.9963900000000003,No 4-in-a-row,time pressure,6,1,,20.0
1286,6.8338,0.0058682,0.020251,0.021099,0.96319,0.39518,0.73292,0.31246,2.9274,2.32007,No 4-in-a-row,time pressure,6,2,,20.0
1287,1.3046,0.0088641,0.16474,0.01,0.40717,0.81937,0.87371,0.3799,5.3383,2.40656,No 4-in-a-row,time pressure,6,3,,20.0
1288,7.0,0.003,0.20146,0.02,0.75329,0.60399,0.90724,0.3,3.3333,1.99572,No 4-in-a-row,time pressure,6,4,,20.0
1289,4.968,0.0055755,0.25542,0.016811,0.33514,0.62159,1.0426,0.34056,6.6901,1.6660499999999998,No 4-in-a-row,time pressure,6,5,,20.0
1290,9.0,0.014418,0.25556,0.02,1.5,0.66214,1.0,0.42222,2.7778,2.3579800000000004,No 4-in-a-row,time pressure,7,1,,5.0
1291,9.5062,0.001,0.38581,0.019931,1.3589,0.31943,0.67371,0.52752,3.9211,2.10253,No 4-in-a-row,time pressure,7,2,,5.0
1292,6.5449,0.001,0.27235,0.025027,1.7188,0.30527,0.46481,0.44167,2.4583,2.12065,No 4-in-a-row,time pressure,7,3,,5.0
1293,9.6667,0.0055522,0.5015,0.027092,1.7569,0.30369,0.8,0.43333,2.5,2.2798900000000004,No 4-in-a-row,time pressure,7,4,,5.0
1294,5.8461,0.0050065,0.36813,0.01,1.166,0.45146,-0.31667,0.50063,3.3344,2.44656,No 4-in-a-row,time pressure,7,5,,5.0
1295,7.0,0.001,0.4,0.013452,1.0,-0.060014,1.0,0.5,2.5,2.85644,No 4-in-a-row,time pressure,7,1,,10.0
1296,5.1874,0.0024097,0.39808,0.019065,0.97472,0.41653,0.80216,0.35667,2.5042,2.48233,No 4-in-a-row,time pressure,7,2,,10.0
1297,8.0361,0.0084886,0.32711,0.017785,1.0899,0.64797,0.76362,0.54537,2.647,1.9082199999999996,No 4-in-a-row,time pressure,7,3,,10.0
1298,7.3699,0.008521,0.4,0.018281,1.0,0.70217,0.87141,0.26421,2.5,2.2203600000000003,No 4-in-a-row,time pressure,7,4,,10.0
1299,7.9539,0.005975,0.38039,0.01517,1.2113,0.38764,0.75851,1.2982,3.756,2.10265,No 4-in-a-row,time pressure,7,5,,10.0
1300,6.907,0.001,0.24673,0.024129,0.95686,0.10528,0.78125,0.41281,2.9352,2.55619,No 4-in-a-row,time pressure,7,1,,20.0
1301,7.0,0.010556,0.0,0.02,1.0,0.43569,0.8,0.55556,1.9763,2.62222,No 4-in-a-row,time pressure,7,2,,20.0
1302,6.9995,0.0036424,0.24157,0.019997,0.99988,0.4001,0.61504,0.68007,3.3336,1.96449,No 4-in-a-row,time pressure,7,3,,20.0
1303,5.1154,0.0046872,0.0,0.019218,0.25,0.37263,0.9032,0.3254,2.5684,2.12129,No 4-in-a-row,time pressure,7,4,,20.0
1304,7.4908,0.0038375,0.24995,0.020002,1.0001,0.40006,0.99991,0.74486,3.3332,2.1164300000000003,No 4-in-a-row,time pressure,7,5,,20.0
1305,6.3864,0.53389,0.26675,0.019381,0.43192,0.79442,0.90272,0.87337,3.6815,2.3102099999999997,No 4-in-a-row,time pressure,8,1,,5.0
1306,6.8497,0.0060877,0.2857,0.017708,1.119,0.67763,0.56363,0.48603,2.2621,2.70977,No 4-in-a-row,time pressure,8,2,,5.0
1307,7.5899,1.0,0.24593,0.037753,0.70674,0.65177,0.91074,1.1383,3.1639,2.6365900000000004,No 4-in-a-row,time pressure,8,3,,5.0
1308,7.1511,0.0066192,0.4944,0.028345,1.0882,0.73552,0.94858,0.30836,2.59,2.3202499999999997,No 4-in-a-row,time pressure,8,4,,5.0
1309,8.6094,0.02,0.2,0.02,1.0,0.67971,0.72106,0.036408,2.5,2.53359,No 4-in-a-row,time pressure,8,5,,5.0
1310,7.0,0.02,0.6,0.01,1.741,0.4,0.30789,0.6,3.3333,2.4151499999999997,No 4-in-a-row,time pressure,8,1,,10.0
1311,5.9738,0.018327,0.5339,0.018333,1.0,0.4,0.43917,0.1,3.3333,2.4111199999999995,No 4-in-a-row,time pressure,8,2,,10.0
1312,5.2888,0.001,0.29964,0.021469,1.0,0.44614,-0.48763,0.34073,3.3333,2.7946400000000002,No 4-in-a-row,time pressure,8,3,,10.0
1313,6.4813,0.011109,0.2132,0.017374,1.3087,0.37734,0.041175,0.35074,1.869,2.72792,No 4-in-a-row,time pressure,8,4,,10.0
1314,7.8734,0.02,0.6,0.01,1.0,0.4,-0.08,0.5,3.5,2.7128900000000007,No 4-in-a-row,time pressure,8,5,,10.0
1315,8.2469,0.011313,0.49326,0.023624,1.0622,0.32812,0.66645,0.54105,4.135,2.3432799999999996,No 4-in-a-row,time pressure,8,1,,20.0
1316,10.0,0.99999,0.22297,0.02337,0.5,0.4,0.80541,0.21677,4.4444,2.51612,No 4-in-a-row,time pressure,8,2,,20.0
1317,8.9759,0.0019446,0.35323,0.01,0.99691,0.35015,-0.050146,0.24989,5.8754,2.5468900000000003,No 4-in-a-row,time pressure,8,3,,20.0
1318,5.0078,0.01,0.2,0.02,1.1667,0.8,-0.39235,-0.077154,2.5,2.1239999999999997,No 4-in-a-row,time pressure,8,4,,20.0
1319,8.0386,0.005,0.6,0.02,1.3597,0.63612,1.0,0.3,5.0,2.48399,No 4-in-a-row,time pressure,8,5,,20.0
1320,8.2489,0.0049888,0.12384,0.02,0.64405,0.8,0.8,0.3,3.3333,2.4343100000000004,No 4-in-a-row,time pressure,9,1,,5.0
1321,8.3208,0.002,0.45,0.0175,0.94792,0.41551,0.75,0.6875,2.9375,2.02059,No 4-in-a-row,time pressure,9,2,,5.0
1322,8.7404,0.0082883,0.19978,0.016992,0.48637,0.66932,0.76713,1.1521,6.3345,2.21008,No 4-in-a-row,time pressure,9,3,,5.0
1323,6.9851,0.001,0.16541,0.019936,0.40767,0.71278,0.99624,0.29836,2.4934,3.12487,No 4-in-a-row,time pressure,9,4,,5.0
1324,5.8266,0.0023333,0.2,0.02,0.52503,0.8,0.88889,0.3,3.3333,1.45958,No 4-in-a-row,time pressure,9,5,,5.0
1325,7.0,0.005,0.32789,0.02128,0.98109,0.8,0.95681,0.3,2.5,2.6155700000000004,No 4-in-a-row,time pressure,9,1,,10.0
1326,6.3126,0.001,0.33583,0.014468,0.92741,0.77813,0.81458,0.24627,2.6411,2.37869,No 4-in-a-row,time pressure,9,2,,10.0
1327,5.2201,0.010438,0.2749,0.020278,0.74725,0.8125,0.61474,0.26379,3.309,2.1951,No 4-in-a-row,time pressure,9,3,,10.0
1328,7.0,0.001,0.3,0.01,0.99999,0.8,0.67009,0.4,2.6784,2.1650400000000003,No 4-in-a-row,time pressure,9,4,,10.0
1329,7.1063,0.001,0.20515,0.02,1.0,0.66667,0.76685,0.3,3.3333,1.75182,No 4-in-a-row,time pressure,9,5,,10.0
1330,10.0,0.001,0.3,0.01,0.76706,0.8,1.0,0.4,2.5,2.0448,No 4-in-a-row,time pressure,9,1,,20.0
1331,10.0,0.001,0.26862,0.04,0.44444,0.41259,0.9228,-2.0185e-06,2.963,1.84604,No 4-in-a-row,time pressure,9,2,,20.0
1332,8.0523,0.001,0.2,0.01,0.3223,0.8,1.0,0.3,2.5,2.0471700000000004,No 4-in-a-row,time pressure,9,3,,20.0
1333,8.4378,0.0043526,0.22472,0.021506,0.43194,0.91212,0.9965,0.27898,2.1297,2.0826800000000003,No 4-in-a-row,time pressure,9,4,,20.0
1334,9.9999,0.0032791,0.3,0.026679,1.0,0.8,1.0,0.4,3.3333,2.5046999999999997,No 4-in-a-row,time pressure,9,5,,20.0
1335,7.3623,0.001,0.20768,0.026357,0.41029,0.87167,0.98069,0.42012,2.5335,2.51965,No 4-in-a-row,time pressure,10,1,,5.0
1336,7.0,0.0040172,0.15105,0.01,0.25,0.4,1.2406,0.3,2.5,2.2486,No 4-in-a-row,time pressure,10,2,,5.0
1337,10.0,0.001,0.2,0.015,0.47047,0.70679,0.88948,0.3,2.5,2.2396000000000003,No 4-in-a-row,time pressure,10,3,,5.0
1338,6.4953,0.0049919,0.167,0.01,0.34356,0.66028,1.3347,0.59637,2.499,1.5897599999999998,No 4-in-a-row,time pressure,10,4,,5.0
1339,10.0,0.001,0.44698,0.020151,1.0069,0.39279,0.99218,0.30369,3.3415,2.32673,No 4-in-a-row,time pressure,10,5,,5.0
1340,6.4595,0.0029123,0.35296,0.01,0.81985,0.72058,1.2294,0.35736,2.6544,2.72401,No 4-in-a-row,time pressure,10,1,,10.0
1341,7.5476,0.0098139,0.65645,0.02063,1.0103,0.48693,1.4202,0.35645,4.848,2.4045,No 4-in-a-row,time pressure,10,2,,10.0
1342,7.0263,0.002,0.44431,0.01,1.0,0.8,1.0,0.3,3.5,2.3051,No 4-in-a-row,time pressure,10,3,,10.0
1343,5.0875,0.0049799,0.24646,0.01,0.54188,0.18333,0.90667,0.68174,1.625,2.4638599999999995,No 4-in-a-row,time pressure,10,4,,10.0
1344,6.5664,0.005,0.6,0.02,0.5,0.53139,1.158,0.4,7.0,1.79117,No 4-in-a-row,time pressure,10,5,,10.0
1345,6.9244,0.00592,0.16471,0.025812,1.011,0.37368,0.75397,0.27326,3.0724,2.2812899999999994,No 4-in-a-row,time pressure,10,1,,20.0
1346,5.2778,0.001,0.22629,0.028781,0.45833,0.37825,1.0,0.5,3.5,2.4604,No 4-in-a-row,time pressure,10,2,,20.0
1347,7.3537,0.0075672,0.20207,0.03969,0.97692,0.53504,0.56791,0.29664,5.009,2.00341,No 4-in-a-row,time pressure,10,3,,20.0
1348,6.9868,0.011738,0.20134,0.020067,0.49833,0.40234,0.93645,0.29783,11.446,2.0914499999999996,No 4-in-a-row,time pressure,10,4,,20.0
1349,5.7806,0.010185,0.39847,0.02,0.72401,0.76013,0.96625,0.3,6.2963,2.28278,No 4-in-a-row,time pressure,10,5,,20.0
1350,10.0,0.0048899,0.21666,0.01,0.99999,0.8,-0.07421,0.65771,3.3333,2.21168,No 4-in-a-row,time pressure,11,1,,5.0
1351,9.9999,0.01,0.2,0.02,0.5,0.56537,1.0,1.4,2.5,1.4475099999999999,No 4-in-a-row,time pressure,11,2,,5.0
1352,10.0,0.0036667,0.28889,0.021111,0.5,0.54185,0.43569,0.33527,3.782,2.56045,No 4-in-a-row,time pressure,11,3,,5.0
1353,10.0,0.001,0.40185,0.01,0.8552,0.58749,0.65133,0.58374,3.7281,1.176198,No 4-in-a-row,time pressure,11,4,,5.0
1354,7.2164,0.005,0.3,0.03,1.0,0.8,-0.034075,0.91628,2.5,2.0505,No 4-in-a-row,time pressure,11,5,,5.0
1355,9.9998,0.0072171,0.17167,0.023331,0.85426,0.65009,0.83344,0.40826,3.7401,1.78033,No 4-in-a-row,time pressure,11,1,,10.0
1356,8.0589,0.001,0.28445,0.019482,0.97732,0.81209,0.52434,0.28315,4.9546,1.4366499999999998,No 4-in-a-row,time pressure,11,2,,10.0
1357,7.825,0.001,0.0,0.01,0.58333,0.43889,0.20662,0.625,4.2083,2.1956700000000002,No 4-in-a-row,time pressure,11,3,,10.0
1358,7.0,0.0038038,0.2,0.01,0.40895,0.8,0.42367,0.3,3.7817,2.26991,No 4-in-a-row,time pressure,11,4,,10.0
1359,8.1065,0.68459,0.22101,0.019191,0.4956,0.76359,0.95954,1.185,4.788,1.75743,No 4-in-a-row,time pressure,11,5,,10.0
1360,9.9999,0.0068616,0.14923,0.01,0.4029,0.43573,1.1411,0.9757,2.8268,1.73656,No 4-in-a-row,time pressure,11,1,,20.0
1361,5.8654,0.001,0.24473,0.01,0.25,0.38504,0.97863,1.2181,3.4519,1.73932,No 4-in-a-row,time pressure,11,2,,20.0
1362,10.0,0.004,0.16573,0.026667,0.5,0.4,0.66401,1.0,3.5,1.984,No 4-in-a-row,time pressure,11,3,,20.0
1363,7.0,0.005,0.28823,0.01,0.25,0.8,1.0,0.6,3.3333,1.54289,No 4-in-a-row,time pressure,11,4,,20.0
1364,5.9146,0.0050244,0.31978,0.01,0.4545,0.48065,0.75674,1.2825,3.6579,1.43911,No 4-in-a-row,time pressure,11,5,,20.0
1365,5.0015,0.010025,0.42539,0.014032,1.0,0.4,0.95456,0.4,2.7523,2.4546799999999998,No 4-in-a-row,time pressure,12,1,,5.0
1366,6.4274,0.0099963,0.51798,0.019444,1.0005,0.49801,0.57374,0.2996,5.0011,2.8125799999999996,No 4-in-a-row,time pressure,12,2,,5.0
1367,7.0001,0.01,0.51761,0.18732,1.596,0.45596,0.55484,0.3,3.3333,2.5784600000000006,No 4-in-a-row,time pressure,12,3,,5.0
1368,4.9997,0.020854,0.69995,0.014999,1.1576,0.66023,1.3332,0.30006,4.9999,2.88623,No 4-in-a-row,time pressure,12,4,,5.0
1369,10.0,0.014756,0.40406,0.020012,2.6846,0.66144,0.55733,0.29881,2.4968,2.4897400000000003,No 4-in-a-row,time pressure,12,5,,5.0
1370,5.2699,0.00853,0.735,0.050103,0.83228,-0.032088,1.7531,0.21589,8.8885,2.7345599999999997,No 4-in-a-row,time pressure,12,1,,10.0
1371,7.5142,0.01795,0.12921,0.016843,1.1002,0.78906,0.25645,0.037913,2.5617,2.91251,No 4-in-a-row,time pressure,12,2,,10.0
1372,7.0301,0.01971,0.67274,0.020152,1.9895,0.79314,0.33038,0.12656,2.5134,2.51316,No 4-in-a-row,time pressure,12,3,,10.0
1373,10.0,0.01234,0.4,0.017751,2.0,-0.10073,0.34335,0.10215,3.3333,3.01392,No 4-in-a-row,time pressure,12,4,,10.0
1374,6.8054,0.011942,0.1997,0.019985,1.2313,0.40094,-0.15731,-0.00052298,2.5013,3.01828,No 4-in-a-row,time pressure,12,5,,10.0
1375,5.9764,0.015425,0.2,0.017802,1.7215,-0.37263,0.75,0.25434,2.5539,2.3132800000000002,No 4-in-a-row,time pressure,12,1,,20.0
1376,5.0,0.021288,0.3,0.037694,1.8902,0.31527,0.57922,0.3,2.5,2.6762799999999998,No 4-in-a-row,time pressure,12,2,,20.0
1377,2.0333,0.01,0.4,0.04,1.0,-0.3105,1.0667,0.3,3.5,2.4451899999999998,No 4-in-a-row,time pressure,12,3,,20.0
1378,9.9999,0.01,0.2,0.02,2.0,0.4,-0.16501,0.3,3.3333,2.40734,No 4-in-a-row,time pressure,12,4,,20.0
1379,0.88638,0.0115,0.23333,0.4024,0.67239,0.34167,0.875,0.5625,3.6875,2.84859,No 4-in-a-row,time pressure,12,5,,20.0
1380,7.4193,0.010559,0.58782,0.014198,1.1713,0.75031,0.9021,0.18866,5.169,2.2961400000000003,No 4-in-a-row,time pressure,13,1,,5.0
1381,8.263,0.005,0.6,0.02,0.5,0.8,0.8,0.3,3.5,2.32618,No 4-in-a-row,time pressure,13,2,,5.0
1382,5.275,0.015337,0.55,0.02,0.44763,0.8,1.1254,0.0,2.5,2.25768,No 4-in-a-row,time pressure,13,3,,5.0
1383,9.8403,0.013298,0.18821,0.025478,0.63031,0.81479,0.8355,0.3106,5.0279,2.8368700000000002,No 4-in-a-row,time pressure,13,4,,5.0
1384,7.4129,0.0052222,0.59163,0.018333,1.1667,0.8,0.68493,0.13864,2.5,2.40727,No 4-in-a-row,time pressure,13,5,,5.0
1385,5.0,0.01,0.3,0.03,1.0,0.8,0.8,0.3,3.5,2.62066,No 4-in-a-row,time pressure,13,1,,10.0
1386,4.1701,0.0023843,0.11852,0.04872,0.44585,0.59691,0.8227,0.31759,2.8935,2.2262800000000005,No 4-in-a-row,time pressure,13,2,,10.0
1387,5.0856,0.0055727,0.21818,0.020012,0.50121,0.56229,1.0144,0.29916,3.1617,2.6636999999999995,No 4-in-a-row,time pressure,13,3,,10.0
1388,6.605,0.011103,0.56019,0.016475,0.9464,0.85513,1.3946,0.32769,4.8928,2.38056,No 4-in-a-row,time pressure,13,4,,10.0
1389,6.876,0.012194,0.52077,0.11995,1.0957,0.9097,0.87811,0.029554,4.941,2.32684,No 4-in-a-row,time pressure,13,5,,10.0
1390,5.0,0.005,0.56474,0.02,1.0,0.8,1.0,0.3,3.5,2.08163,No 4-in-a-row,time pressure,13,1,,20.0
1391,10.0,0.004691,0.26081,0.020239,0.78018,0.54783,0.63702,0.30908,3.3089,2.58343,No 4-in-a-row,time pressure,13,2,,20.0
1392,5.1648,0.001,0.26355,0.040018,0.51953,0.79972,0.70605,0.70351,2.6981,2.74646,No 4-in-a-row,time pressure,13,3,,20.0
1393,7.0,0.47311,0.3,0.02,1.0,0.68647,0.66665,0.3,3.3333,2.49482,No 4-in-a-row,time pressure,13,4,,20.0
1394,6.6007,0.010041,0.38304,0.015023,1.0006,0.39867,0.78937,0.33182,3.708,2.52735,No 4-in-a-row,time pressure,13,5,,20.0
1395,4.7485,0.0055,0.2,0.023333,1.0,0.4,1.0,0.0,3.3488,2.07617,No 4-in-a-row,time pressure,14,1,,5.0
1396,4.2846,0.01,0.4,0.02133,1.1667,0.62658,1.0,-0.60059,3.4124,2.06097,No 4-in-a-row,time pressure,14,2,,5.0
1397,7.3333,0.0058333,0.1,0.02,1.0,0.70956,0.94705,-0.2794,3.5,2.2868500000000003,No 4-in-a-row,time pressure,14,3,,5.0
1398,5.8369,0.0038657,0.12836,0.022836,0.87594,0.67239,0.85821,0.20784,2.7481,2.43708,No 4-in-a-row,time pressure,14,4,,5.0
1399,5.275,0.005,0.2,0.022597,1.0,0.8,1.0,-0.43233,4.6667,2.0873700000000004,No 4-in-a-row,time pressure,14,5,,5.0
1400,1.5335,0.0045208,0.19954,0.018314,0.50094,0.5039,0.99811,0.29877,6.668,2.3492,No 4-in-a-row,time pressure,14,1,,10.0
1401,8.0004,0.001,0.26853,0.02,0.95833,0.8,1.0,0.3,3.5,2.22898,No 4-in-a-row,time pressure,14,2,,10.0
1402,7.0005,0.0037908,0.40007,0.01,0.92557,0.79989,1.4179,-0.078919,4.9998,2.3002499999999997,No 4-in-a-row,time pressure,14,3,,10.0
1403,5.2218,0.010044,0.19765,0.032055,0.50062,0.64926,0.6611,0.49907,2.5103,1.9593,No 4-in-a-row,time pressure,14,4,,10.0
1404,7.0742,0.0050192,0.10769,0.020769,0.39341,0.23846,0.76923,0.45,2.9038,2.8567500000000003,No 4-in-a-row,time pressure,14,5,,10.0
1405,5.5118,0.006109,0.13444,0.023181,0.46682,0.45588,0.88235,-0.19037,3.5882,2.09932,No 4-in-a-row,time pressure,14,1,,20.0
1406,5.4363,0.0099999,0.26183,0.02,1.0,0.8,1.0,0.3,3.5644,2.01403,No 4-in-a-row,time pressure,14,2,,20.0
1407,4.5045,0.005,0.2,0.02,1.0,0.4,1.0,0.3,3.3606,2.1248,No 4-in-a-row,time pressure,14,3,,20.0
1408,5.0,0.01,0.2,0.02,0.7209,0.40643,1.0,0.3,3.5,2.29988,No 4-in-a-row,time pressure,14,4,,20.0
1409,5.0877,0.001,0.22919,0.02,0.5,0.74487,1.5,0.33333,2.2335,2.2896099999999997,No 4-in-a-row,time pressure,14,5,,20.0
1410,7.8385,0.0050305,0.28306,0.04,0.3125,0.99883,1.6875,0.7625,2.9375,1.9729800000000002,No 4-in-a-row,time pressure,15,1,,5.0
1411,5.0,0.0058333,0.0,0.03243,0.25,0.60801,1.0,0.3,2.5,1.98384,No 4-in-a-row,time pressure,15,2,,5.0
1412,6.8083,0.0032603,0.2,0.019822,0.25694,0.66241,1.3911,0.3,1.5,2.34856,No 4-in-a-row,time pressure,15,3,,5.0
1413,7.3643,0.005,0.2,0.02,0.25,0.8,0.8,0.3,2.5,1.98202,No 4-in-a-row,time pressure,15,4,,5.0
1414,5.6082,0.001,0.2,0.02,0.41667,0.49336,1.4346,0.86667,2.5,2.36816,No 4-in-a-row,time pressure,15,5,,5.0
1415,9.2381,0.001,0.26897,0.033597,2.7286,0.28213,0.70047,0.19914,3.0219,2.36918,No 4-in-a-row,time pressure,15,1,,10.0
1416,8.6565,0.0049259,0.64662,0.02,1.7083,0.28324,0.8,0.3,4.5642,2.16276,No 4-in-a-row,time pressure,15,2,,10.0
1417,7.5976,0.0076484,0.44994,0.018432,2.1106,0.36658,0.76815,0.21508,2.7212,1.63997,No 4-in-a-row,time pressure,15,3,,10.0
1418,7.8259,0.001,0.55,0.01,1.3565,0.033015,0.83584,0.4,5.0,1.99786,No 4-in-a-row,time pressure,15,4,,10.0
1419,7.2776,0.01,0.25,0.02,2.016,0.68547,0.8,0.98195,3.3333,2.53369,No 4-in-a-row,time pressure,15,5,,10.0
1420,8.2718,0.0049852,0.21388,0.023196,0.99548,0.1914,0.5707,0.7028,2.4927,1.8633199999999999,No 4-in-a-row,time pressure,15,1,,20.0
1421,6.9367,0.0019569,0.26657,0.020026,1.1807,0.24189,0.78486,1.0126,2.2686,1.87422,No 4-in-a-row,time pressure,15,2,,20.0
1422,10.0,0.02,0.19993,0.020001,0.87505,-0.33242,0.99981,0.40002,2.5007,2.39266,No 4-in-a-row,time pressure,15,3,,20.0
1423,9.881,0.0085,0.16667,0.021667,0.99059,0.38611,0.91667,0.70834,2.6458,2.0923299999999996,No 4-in-a-row,time pressure,15,4,,20.0
1424,10.0,0.001,0.12597,0.016428,1.3036,-0.46765,0.75638,0.37861,2.1646,2.17024,No 4-in-a-row,time pressure,15,5,,20.0
1425,8.0096,0.0075824,0.39908,0.01876,1.6107,0.79836,0.65375,0.12916,2.3583,1.91873,No 4-in-a-row,time pressure,16,1,,5.0
1426,1.4296,0.001,0.38205,0.027954,0.25,0.68862,2.8514,1.0652,4.9679,1.8302799999999997,No 4-in-a-row,time pressure,16,2,,5.0
1427,10.0,0.0060068,0.4,0.01,2.0,0.57778,1.0,0.3,2.5,2.06437,No 4-in-a-row,time pressure,16,3,,5.0
1428,8.2087,0.0055664,0.16667,0.03,1.3306,0.50202,0.86117,0.3,2.5,2.21947,No 4-in-a-row,time pressure,16,4,,5.0
1429,8.9051,0.001,0.42434,0.035,1.6973,0.8,1.0,0.3,2.5,1.85254,No 4-in-a-row,time pressure,16,5,,5.0
1430,5.6,0.0054728,0.31892,0.01,1.4246,0.87498,0.51194,0.71724,2.5508,2.18771,No 4-in-a-row,time pressure,16,1,,10.0
1431,6.425,0.02,0.2,0.02,1.0355,0.6569,0.59368,0.3,2.5,2.07343,No 4-in-a-row,time pressure,16,2,,10.0
1432,5.7531,0.0072122,0.45316,0.025105,1.2234,0.74473,0.74473,0.13407,4.6082,1.6789999999999998,No 4-in-a-row,time pressure,16,3,,10.0
1433,10.0,0.004415,0.49712,0.01,1.0905,0.2745,0.96721,0.56065,2.8606,2.75363,No 4-in-a-row,time pressure,16,4,,10.0
1434,10.0,0.0086878,0.31402,0.010781,1.3185,1.2149,0.38513,0.59962,4.1933,2.18733,No 4-in-a-row,time pressure,16,5,,10.0
1435,6.7543,0.0017816,0.38462,0.010641,1.4038,0.38462,0.53846,0.6,3.3077,1.88379,No 4-in-a-row,time pressure,16,1,,20.0
1436,10.0,0.010638,0.33165,0.02,2.0,0.8,1.0,0.3,2.5,2.1923399999999997,No 4-in-a-row,time pressure,16,2,,20.0
1437,10.0,0.0086507,0.40088,0.021506,0.83054,0.73257,0.92508,0.3487,8.5084,2.54925,No 4-in-a-row,time pressure,16,3,,20.0
1438,9.8868,0.0019067,0.50934,0.011,2.9138,0.36039,0.49349,-0.0011596,3.2963,2.37193,No 4-in-a-row,time pressure,16,4,,20.0
1439,5.4415,0.001,0.7,0.01,1.4375,0.26435,1.0573,0.625,4.125,2.04471,No 4-in-a-row,time pressure,16,5,,20.0
1440,4.9089,0.0017293,0.77181,0.01,1.5709,0.18824,0.468,0.82268,2.4417,2.29052,No 4-in-a-row,time pressure,17,1,,5.0
1441,3.525,0.001,0.0,0.01,0.5625,-0.012956,0.0051418,0.625,1.861,2.76844,No 4-in-a-row,time pressure,17,2,,5.0
1442,6.624,0.78476,0.28149,0.010736,0.54779,0.40001,0.9111,0.3,3.5185,2.33782,No 4-in-a-row,time pressure,17,3,,5.0
1443,3.3935,0.019509,0.21585,0.02072,0.25,0.56389,0.7909,0.42575,2.5693,2.7252,No 4-in-a-row,time pressure,17,4,,5.0
1444,5.9596,0.001,0.66989,0.024195,1.2846,0.14038,0.67472,0.08857,5.2737,2.4656000000000002,No 4-in-a-row,time pressure,17,5,,5.0
1445,7.4431,0.001,0.10625,0.020138,0.27083,0.51589,0.8,0.66666,2.5,2.0016799999999995,No 4-in-a-row,time pressure,17,1,,10.0
1446,7.0,0.0043333,0.3,0.01,0.25,0.8,0.66645,2.0459,3.3333,2.2592,No 4-in-a-row,time pressure,17,2,,10.0
1447,10.0,0.0037118,0.049057,0.010019,0.25019,0.28108,0.50096,0.66603,3.3733,2.02768,No 4-in-a-row,time pressure,17,3,,10.0
1448,9.9999,0.014664,0.31596,0.012476,0.25,0.8,1.0,0.4,2.5,2.6734599999999995,No 4-in-a-row,time pressure,17,4,,10.0
1449,10.0,0.0054641,0.22321,0.021535,0.25,0.41615,1.058,1.029,2.6911,2.17887,No 4-in-a-row,time pressure,17,5,,10.0
1450,9.9999,0.0105,0.18889,0.017369,1.0114,0.825,0.97222,0.58194,2.4514,2.86252,No 4-in-a-row,time pressure,17,1,,20.0
