,pruning threshold,stopping probability,feature drop rate,lapse rate,horizontal-vertical scaling,horizontal-diagonal scaling,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1002,4.4287,0.0056377,0.2841,0.020027,1.0012,0.93561,0.7093,0.80121,0.99865,0.66842,4.0336,16.656,1.8536100000000002,Orientation-dependent weights,learning,23,3,1.0,
1003,3.0,0.001,0.2,0.018333,1.4794,1.0,0.25,0.75973,1.0,0.3,3.8191,20.0,1.45541,Orientation-dependent weights,learning,23,4,1.0,
1004,4.3444,0.001,0.15859,0.021574,2.1333,0.93487,0.46159,0.74111,1.0345,1.0837,3.2218,19.203,1.5810199999999999,Orientation-dependent weights,learning,23,5,1.0,
1005,4.7144,0.001,0.2,0.015,1.2695,1.0,1.0556,0.8,1.0,0.3,3.5,20.0,1.6773,Orientation-dependent weights,learning,23,1,2.0,
1006,3.8323,0.001,0.13358,0.028214,1.0972,1.1041,0.89587,0.69289,1.0944,0.22264,2.7468,15.615,1.6380100000000002,Orientation-dependent weights,learning,23,2,2.0,
1007,3.0004,0.001,0.049979,0.01997,0.99981,0.99981,0.99981,0.70102,0.79981,0.29986,2.5004,6.8474,1.7040899999999997,Orientation-dependent weights,learning,23,3,2.0,
1008,5.0941,0.001,0.097243,0.018175,0.9819,0.99987,0.83322,0.80013,1.0001,0.30006,3.6375,14.999,1.5790600000000001,Orientation-dependent weights,learning,23,4,2.0,
1009,3.1072,0.001,0.067875,0.023664,1.0273,1.0199,1.0,0.8,1.0,0.4,2.5,15.0,1.5387,Orientation-dependent weights,learning,23,5,2.0,
1010,2.9667,0.00497,0.1985,0.02985,1.138,0.97843,0.79973,0.80338,1.0038,0.39756,4.6582,19.96,1.5037500000000001,Orientation-dependent weights,learning,23,1,3.0,
1011,3.0,0.002952,0.15673,0.01,1.049,0.98611,1.0,0.8,1.0,0.36667,2.9444,15.0,1.91067,Orientation-dependent weights,learning,23,2,3.0,
1012,7.0,0.001,0.4,0.03,1.0,0.90883,1.0,0.8,1.0,0.3,5.0,15.0,1.77745,Orientation-dependent weights,learning,23,3,3.0,
1013,4.9953,0.001,0.21043,0.01,1.1584,0.25,0.95692,0.79855,0.73123,0.30105,3.2918,24.853,1.8404099999999999,Orientation-dependent weights,learning,23,4,3.0,
1014,5.0272,0.001,0.094444,0.021311,1.3433,0.97569,1.0083,0.79926,0.825,0.31806,3.1634,15.854,1.8799799999999998,Orientation-dependent weights,learning,23,5,3.0,
1015,4.008,0.001,0.096024,0.041193,0.98521,0.9826,0.84876,0.70757,1.0199,0.48509,2.5348,7.0157,1.6131700000000002,Orientation-dependent weights,learning,23,1,4.0,
1016,3.5823,0.001,0.2,0.028221,0.95833,1.0,1.0,0.68416,1.0,0.4,2.5,15.0,1.71052,Orientation-dependent weights,learning,23,2,4.0,
1017,4.7275,0.0052313,0.20003,0.01,1.1418,1.0132,1.1556,0.67596,0.99993,0.29996,3.6852,16.666,1.70777,Orientation-dependent weights,learning,23,3,4.0,
1018,4.4801,0.001,0.17823,0.02215,1.1102,0.90594,1.0211,0.62587,1.0307,0.23013,2.3119,14.14,1.7974399999999995,Orientation-dependent weights,learning,23,4,4.0,
1019,4.9626,0.001,0.18795,0.018705,1.0582,1.0012,1.092,0.801,1.0636,0.4008,3.3314,15.009,1.89281,Orientation-dependent weights,learning,23,5,4.0,
1020,4.6746,0.001,0.16084,0.02,1.0133,1.0,1.0,0.045632,1.1111,0.4,2.5,20.0,1.8058299999999998,Orientation-dependent weights,learning,23,1,5.0,
1021,6.4224,0.001,0.13692,0.01,1.1005,1.0,1.0,0.4,1.0,0.5,2.8562,20.0,1.78372,Orientation-dependent weights,learning,23,2,5.0,
1022,9.0,0.001,0.15,0.01,1.0535,1.0,1.0,0.8,1.4232,0.3,3.5,20.0,1.80127,Orientation-dependent weights,learning,23,3,5.0,
1023,8.4715,0.001,0.2,0.02,2.0,1.0,1.0,0.6256,1.4477,0.3,4.0207,15.0,1.7538399999999998,Orientation-dependent weights,learning,23,4,5.0,
1024,5.0,0.0038179,0.2183,0.02,0.92015,1.0,1.0,0.5929,1.0,0.3,2.5,15.0,1.38459,Orientation-dependent weights,learning,23,5,5.0,
1025,1.3432,0.0079837,0.19725,0.018333,1.0,1.185,0.87978,0.8,1.0,0.0,4.6667,33.334,1.83305,Orientation-dependent weights,learning,24,1,1.0,
1026,7.0,0.0036667,0.26667,0.016667,1.0,0.875,0.53273,0.697,1.5098,0.3,3.9612,15.0,1.5550099999999998,Orientation-dependent weights,learning,24,2,1.0,
1027,1.4255,0.0033638,0.27106,0.01,1.369,1.0037,1.0037,0.79622,0.93374,0.29727,3.0509,10.101,1.79888,Orientation-dependent weights,learning,24,3,1.0,
1028,2.05,0.01,0.19957,0.018185,1.7657,1.0132,0.89804,0.53695,1.0,0.13333,3.5195,30.0,1.7265000000000001,Orientation-dependent weights,learning,24,4,1.0,
1029,7.5694,0.001,0.2,0.03,1.0,1.0,0.48611,0.8,1.0,0.5,3.4318,7.3099,2.1610500000000004,Orientation-dependent weights,learning,24,5,1.0,
1030,7.4633,0.0025,0.26993,0.02,1.1667,1.1667,1.0776,0.8,0.8,0.55556,2.8218,15.0,1.91236,Orientation-dependent weights,learning,24,1,2.0,
1031,5.1644,0.0043011,0.2,0.02,0.8984,1.0,1.0681,0.6516,0.83979,0.66667,3.3333,15.0,1.7882000000000002,Orientation-dependent weights,learning,24,2,2.0,
1032,4.4798,0.001,0.077965,0.015388,1.0964,0.90359,0.90359,0.54217,1.1102,0.46986,2.6222,15.693,1.9820600000000002,Orientation-dependent weights,learning,24,3,2.0,
1033,5.1366,0.001,0.2,0.023333,1.0,1.0,1.0,0.4,1.0,0.5,2.5,15.0,1.8117999999999999,Orientation-dependent weights,learning,24,4,2.0,
1034,3.498,0.0074018,0.18195,0.022458,1.0935,0.96586,0.99987,0.80013,0.79987,0.50011,2.5003,14.999,2.0893800000000002,Orientation-dependent weights,learning,24,5,2.0,
1035,7.0,0.001,0.3095,0.018333,1.0,1.0,1.1203,0.8,1.0,0.6,2.5,15.0,1.761,Orientation-dependent weights,learning,24,1,3.0,
1036,4.3076,0.001,0.1802,0.015,1.1444,0.25,1.0,0.8,0.84483,0.3,2.5,30.0,1.7183799999999998,Orientation-dependent weights,learning,24,2,3.0,
1037,3.0,0.002399,0.2,0.01,1.0,0.875,0.99999,0.8,0.83428,0.3,2.5,15.0,1.96664,Orientation-dependent weights,learning,24,3,3.0,
1038,6.475,0.001,0.26667,0.01,1.4219,1.3958,0.52084,0.64987,0.583,0.31955,3.375,19.0,1.7412799999999997,Orientation-dependent weights,learning,24,4,3.0,
1039,3.0,0.0043385,0.068298,0.02,1.0,1.0,0.7012,0.8,1.0,0.5,2.5,20.0,2.08317,Orientation-dependent weights,learning,24,5,3.0,
1040,3.0,0.0021641,0.14658,0.01,2.0,1.0,0.5929,0.8,1.0508,0.3,2.5,15.0,1.9037300000000001,Orientation-dependent weights,learning,24,1,4.0,
1041,7.1246,0.0037436,0.22219,0.020631,1.0276,0.97239,0.83964,0.8284,0.96845,0.34093,2.5552,15.252,1.9869299999999999,Orientation-dependent weights,learning,24,2,4.0,
1042,6.6544,0.0032024,0.31801,0.019941,1.1369,1.2903,0.83653,0.84466,1.2344,0.47941,2.2621,22.209,2.03787,Orientation-dependent weights,learning,24,3,4.0,
1043,7.4424,0.001,0.39756,0.01,1.0,1.089,1.0,0.8,1.0,0.3,3.5,30.0,1.6604800000000002,Orientation-dependent weights,learning,24,4,4.0,
1044,4.7151,0.001,0.23863,0.020156,1.0845,0.81311,0.9375,0.71308,1.0806,0.23723,2.669,14.227,1.6160599999999998,Orientation-dependent weights,learning,24,5,4.0,
1045,5.5946,0.002,0.23333,0.01,1.1667,1.0,1.0,1.0,1.071,0.3,2.5,15.0,1.25929,Orientation-dependent weights,learning,24,1,5.0,
1046,6.6631,0.001,0.23155,0.01,1.1226,0.9791,0.90661,1.1429,1.1492,0.30642,3.0203,15.108,1.32802,Orientation-dependent weights,learning,24,2,5.0,
1047,3.5595,0.001,0.10048,0.01,1.0021,1.0021,0.99789,1.097,1.0024,0.30157,2.4958,29.981,1.4329299999999998,Orientation-dependent weights,learning,24,3,5.0,
1048,7.0,0.001,0.2,0.016439,1.0811,1.0,1.0535,1.3333,1.0,0.3,3.3333,15.0,1.75202,Orientation-dependent weights,learning,24,4,5.0,
1049,2.2871,0.001,0.19698,0.015376,1.0408,0.68398,0.68009,1.2709,1.3656,0.53765,3.1398,17.925,1.8315500000000005,Orientation-dependent weights,learning,24,5,5.0,
1050,4.664,0.0050221,0.2485,0.019901,1.995,0.99505,0.98588,0.40396,0.70923,0.85009,4.6794,15.045,2.0075200000000004,Orientation-dependent weights,learning,25,1,1.0,
1051,9.9999,0.001,0.22115,0.02,2.0,1.102,0.46643,0.4,1.5,0.5,3.5,20.0,2.10291,Orientation-dependent weights,learning,25,2,1.0,
1052,7.525,0.0081667,0.2,0.02,2.9322,1.0,1.1667,0.4,1.0,0.3,3.8889,13.333,1.9996399999999999,Orientation-dependent weights,learning,25,3,1.0,
1053,5.0313,0.0049152,0.22875,0.021904,1.3793,1.0093,0.99184,0.40742,0.69,0.49973,3.4761,20.111,1.8583399999999997,Orientation-dependent weights,learning,25,4,1.0,
1054,9.9999,0.004,0.2,0.015,2.0,1.0,0.5,0.30338,1.0,0.3,3.5,15.0,1.5438900000000002,Orientation-dependent weights,learning,25,5,1.0,
1055,5.6682,0.0042191,0.22048,0.030938,1.0298,0.51424,0.97619,0.43182,0.51943,1.18,8.4867,23.024,1.8335000000000001,Orientation-dependent weights,learning,25,1,2.0,
1056,3.0,0.005,0.2,0.02,1.1333,1.0,0.58067,0.44444,0.88889,0.68305,7.0,400.0,1.82151,Orientation-dependent weights,learning,25,2,2.0,
1057,3.069,0.0011566,0.20732,0.021341,1.2808,0.61427,0.66045,0.37992,0.5112,0.74067,5.2074,22.535,1.6558899999999999,Orientation-dependent weights,learning,25,3,2.0,
1058,1.7129,0.0051527,0.19876,0.019938,1.0027,1.0027,0.49845,0.39783,0.86255,1.5798,7.007,30.025,1.8386400000000003,Orientation-dependent weights,learning,25,4,2.0,
1059,0.92755,0.0041151,0.18372,0.011731,1.463,1.0199,0.51489,0.37557,0.75109,0.78132,4.1323,19.165,1.94401,Orientation-dependent weights,learning,25,5,2.0,
1060,6.0,0.001,0.20346,0.02,1.0,0.875,1.0,0.66969,0.8,0.5,5.243,15.0,1.58966,Orientation-dependent weights,learning,25,1,3.0,
1061,2.7933,0.0043307,0.095398,0.01,1.6754,1.1667,0.5,0.8171,1.0,0.70722,6.3333,15.0,1.56853,Orientation-dependent weights,learning,25,2,3.0,
1062,4.2625,0.0040972,0.26197,0.01,1.1771,0.69947,0.625,0.70833,1.1512,0.6875,7.5625,13.0,1.7560200000000001,Orientation-dependent weights,learning,25,3,3.0,
1063,4.9985,0.0049959,0.08342,0.02055,0.99955,0.99956,0.44528,0.53315,0.79954,0.40576,12.992,40.005,1.73047,Orientation-dependent weights,learning,25,4,3.0,
1064,3.0,0.0093889,0.066668,0.018185,1.0,0.98611,0.54389,0.8,0.77167,0.51459,7.7778,16.967,1.76511,Orientation-dependent weights,learning,25,5,3.0,
1065,3.0472,0.005984,0.10062,0.01,0.9973,0.98566,0.45554,0.75525,0.934,0.51169,4.6574,26.376,1.7472900000000002,Orientation-dependent weights,learning,25,1,4.0,
1066,3.0,0.001,0.15,0.0125,1.0,1.0966,0.52011,0.66301,1.0,0.3,3.5,10.0,1.76344,Orientation-dependent weights,learning,25,2,4.0,
1067,2.7377,0.001,0.066667,0.021804,1.0,1.1279,0.49519,0.37031,0.78414,0.5,3.1667,12.778,2.0834799999999998,Orientation-dependent weights,learning,25,3,4.0,
1068,1.7598,0.0022637,0.19142,0.01,0.98564,0.99797,0.48494,0.79813,0.81497,0.50006,4.6606,15.02,1.54125,Orientation-dependent weights,learning,25,4,4.0,
1069,4.2326,0.0046744,0.093843,0.01659,1.0638,1.1741,0.47562,0.44521,0.6868,0.59949,4.669,10.259,1.54855,Orientation-dependent weights,learning,25,5,4.0,
1070,3.0014,0.0042826,0.13047,0.01,1.409,1.0458,0.98994,0.74793,0.76082,0.49945,3.9616,12.461,1.9381499999999998,Orientation-dependent weights,learning,25,1,5.0,
1071,2.5135,0.001443,0.17642,0.031473,1.2746,1.0173,1.0014,0.63818,0.8007,0.29902,3.5036,15.013,1.63019,Orientation-dependent weights,learning,25,2,5.0,
1072,3.3263,0.007,0.2,0.023335,1.6177,1.2614,1.0344,0.80005,0.74533,0.86227,3.8351,108.18,1.8514599999999999,Orientation-dependent weights,learning,25,3,5.0,
1073,4.9318,0.0060988,0.12747,0.022747,0.91148,1.0705,0.44489,0.51609,1.1374,0.35099,6.0305,28.901,1.75973,Orientation-dependent weights,learning,25,4,5.0,
1074,3.55,0.0032684,0.1,0.021666,1.0,1.0,1.0,0.8,0.69084,0.38505,3.5,15.0,2.0090500000000002,Orientation-dependent weights,learning,25,5,5.0,
1075,1.55,0.0054167,0.12037,0.03,0.875,1.0,0.74351,1.0,0.92068,0.4,4.6667,15.0,1.6274899999999999,Orientation-dependent weights,learning,26,1,1.0,
1076,3.0,0.005,0.062724,0.01,0.95833,1.3937,0.5,1.163,0.84746,0.16877,3.3333,15.0,1.5969,Orientation-dependent weights,learning,26,2,1.0,
1077,0.34876,0.0067412,0.048742,0.01,1.142,1.6842,0.53597,1.2865,1.1205,0.27728,5.9545,13.317,1.38955,Orientation-dependent weights,learning,26,3,1.0,
1078,3.3023,0.0029513,0.11948,0.029461,0.98161,0.9943,0.37824,1.2147,0.98501,0.42794,2.9872,16.667,1.4470699999999999,Orientation-dependent weights,learning,26,4,1.0,
1079,0.97124,0.0050586,0.17424,0.016383,0.99359,1.4284,0.80903,1.1936,1.0073,0.39524,3.9995,20.059,1.17351,Orientation-dependent weights,learning,26,5,1.0,
1080,1.6463,0.0036393,0.24488,0.01,1.0,1.4658,1.0,1.2108,0.8,6.0555e-06,3.4321,7.2868,1.58267,Orientation-dependent weights,learning,26,1,2.0,
1081,1.5417,0.001,0.18884,0.01,1.0048,1.6253,0.5835,1.8325,1.3333,-0.080496,4.8226,26.0,1.45544,Orientation-dependent weights,learning,26,2,2.0,
1082,0.1,0.0058893,0.14217,0.02,1.0,1.5106,0.5,1.5286,0.75927,0.3,4.0,12.896,1.4574200000000002,Orientation-dependent weights,learning,26,3,2.0,
1083,0.64022,0.0036667,0.35128,0.026605,1.3053,1.5397,0.49539,1.4736,1.4095,0.26723,8.1921,91.641,1.37401,Orientation-dependent weights,learning,26,4,2.0,
1084,1.9076,0.001,0.19118,0.033797,1.0376,1.0831,0.93967,1.5146,0.90507,0.36171,3.1424,29.241,1.7468800000000002,Orientation-dependent weights,learning,26,5,2.0,
1085,1.1349,0.001,0.23211,0.020542,1.119,1.2594,1.0237,1.2179,0.93573,0.80803,3.3808,15.217,1.5762800000000001,Orientation-dependent weights,learning,26,1,3.0,
1086,0.73478,0.0056744,0.19358,0.020248,1.1652,1.2239,0.57106,1.0816,0.98758,0.045291,4.7039,23.171,1.6521500000000002,Orientation-dependent weights,learning,26,2,3.0,
1087,2.2734,0.001,0.19402,0.019121,0.99944,1.2146,1.0556,1.1663,1.0007,0.30044,2.5005,14.995,1.6341700000000003,Orientation-dependent weights,learning,26,3,3.0,
1088,3.0,0.0033096,0.2,0.01,2.0,1.4254,1.1667,1.6,0.90002,0.10622,2.5,15.0,1.7694499999999997,Orientation-dependent weights,learning,26,4,3.0,
1089,3.0346,0.001,0.1,0.017878,1.1104,1.0328,0.59343,1.3979,1.0,0.22243,3.5,10.0,1.97243,Orientation-dependent weights,learning,26,5,3.0,
1090,4.5,0.0036435,0.1,0.015,0.87138,0.99317,0.25,1.7573,1.0,0.3,4.3691,15.0,1.61921,Orientation-dependent weights,learning,26,1,4.0,
1091,3.5166,0.0031909,0.095952,0.023238,1.0007,1.018,0.40974,1.611,1.1833,-0.0014362,3.2204,12.778,1.7153000000000003,Orientation-dependent weights,learning,26,2,4.0,
1092,3.0675,0.004723,0.22573,0.020692,1.0303,1.0303,0.96971,1.4182,1.0295,0.3225,4.9394,14.723,1.24216,Orientation-dependent weights,learning,26,3,4.0,
1093,3.0,0.0020606,0.18097,0.01,2.0,1.4205,0.68223,2.0,0.8,0.4,4.9343,15.0,1.73248,Orientation-dependent weights,learning,26,4,4.0,
1094,2.5526,0.0055554,0.099999,0.02,1.0,1.2202,0.95643,1.6667,0.70586,6.1638e-06,3.2863,18.361,1.52378,Orientation-dependent weights,learning,26,5,4.0,
1095,3.0,0.001,0.22682,0.015429,0.94645,0.625,1.0,1.4171,1.0,0.16416,3.5,15.0,1.45058,Orientation-dependent weights,learning,26,1,5.0,
1096,6.0934,0.001,0.2,0.02,1.0,0.95662,1.0,1.4346,1.0,0.3,3.3333,20.0,1.43034,Orientation-dependent weights,learning,26,2,5.0,
1097,3.0,0.0039069,0.13663,0.03,1.0,1.0,1.0,1.6,0.81397,-0.21422,3.3333,15.0,1.65348,Orientation-dependent weights,learning,26,3,5.0,
1098,2.9061,0.0050078,0.20039,0.015459,1.0279,0.98526,1.0009,1.5191,0.99902,0.60003,3.7019,15.008,1.73246,Orientation-dependent weights,learning,26,4,5.0,
1099,3.0,0.0022504,0.23333,0.02,0.85698,1.0,1.0556,1.3333,0.80794,-0.033357,3.3333,24.444,1.66374,Orientation-dependent weights,learning,26,5,5.0,
1100,6.5502,0.001,0.4,0.01,1.113,1.1458,1.1369,0.65,1.4157,0.40833,2.7917,13.667,1.6466600000000002,Orientation-dependent weights,learning,27,1,1.0,
