,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
661,0.27155,0.26875,0.79894,1.3018,1.1424,0.73948,6.8949,20.678,2.18319,No tree,learning,9,2,3.0,
662,0.19468,0.25428,0.46722,1.166,0.8468,0.53625,6.9138,-2.8343,2.1631799999999997,No tree,learning,9,3,3.0,
663,0.39652,0.14,0.5,1.4222,1.8366,0.3,16.333,-110.15,1.9270500000000002,No tree,learning,9,4,3.0,
664,0.1058,0.1642,0.44066,1.1566,0.81564,0.66583,5.8228,-35.805,1.9663000000000004,No tree,learning,9,5,3.0,
665,0.078894,0.1618,0.49358,0.70502,1.09,0.2314,7.2376,15.845,1.7400399999999998,No tree,learning,9,1,4.0,
666,0.13333,0.16875,0.54018,0.68385,1.3273,0.33681,7.7084,19.926,2.04171,No tree,learning,9,2,4.0,
667,0.0,0.29667,0.6166,0.8,1.0,0.6,4.6667,15.0,1.88036,No tree,learning,9,3,4.0,
668,0.0,0.31414,0.5,0.8,1.0996,0.6,7.0,13.333,2.14452,No tree,learning,9,4,4.0,
669,0.0,0.28013,0.49634,0.81672,1.0374,0.41558,7.2532,-134.12,2.04862,No tree,learning,9,5,4.0,
670,0.25223,0.27184,0.48243,0.521,1.1729,0.41236,5.0556,13.617,2.42354,No tree,learning,9,1,5.0,
671,0.10264,0.34929,0.58144,0.53056,0.93234,0.30937,3.1642,6.9763,2.1779700000000006,No tree,learning,9,2,5.0,
672,0.10289,0.37185,0.50721,0.37629,0.81298,0.60938,4.6991,19.849,2.02566,No tree,learning,9,3,5.0,
673,0.4,0.36,1.25,0.53333,1.0,0.3,3.3334,15.0,2.35821,No tree,learning,9,4,5.0,
674,0.3,0.42933,0.83641,0.8,0.99999,0.4,3.9461,-19.385,2.5668300000000004,No tree,learning,9,5,5.0,
675,0.21756,0.01,0.26079,0.7695,1.5664,0.61582,4.7164,18.593,1.50446,No tree,learning,10,1,1.0,
676,0.3,0.01,0.5,0.8,1.1395,1.0,2.5,15.0,2.3272,No tree,learning,10,2,1.0,
677,0.17302,0.021579,0.31039,0.64689,0.8634,0.62477,4.704,29.862,1.7686,No tree,learning,10,3,1.0,
678,0.26058,0.023858,0.50064,0.46921,1.0459,0.66667,3.5,10.0,1.7587899999999999,No tree,learning,10,4,1.0,
679,0.28156,0.042053,0.25,0.86614,1.4587,0.50973,4.5382,-11709.0,2.3192600000000003,No tree,learning,10,5,1.0,
680,0.0,0.01,0.48245,0.98049,0.84855,0.54046,2.5944,15.432,1.7781099999999999,No tree,learning,10,1,2.0,
681,0.24129,0.01915,0.3867,1.1049,1.4469,0.32761,4.8287,-134.66,1.7764,No tree,learning,10,2,2.0,
682,0.04846,0.044251,0.38682,1.0392,1.2771,0.40076,4.664,23.326,1.95178,No tree,learning,10,3,2.0,
683,0.088123,0.016667,0.41333,0.8,1.0,0.5,3.5,-100.0,1.7463000000000002,No tree,learning,10,4,2.0,
684,0.077061,0.03,0.25,1.2233,1.0,0.4,5.0,40.0,1.52726,No tree,learning,10,5,2.0,
685,0.075009,0.020026,0.25,0.99868,1.4028,0.59914,3.503,-58.533,1.75078,No tree,learning,10,1,3.0,
686,0.0,0.01,0.25,1.0,1.0,0.5,3.5,20.0,1.59136,No tree,learning,10,2,3.0,
687,0.19999,0.018333,0.25,0.875,1.3958,0.88259,3.5619,15.667,1.71639,No tree,learning,10,3,3.0,
688,0.0,0.020001,0.49999,0.99912,0.99998,0.99998,2.5001,99.978,1.9453299999999998,No tree,learning,10,4,3.0,
689,0.0,0.03,0.25,1.0667,1.3333,0.3,3.7854,-85.0,1.8298099999999997,No tree,learning,10,5,3.0,
690,0.0076625,0.013448,0.31436,0.93967,1.1552,0.38361,3.8217,5.4747,1.4162599999999999,No tree,learning,10,1,4.0,
691,0.04558,0.030649,0.32026,0.98377,1.0162,1.0122,3.5365,46.624,1.6594200000000001,No tree,learning,10,2,4.0,
692,0.10221,0.016545,0.46611,1.1727,1.1727,0.41229,4.6977,-136.38,1.8008599999999997,No tree,learning,10,3,4.0,
693,0.038202,0.012545,0.33033,1.1927,1.4362,0.58359,4.4812,11.509,1.6266500000000002,No tree,learning,10,4,4.0,
694,0.048971,0.01,0.40212,0.87814,1.3611,0.79771,4.6042,30.222,1.6613700000000002,No tree,learning,10,5,4.0,
695,0.051852,0.01,0.5,0.7088,1.1289,0.30951,3.5,6.837,1.5601699999999998,No tree,learning,10,1,5.0,
696,0.046522,0.01,0.47032,0.73635,1.0,0.55556,3.5,136.67,1.56503,No tree,learning,10,2,5.0,
697,0.0,0.01,0.41292,0.8028,1.0127,0.35006,3.8016,22.105,1.4682499999999998,No tree,learning,10,3,5.0,
698,0.0,0.020743,0.48611,0.8,1.0,0.34572,3.3334,30.0,1.8553000000000002,No tree,learning,10,4,5.0,
699,0.0,0.01,0.5,0.47843,1.0,0.3,3.5,10.0,1.72289,No tree,learning,10,5,5.0,
700,0.17991,0.042683,0.42342,0.072352,0.96133,0.4484,2.783,5.2119,2.68808,No tree,learning,11,1,1.0,
701,0.24911,0.030389,0.25,0.23457,1.0083,0.18932,3.3333,15.0,2.51722,No tree,learning,11,2,1.0,
702,0.24891,0.057503,0.25,-0.1575,1.0,1.2135,3.3333,6.5014,2.70043,No tree,learning,11,3,1.0,
703,0.17603,0.032888,0.38462,0.12404,0.73893,0.5236,3.0433,18.291,2.27743,No tree,learning,11,4,1.0,
704,0.33631,0.015874,0.3438,-0.33525,0.86334,1.6084,4.0463,-2529.0,2.26203,No tree,learning,11,5,1.0,
705,0.2906,0.02,0.5,0.8,1.0,1.4316,3.5,120.0,2.06522,No tree,learning,11,1,2.0,
706,0.299,0.030067,0.50083,0.89173,0.89196,1.4628,3.4962,-308.25,2.24305,No tree,learning,11,2,2.0,
707,0.2,0.02,0.25,0.78803,0.95762,0.46465,4.7048,-46.111,2.1137400000000004,No tree,learning,11,3,2.0,
708,0.26718,0.010833,0.48611,0.67228,1.0,1.9868,4.6667,20.0,2.01615,No tree,learning,11,4,2.0,
709,0.0,0.039914,0.51389,0.775,0.775,1.1712,3.5625,19.708,1.9084800000000002,No tree,learning,11,5,2.0,
710,0.21593,0.021442,0.5,1.0,0.8,1.0,3.5,10.0,1.9792999999999998,No tree,learning,11,1,3.0,
711,0.38777,0.015391,0.46212,0.78569,0.97011,1.2401,4.5525,20.018,1.8747,No tree,learning,11,2,3.0,
712,0.2123,0.01084,0.44091,0.93245,0.80382,0.66387,3.5095,-5.5418,2.04546,No tree,learning,11,3,3.0,
713,0.28031,0.024953,0.42544,0.98642,1.0366,0.8368,3.658,18.337,2.18412,No tree,learning,11,4,3.0,
714,0.0,0.01,0.33214,0.83735,0.96258,0.40163,2.5803,9.1688,2.29172,No tree,learning,11,5,3.0,
715,0.28166,0.025799,0.50043,1.1052,1.1451,0.72129,3.4975,-103.65,1.7781600000000002,No tree,learning,11,1,4.0,
716,0.28088,0.014476,0.38712,0.90312,1.1011,0.48691,4.5093,19.046,1.9910500000000002,No tree,learning,11,2,4.0,
717,0.04541,0.02,0.42463,1.0,0.79999,0.3,2.6296,20.0,1.95642,No tree,learning,11,3,4.0,
718,0.27207,0.01,0.25,0.80279,1.2454,2.0388,6.7883,-20.674,1.9223199999999998,No tree,learning,11,4,4.0,
719,0.18782,0.01,0.39817,1.187,1.0529,0.17847,3.3631,21.963,1.71693,No tree,learning,11,5,4.0,
720,0.2,0.013333,0.5,1.0,1.0,0.5,3.5,8.4434,1.6572000000000002,No tree,learning,11,1,5.0,
721,0.17159,0.030739,0.53992,1.1319,0.99991,0.29623,3.7721,22.368,2.05986,No tree,learning,11,2,5.0,
722,0.3,0.02,0.5,0.99999,0.8,0.4,5.0,15.0,1.58402,No tree,learning,11,3,5.0,
723,0.13375,0.01,0.55232,1.1532,1.0674,0.45952,3.02,12.778,1.7360700000000002,No tree,learning,11,4,5.0,
724,0.28843,0.020002,0.49534,1.3334,0.7999,0.60007,3.4997,23.333,1.67607,No tree,learning,11,5,5.0,
725,0.37993,0.01,0.4402,0.725,1.4167,0.74119,4.4792,-55.821,1.8120100000000001,No tree,learning,12,1,1.0,
726,0.28906,0.01,0.47994,0.8,1.0667,0.66667,4.6667,26.667,2.06009,No tree,learning,12,2,1.0,
727,0.2963,0.026881,0.49683,0.78644,0.92589,0.4157,4.4448,-14.863,2.05129,No tree,learning,12,3,1.0,
728,0.0,0.01,0.5,0.54714,0.8,0.71341,3.5,26.667,2.31527,No tree,learning,12,4,1.0,
729,0.19942,0.018328,0.49867,0.63496,0.80771,0.60173,2.5028,14.979,2.21557,No tree,learning,12,5,1.0,
730,0.22574,0.044321,0.5,0.76142,0.8934,1.0,4.0361,400.0,2.2701199999999995,No tree,learning,12,1,2.0,
731,0.29722,0.019907,0.50231,0.80324,0.99538,0.30301,3.6681,29.963,2.27197,No tree,learning,12,2,2.0,
732,0.26408,0.030066,0.47952,0.79,0.81,1.0083,3.4924,-115.91,2.19093,No tree,learning,12,3,2.0,
733,0.42587,0.01,0.65937,0.75,1.5,0.925,4.125,-131.0,2.57385,No tree,learning,12,4,2.0,
734,0.30673,0.02336,0.532,0.87204,0.88206,0.79173,3.4466,6.0714,1.8706799999999997,No tree,learning,12,5,2.0,
735,0.36652,0.046667,0.5212,0.88694,0.50415,0.62222,3.9866,16.667,2.02973,No tree,learning,12,1,3.0,
736,0.28387,0.025152,0.71917,0.70424,0.52256,1.034,4.9676,26.869,2.5988300000000004,No tree,learning,12,2,3.0,
737,0.51707,0.022668,1.0001,0.67725,0.79995,1.1851,4.6664,-31.557,2.339,No tree,learning,12,3,3.0,
738,0.13314,0.018876,0.63905,0.59468,0.29362,0.42573,2.9867,17.225,2.0772500000000003,No tree,learning,12,4,3.0,
739,0.31814,0.045,0.55187,0.67394,0.8,0.3,5.0,20.0,2.2549400000000004,No tree,learning,12,5,3.0,
740,0.15866,0.01,0.60992,0.8,0.80001,0.70724,3.5,15.0,2.02471,No tree,learning,12,1,4.0,
741,0.0,0.01,0.48425,0.79795,0.8224,0.27007,3.447,15.277,2.2136199999999997,No tree,learning,12,2,4.0,
742,0.10129,0.01,0.53076,0.85537,0.82661,0.74532,4.4674,-135.49,1.7829599999999999,No tree,learning,12,3,4.0,
743,0.0,0.03163,0.49999,0.79973,0.66432,0.71898,3.5007,-33.651,2.0032400000000004,No tree,learning,12,4,4.0,
744,0.0,0.019971,0.5,0.70009,0.95612,0.94877,3.5,-88.612,1.85645,No tree,learning,12,5,4.0,
745,0.1448,0.019431,0.89213,0.82127,0.78677,0.80649,3.5532,-77.808,2.3134799999999998,No tree,learning,12,1,5.0,
746,0.35948,0.020006,0.99985,0.80027,1.0003,0.9825,3.5007,15.002,1.9840499999999999,No tree,learning,12,2,5.0,
747,0.29125,0.03,1.0,0.8,1.0,0.6,3.3333,15.0,1.81359,No tree,learning,12,3,5.0,
748,0.30798,0.01,1.2365,0.79992,0.79992,0.92355,2.5001,-10.019,2.3409800000000005,No tree,learning,12,4,5.0,
749,0.30494,0.019585,0.97675,0.75002,0.86373,1.1611,3.5934,-299.33,1.9625500000000002,No tree,learning,12,5,5.0,
750,0.6,0.020364,0.96355,0.54895,1.3333,0.3,30.0,3.5583,2.43426,No tree,learning,13,1,1.0,
751,0.43357,0.01,0.61707,0.43022,1.3235,0.089708,4.6797,19.397,2.37433,No tree,learning,13,2,1.0,
752,0.34138,0.02721,0.75201,0.33238,1.2286,0.33689,3.2796,24.232,2.0241499999999997,No tree,learning,13,3,1.0,
753,0.29993,0.019994,0.87393,0.42134,0.72858,0.29982,3.3328,15.002,2.0962,No tree,learning,13,4,1.0,
754,0.2,0.01,0.49261,0.32614,1.0,0.3,3.564,15.0,2.0853599999999997,No tree,learning,13,5,1.0,
755,0.27336,0.021115,0.70386,0.39955,1.0672,0.61435,3.4985,14.995,2.0523499999999997,No tree,learning,13,1,2.0,
756,0.11593,0.10659,0.48488,0.4,1.3333,0.51826,7.0,-51.912,2.1586100000000004,No tree,learning,13,2,2.0,
757,0.17956,0.1771,0.50814,0.8,1.3333,0.22222,7.3105,22.838,2.09387,No tree,learning,13,3,2.0,
758,0.2876,0.025567,0.70777,0.34337,1.077,0.44188,4.1633,11.704,2.01035,No tree,learning,13,4,2.0,
759,0.27601,0.042802,0.49987,0.40002,1.5003,0.35879,6.1304,52.4,1.95985,No tree,learning,13,5,2.0,
760,0.0,0.016667,0.46829,0.69344,0.9454,0.19167,3.875,-74.261,1.88657,No tree,learning,13,1,3.0,
761,0.3,0.01,0.46296,0.76149,1.3789,0.33333,4.9046,15.0,1.74388,No tree,learning,13,2,3.0,
762,0.080508,0.094768,0.49958,0.6025,1.0249,0.30852,3.587,14.717,2.0242899999999997,No tree,learning,13,3,3.0,
763,0.0,0.033023,0.41965,0.64429,1.0,0.3,3.5,20.0,2.11952,No tree,learning,13,4,3.0,
764,0.071085,0.04034,0.4856,0.49881,0.99433,0.40368,4.0406,15.045,2.04355,No tree,learning,13,5,3.0,
765,0.051405,0.03,0.44744,0.66477,1.5,0.875,4.625,25.25,1.75213,No tree,learning,13,1,4.0,
766,0.042656,0.015,0.43494,0.8,1.0792,0.6,3.8608,108.63,1.5564299999999998,No tree,learning,13,2,4.0,
767,0.10108,0.021782,0.49546,0.96201,1.2956,0.72051,4.5812,43.8,1.7842600000000002,No tree,learning,13,3,4.0,
768,0.078862,0.031366,0.35751,1.0565,1.285,1.1425,4.1412,11.567,1.57755,No tree,learning,13,4,4.0,
769,0.023524,0.0241,0.50573,0.93876,1.1401,0.50603,4.4269,14.5,1.5791,No tree,learning,13,5,4.0,
770,0.15168,0.034136,0.40457,1.0868,1.5118,0.50706,6.7879,-3.0269,1.17539,No tree,learning,13,1,5.0,
771,0.019291,0.01,0.44808,1.504,1.5927,0.50666,5.5812,-4.1617,1.49373,No tree,learning,13,2,5.0,
772,0.0,0.016667,0.49991,1.0016,0.99912,0.29893,3.4523,-60.017,1.3587900000000002,No tree,learning,13,3,5.0,
773,0.018884,0.018773,0.5349,0.9699,1.0802,0.090543,3.7968,-319.61,1.53983,No tree,learning,13,4,5.0,
774,0.10969,0.01,0.48611,1.0267,1.3337,0.39985,4.919,36.751,1.3509300000000002,No tree,learning,13,5,5.0,
775,0.1459,0.01,0.5,1.0,1.0667,1.0,4.018,20.0,1.6739900000000003,No tree,learning,14,1,1.0,
776,0.0,0.01465,0.40115,0.96836,0.91584,0.40044,3.6974,-182.81,1.57504,No tree,learning,14,2,1.0,
777,0.32581,0.01,0.42685,1.3956,1.7471,1.3963,9.4977,157.01,1.8746299999999998,No tree,learning,14,3,1.0,
778,0.15918,0.023333,0.5,0.8,1.3547,0.3,4.6667,6.0555e-06,1.48149,No tree,learning,14,4,1.0,
779,0.26139,0.033521,0.45494,1.0289,1.6627,0.97034,6.0513,-552.57,1.7730899999999998,No tree,learning,14,5,1.0,
780,0.0,0.042449,0.4482,0.8964,1.0969,0.68152,3.7331,7.5243,1.9065199999999998,No tree,learning,14,1,2.0,
781,0.0,0.02,0.5,1.0667,1.0,0.85008,4.0844,4.0168,1.8420599999999996,No tree,learning,14,2,2.0,
782,0.0,0.032245,0.47712,0.74949,0.81087,0.54124,3.6263,5.9922,1.6083100000000001,No tree,learning,14,3,2.0,
783,0.091995,0.01,0.5,0.88889,1.1226,0.73621,4.3679,72.954,1.37215,No tree,learning,14,4,2.0,
784,0.07439,0.04,0.5,0.78843,1.0,0.77297,3.5,15.0,1.7962,No tree,learning,14,5,2.0,
785,0.0,0.012413,0.50278,0.58869,0.83132,0.57737,3.0566,20.278,1.60312,No tree,learning,14,1,3.0,
786,0.18137,0.025066,0.42122,0.57233,1.0188,0.79258,4.0897,158.39,1.55655,No tree,learning,14,2,3.0,
787,0.17718,0.020338,0.38311,0.94277,1.2114,1.1922,4.5832,-115.64,1.78307,No tree,learning,14,3,3.0,
788,0.14883,0.020968,0.5378,0.74448,1.0066,1.0772,3.8826,24.496,1.8479700000000001,No tree,learning,14,4,3.0,
789,0.17322,0.026214,0.47481,0.69502,1.308,0.95941,4.3358,7.0052,1.6560700000000002,No tree,learning,14,5,3.0,
790,0.033512,0.01,0.5,1.0,0.82793,0.49476,3.7362,18.333,1.51878,No tree,learning,14,1,4.0,
791,0.0,0.01,0.50002,1.0,0.80004,0.50004,3.5001,-42.636,1.72486,No tree,learning,14,2,4.0,
792,0.0,0.0125,0.45833,1.0,1.0667,0.6,4.6667,19.94,1.42499,No tree,learning,14,3,4.0,
793,0.15544,0.01,0.49523,0.86704,1.0027,1.0239,5.4094,14.83,1.63292,No tree,learning,14,4,4.0,
794,0.25154,0.020557,0.54371,0.82833,0.98302,0.54699,4.0328,9.1319,1.7635,No tree,learning,14,5,4.0,
795,0.03244,0.01,0.49493,1.1164,1.3952,1.2029,4.0667,18.59,1.4494799999999999,No tree,learning,14,1,5.0,
796,0.40421,0.026675,0.70799,1.1004,1.0057,0.51692,3.084,12.33,1.65486,No tree,learning,14,2,5.0,
797,0.35824,0.01,0.45693,0.87753,1.4606,0.37649,6.8062,15.689,1.4502199999999998,No tree,learning,14,3,5.0,
798,0.0,0.01,0.49228,0.99903,1.2187,0.48997,4.6447,-212.78,1.62436,No tree,learning,14,4,5.0,
799,0.13044,0.01,0.47642,0.86489,1.2875,0.58513,4.9665,-50.948,1.5307400000000002,No tree,learning,14,5,5.0,
800,0.13325,0.032696,0.4846,0.61292,1.2174,0.47691,3.6739,20.169,2.1015500000000005,No tree,learning,15,1,1.0,
801,0.0,0.044898,0.37495,0.26458,1.2501,0.44835,4.0625,2250.1,1.9707599999999998,No tree,learning,15,2,1.0,
802,0.15302,0.029024,0.38484,0.4016,1.8017,0.58328,5.8415,-95.241,1.56482,No tree,learning,15,3,1.0,
803,0.26811,0.023333,0.56011,0.66969,1.0101,0.24178,2.6811,-9.352,2.04697,No tree,learning,15,4,1.0,
804,0.083949,0.02,0.5,0.4,1.2083,0.66667,3.5,7.6883,1.71251,No tree,learning,15,5,1.0,
805,0.20327,0.02,0.5,0.44444,0.8,0.74401,3.5,15.0,2.18319,No tree,learning,15,1,2.0,
806,0.20479,0.01,0.45282,0.41625,1.4238,1.0036,4.7958,19.84,1.72443,No tree,learning,15,2,2.0,
807,0.029585,0.020673,0.51808,0.34638,0.95573,0.82932,3.8145,-110.34,2.26337,No tree,learning,15,3,2.0,
808,0.10506,0.039779,0.5,0.4,1.1111,0.95785,5.1852,26.667,2.03325,No tree,learning,15,4,2.0,
809,0.18194,0.028559,0.48153,0.35727,1.3624,1.2514,4.9266,18.396,1.9736699999999998,No tree,learning,15,5,2.0,
810,0.16667,0.029528,0.43518,0.32234,1.3333,0.70027,4.6667,-2.1834,1.7690000000000001,No tree,learning,15,1,3.0,
811,0.0,0.014171,0.47453,0.2555,1.2047,0.81691,5.2893,22.15,2.2058899999999997,No tree,learning,15,2,3.0,
812,0.0,0.02,0.5,0.30581,1.0,0.78817,3.5,30.0,1.9110299999999998,No tree,learning,15,3,3.0,
813,0.0,0.01,0.44628,0.048794,1.1945,0.98359,4.2694,-40.237,1.67305,No tree,learning,15,4,3.0,
814,0.14985,0.020477,0.36592,0.21375,1.566,1.7793,6.4922,11.28,1.47902,No tree,learning,15,5,3.0,
815,0.21693,0.023237,0.65721,0.28672,1.1618,0.19481,3.8641,4.2764,1.90824,No tree,learning,15,1,4.0,
816,0.10637,0.01,0.39184,0.37971,1.9206,0.33666,7.9195,-48.964,1.81601,No tree,learning,15,2,4.0,
817,0.3558,0.01,0.58899,0.8802,2.0193,0.7459,5.5019,9.3541,1.54875,No tree,learning,15,3,4.0,
818,0.1626,0.02221,0.59575,0.62807,1.5674,0.21591,4.8066,-868.75,1.9212900000000002,No tree,learning,15,4,4.0,
819,0.15474,0.030573,0.5169,0.78495,1.5879,0.15874,6.7387,21.9,1.40992,No tree,learning,15,5,4.0,
820,0.090044,0.021032,0.49989,0.51083,1.1152,0.94484,6.4288,-38.386,1.7341499999999996,No tree,learning,15,1,5.0,
821,0.20551,0.03,0.76009,0.83726,0.94805,0.3,4.1453,15.0,1.5230000000000001,No tree,learning,15,2,5.0,
822,0.2808,0.029247,0.49858,0.67533,1.6061,1.1853,7.6128,-182.82,1.59,No tree,learning,15,3,5.0,
823,0.27385,0.019463,0.5165,0.7476,1.5061,0.35017,6.3943,-779.12,1.40546,No tree,learning,15,4,5.0,
824,0.15254,0.01,0.77621,0.76923,1.0632,0.53704,4.451,18.631,2.03341,No tree,learning,15,5,5.0,
825,0.0,0.027351,0.44373,0.34206,1.1125,0.42136,4.9358,147.93,1.55918,No tree,learning,16,1,1.0,
826,0.13344,0.012431,0.5625,0.41038,1.035,0.49894,5.0714,17.009,1.7797100000000001,No tree,learning,16,2,1.0,
827,0.17204,0.01,0.57106,0.42412,1.3333,0.66667,4.7702,400.0,2.00995,No tree,learning,16,3,1.0,
828,0.21313,0.063747,0.50247,0.13896,1.3483,0.31901,7.8693,15.444,1.8959200000000003,No tree,learning,16,4,1.0,
829,0.33069,0.019602,0.43004,0.30205,1.1399,0.29996,7.3148,289.86,1.9142400000000002,No tree,learning,16,5,1.0,
830,0.17031,0.035043,0.57743,0.6537,1.2251,0.84474,5.1845,33.827,1.66285,No tree,learning,16,1,2.0,
831,0.084606,0.01,0.42258,0.87707,1.1346,0.48522,6.6972,13.924,1.6289799999999999,No tree,learning,16,2,2.0,
832,0.040747,0.034128,0.49993,0.5571,0.85135,0.4287,6.9983,20.007,1.88831,No tree,learning,16,3,2.0,
833,0.30355,0.023656,0.93314,0.8,1.0667,0.91325,144.67,103.33,1.6940199999999996,No tree,learning,16,4,2.0,
834,0.26429,0.024865,0.53213,0.52956,1.1284,0.46022,6.5863,38.652,1.6057200000000003,No tree,learning,16,5,2.0,
835,0.11165,0.025037,0.5,0.8,1.0,0.3,3.5,15.0,2.1167900000000004,No tree,learning,16,1,3.0,
836,0.33539,0.047905,0.59722,0.48467,1.121,0.57595,4.7883,41.27,1.9650400000000001,No tree,learning,16,2,3.0,
837,0.20002,0.030079,0.47693,0.74631,0.998,0.59741,4.6082,16.646,1.7836500000000002,No tree,learning,16,3,3.0,
838,0.07338,0.023593,0.47253,0.57357,0.77604,0.57903,3.8026,5.031,1.95961,No tree,learning,16,4,3.0,
839,0.18445,0.016385,0.42545,0.65987,1.1808,0.4175,4.9179,18.102,1.7912699999999997,No tree,learning,16,5,3.0,
840,0.067156,0.014608,0.49809,0.77475,0.96498,0.30279,3.4914,7.7386,2.00523,No tree,learning,16,1,4.0,
841,0.17022,0.01,0.49731,0.89737,1.0,0.5,3.5,20.0,1.7723099999999998,No tree,learning,16,2,4.0,
842,0.1072,0.015,0.375,0.8,0.99999,0.39421,4.091,15.0,1.73552,No tree,learning,16,3,4.0,
843,0.15474,0.0125,0.48611,0.79818,1.0,0.66667,4.1516,20.0,1.9126,No tree,learning,16,4,4.0,
844,0.067155,0.015,0.45833,0.8181,0.8,0.56122,3.9479,77.415,1.78882,No tree,learning,16,5,4.0,
845,0.29522,0.013266,0.63327,0.46018,1.3699,0.14368,4.1664,166.62,1.76406,No tree,learning,16,1,5.0,
846,0.10169,0.020756,0.49852,1.0053,0.99156,0.29451,5.0067,20.089,1.58888,No tree,learning,16,2,5.0,
847,0.16934,0.01,0.45943,0.68819,1.0688,0.33691,4.7604,10.128,1.41211,No tree,learning,16,3,5.0,
848,0.0,0.018409,0.50002,0.87148,0.97948,0.28666,4.9361,-60.764,1.83443,No tree,learning,16,4,5.0,
849,0.080031,0.019997,0.49992,0.83937,0.99984,0.30003,4.667,9.9991,1.9398,No tree,learning,16,5,5.0,
850,0.099934,0.01,0.50017,0.99966,0.69926,0.30022,4.7888,10.002,1.33147,No tree,learning,17,1,1.0,
851,0.0,0.029295,0.25,1.0175,0.98238,0.31146,7.0397,30.141,1.36349,No tree,learning,17,2,1.0,
852,0.052561,0.01,0.48092,0.64632,0.8,0.3,4.5105,126.7,1.6898700000000002,No tree,learning,17,3,1.0,
853,0.0,0.020947,0.47078,0.404,0.93651,0.73254,4.9886,-17.267,1.2429700000000001,No tree,learning,17,4,1.0,
854,0.0,0.015,0.5,1.0,0.99999,0.5,4.6667,10.0,1.7839800000000001,No tree,learning,17,5,1.0,
855,0.22341,0.01,0.56936,0.80436,1.3066,0.29404,3.4376,-3.7406,1.96098,No tree,learning,17,1,2.0,
856,0.2,0.022902,0.5,0.8,1.115,0.26299,4.6667,4.6814,1.78349,No tree,learning,17,2,2.0,
857,0.29937,0.019979,0.87464,0.5764,1.001,0.30068,3.3315,19.994,1.9422599999999999,No tree,learning,17,3,2.0,
858,0.10038,0.023381,0.76165,0.64835,0.95175,0.1678,3.7261,-55.279,2.17454,No tree,learning,17,4,2.0,
859,0.24993,0.029507,0.65956,0.80568,1.119,0.2959,3.5161,18.39,1.7863700000000002,No tree,learning,17,5,2.0,
860,0.12847,0.020256,0.44676,0.725,0.91667,0.35417,4.4792,-425.24,1.56169,No tree,learning,17,1,3.0,
861,0.13679,0.043059,0.5088,0.74624,1.0945,0.26785,3.8417,14.329,1.5339599999999998,No tree,learning,17,2,3.0,
862,0.028123,0.01,0.42968,0.8,1.0,0.3,4.6667,13.333,1.6470100000000003,No tree,learning,17,3,3.0,
863,0.10241,0.018704,0.35677,0.44902,1.018,0.27028,3.8576,23.754,1.97186,No tree,learning,17,4,3.0,
864,0.04878,0.028957,0.48485,0.78938,1.0864,0.3,3.8709,69.443,1.6549099999999999,No tree,learning,17,5,3.0,
865,0.0,0.034012,0.5,0.56895,1.1456,0.41353,4.722,9.9999,1.61261,No tree,learning,17,1,4.0,
866,0.0,0.03731,0.47758,0.89086,1.0041,0.47849,3.6009,9.7534,1.4424499999999998,No tree,learning,17,2,4.0,
867,0.0,0.014343,0.46717,0.53254,1.1059,0.25733,4.7382,-179.31,1.94801,No tree,learning,17,3,4.0,
868,0.0,0.017368,0.38373,1.0096,1.0098,0.55989,3.8605,20.385,1.39811,No tree,learning,17,4,4.0,
869,0.29088,0.023055,0.5,0.8,1.5,0.3,4.6667,0.0,1.56257,No tree,learning,17,5,4.0,
870,0.044444,0.034632,0.45515,1.5,1.3676,0.625,4.625,-49.528,1.6855499999999999,No tree,learning,17,1,5.0,
871,0.0,0.017529,0.47457,1.0045,1.0866,0.68978,3.6949,12.857,1.66959,No tree,learning,17,2,5.0,
872,0.076663,0.012654,0.45649,1.0377,1.0315,0.89014,3.8889,12.778,1.5512799999999998,No tree,learning,17,3,5.0,
873,0.021519,0.01,0.51528,1.1359,0.99866,0.61029,3.5093,-74.537,1.5735999999999999,No tree,learning,17,4,5.0,
874,0.1002,0.027077,0.46532,1.2897,0.95304,1.0704,3.2702,77.761,1.3023000000000002,No tree,learning,17,5,5.0,
875,0.14263,0.034292,0.25,0.31057,0.76891,0.5,3.8186,20.0,2.4727799999999998,No tree,learning,18,1,1.0,
876,0.30011,0.030098,0.50122,0.40171,0.52096,0.99817,2.4957,-100.12,2.17526,No tree,learning,18,2,1.0,
877,0.085284,0.01,0.25,0.40202,0.7974,0.6645,5.005,15.023,2.3836399999999998,No tree,learning,18,3,1.0,
878,0.11738,0.028487,0.39614,0.41986,0.79987,1.1903,3.5003,-12.464,2.21177,No tree,learning,18,4,1.0,
879,0.30471,0.037752,0.25,0.48526,1.3197,0.64672,4.831,11.758,2.4110500000000004,No tree,learning,18,5,1.0,
880,0.2486,0.017032,0.51641,0.54784,0.94767,0.64891,3.4923,28.944,2.2624800000000005,No tree,learning,18,1,2.0,
881,0.1761,0.01,0.39991,0.59431,1.0922,0.71615,3.4964,1.0029,2.19806,No tree,learning,18,2,2.0,
