,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1265,3.0,0.02,0.3,0.01,1.0,0.8,1.1022,0.3,2.5,15.0,2.0411399999999995,No value noise,time pressure,5,1,,10.0
1266,2.5241,0.079766,0.27028,0.029457,0.99707,0.54683,1.3272,0.30026,2.7858,20.049,2.2442800000000007,No value noise,time pressure,5,2,,10.0
1267,3.3718,0.1207,0.15904,0.026016,0.75495,0.4,1.0825,0.4,5.0,30.0,2.17737,No value noise,time pressure,5,3,,10.0
1268,3.0,0.48896,0.2,0.02,1.0,0.4,1.0,0.5,2.5,15.0,2.37926,No value noise,time pressure,5,4,,10.0
1269,7.0,0.02,0.2,0.02,1.0,0.4,1.0,0.5,2.5,15.0,2.1812899999999997,No value noise,time pressure,5,5,,10.0
1270,3.0001,0.019998,0.14115,0.01,1.0,0.40003,0.99995,0.29997,3.5001,15.0,2.53821,No value noise,time pressure,5,1,,20.0
1271,3.4153,0.028092,0.21291,0.024154,1.7071,0.60833,0.78706,0.43841,2.1273,13.296,1.8544899999999997,No value noise,time pressure,5,2,,20.0
1272,3.0235,0.061648,0.1491,0.020788,1.1834,0.76453,0.96059,0.30772,3.2356,19.566,2.87909,No value noise,time pressure,5,3,,20.0
1273,3.022,0.01,0.2,0.02,1.0,0.49619,1.0,0.3,2.5,15.0,2.04633,No value noise,time pressure,5,4,,20.0
1274,2.0333,0.11495,0.14167,0.03,0.95615,0.53333,1.0,0.4,2.5,15.0,2.18909,No value noise,time pressure,5,5,,20.0
1275,5.0,0.01,0.3,0.02,1.471,0.4,0.8,0.3,2.5,15.0,1.7621799999999996,No value noise,time pressure,6,1,,5.0
1276,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.18022,No value noise,time pressure,6,2,,5.0
1277,4.322,0.015916,0.2,0.03,1.0221,0.8,1.0,0.3,5.0,15.0,2.07764,No value noise,time pressure,6,3,,5.0
1278,4.5517,0.014565,0.3989,0.025072,1.1968,0.61375,1.2536,0.46483,2.9438,17.029,1.7901099999999999,No value noise,time pressure,6,4,,5.0
1279,2.8502,0.14336,0.1,0.014167,1.0232,0.575,1.25,0.1375,4.0625,32.0,1.9165599999999998,No value noise,time pressure,6,5,,5.0
1280,7.2524,0.00894,0.3709,0.021143,0.79931,0.67283,1.3396,0.33715,7.2613,66.431,1.5107300000000001,No value noise,time pressure,6,1,,10.0
1281,3.0,0.02,0.3,0.02,0.81322,0.4,0.8,0.3,4.6667,15.0,2.13223,No value noise,time pressure,6,2,,10.0
1282,7.0,0.01,0.3,0.02,2.0,0.4,1.0,0.3,2.5,15.0,1.66631,No value noise,time pressure,6,3,,10.0
1283,2.5167,0.023248,0.22487,0.03,1.0,0.64916,1.0,-0.14657,3.5,15.353,1.8670200000000001,No value noise,time pressure,6,4,,10.0
1284,5.4439,0.018115,0.32794,0.032671,0.6719,0.44675,0.93322,0.25861,6.8497,19.633,1.6729299999999998,No value noise,time pressure,6,5,,10.0
1285,4.747,0.018756,0.60744,0.034156,1.9959,0.40454,1.0069,0.5047,3.1563,14.945,2.0478799999999997,No value noise,time pressure,6,1,,20.0
1286,5.0,0.01,0.31667,0.015541,1.1223,0.60052,1.0,0.20826,6.6666,93.534,2.35955,No value noise,time pressure,6,2,,20.0
1287,7.3952,0.01,0.4633,0.01,1.808,0.4,1.3333,-0.17984,3.5,20.0,2.21631,No value noise,time pressure,6,3,,20.0
1288,5.0,0.02,0.3,0.01,1.0,0.4,1.0,0.3,3.5,15.0,2.11293,No value noise,time pressure,6,4,,20.0
1289,7.4344,0.01,0.40415,0.02,2.0,6.3952e-05,1.0,0.12186,4.2252,9.3081,1.9655,No value noise,time pressure,6,5,,20.0
1290,5.347,0.029556,0.24705,0.01,1.1029,0.48234,0.69414,0.58822,3.2153,15.941,2.25606,No value noise,time pressure,7,1,,5.0
1291,10.0,0.018014,0.4084,0.018333,2.0706,0.44513,0.54192,0.64815,4.7083,8.5699,2.16164,No value noise,time pressure,7,2,,5.0
1292,3.0,0.02,0.3,0.02,1.0,0.4,0.8,0.5,2.5,15.0,2.26841,No value noise,time pressure,7,3,,5.0
1293,7.9953,0.02294,0.4,0.03,2.0,0.8,1.0091,0.45556,3.1667,15.0,2.2720399999999996,No value noise,time pressure,7,4,,5.0
1294,7.2114,0.036823,0.20271,0.01,1.3779,0.66064,0.85924,0.28603,3.2923,15.166,2.24912,No value noise,time pressure,7,5,,5.0
1295,4.5528,0.017857,0.36026,0.01,1.4446,0.6587,0.44711,0.74084,2.4998,14.999,2.5908800000000003,No value noise,time pressure,7,1,,10.0
1296,5.0,0.02,0.3,0.02,1.0281,0.19013,1.0,0.6,2.5,8.2442,2.4715,No value noise,time pressure,7,2,,10.0
1297,7.0001,0.040003,0.099992,0.022088,1.4418,0.84735,0.66645,0.29998,2.4999,30.0,2.21858,No value noise,time pressure,7,3,,10.0
1298,5.3688,0.022475,0.51875,0.015,1.8906,0.4875,0.875,0.47956,2.7188,21.312,2.10125,No value noise,time pressure,7,4,,10.0
1299,5.0,0.021766,0.25445,0.02,1.0,0.4,0.26317,0.3,2.5,10.0,2.2244400000000004,No value noise,time pressure,7,5,,10.0
1300,4.9952,0.030507,0.363,0.020644,0.86951,0.43145,1.1127,0.66456,2.7806,14.987,2.48411,No value noise,time pressure,7,1,,20.0
1301,5.0,0.020621,0.35164,0.020905,0.95833,0.8,1.4179,0.3,2.8333,15.0,2.8181200000000004,No value noise,time pressure,7,2,,20.0
1302,5.0,0.02,0.2,0.02,1.0,0.8,1.0,0.5,2.5,15.0,2.01546,No value noise,time pressure,7,3,,20.0
1303,7.3295,0.031875,0.30505,0.021442,1.93,0.82773,0.74675,0.30169,2.2333,16.193,2.16253,No value noise,time pressure,7,4,,20.0
1304,4.8417,0.001,0.39422,0.01,1.7767,0.20302,0.5,0.625,3.375,19.0,2.36177,No value noise,time pressure,7,5,,20.0
1305,6.0131,0.017436,0.83807,0.01,2.2595,0.57515,1.2502,0.13755,2.9372,13.001,2.5119599999999997,No value noise,time pressure,8,1,,5.0
1306,4.9987,0.046154,0.26641,0.020356,1.1083,0.80039,1.0004,0.29972,5.8083,15.003,2.73331,No value noise,time pressure,8,2,,5.0
1307,5.0,0.02,0.3,0.01,1.3244,0.8,1.0,0.3,2.8391,15.0,2.67711,No value noise,time pressure,8,3,,5.0
1308,5.8446,0.16379,0.32744,0.019346,0.96557,0.55448,0.50243,0.24326,4.0215,14.969,2.48207,No value noise,time pressure,8,4,,5.0
1309,7.0,0.02,0.44094,0.02,1.3708,0.8,1.0,0.3,2.5,15.0,2.4532599999999998,No value noise,time pressure,8,5,,5.0
1310,4.9421,0.02,0.3,0.50019,1.0,0.32555,0.39245,0.3,2.5,15.0,2.6409899999999995,No value noise,time pressure,8,1,,10.0
1311,9.5,0.055711,0.3,0.034497,2.0,1.0,0.8,0.5,3.5,20.0,2.4508900000000002,No value noise,time pressure,8,2,,10.0
1312,8.5758,0.053339,0.37795,0.040671,1.8941,0.40004,0.79995,0.50004,4.6668,78.828,2.8538299999999994,No value noise,time pressure,8,3,,10.0
1313,4.1833,0.057574,0.47841,0.02,1.2289,0.42978,0.8,0.5,3.5,20.0,2.75385,No value noise,time pressure,8,4,,10.0
1314,8.1304,0.028389,0.4595,0.029982,2.1107,0.53336,0.31393,0.29971,2.5008,14.996,2.72304,No value noise,time pressure,8,5,,10.0
1315,5.3283,0.041694,0.40157,0.01,1.7835,0.034927,0.80226,0.4,3.3333,24.976,2.4179700000000004,No value noise,time pressure,8,1,,20.0
1316,4.5029,0.026061,0.62805,0.02917,2.2688,0.302,0.62584,0.42705,2.842,31.564,2.44429,No value noise,time pressure,8,2,,20.0
1317,10.0,0.01633,0.55,0.025,3.0129,0.225,0.51918,0.1375,2.0625,28.0,2.7037000000000004,No value noise,time pressure,8,3,,20.0
1318,6.6838,0.047233,0.18072,0.02,1.0612,0.011503,1.0,0.3,3.6682,5.9711,2.3358599999999994,No value noise,time pressure,8,4,,20.0
1319,6.0554,0.022222,0.56988,0.051965,2.0769,0.4,0.81161,0.10176,3.1667,15.911,2.54808,No value noise,time pressure,8,5,,20.0
1320,4.1833,0.02,0.21091,0.018878,1.0556,0.4,0.7471,-0.5,3.7778,15.0,3.18127,No value noise,time pressure,9,1,,5.0
1321,4.3371,0.017965,0.22142,0.021071,1.3366,0.43748,0.46498,0.3348,2.5937,39.438,2.1701900000000003,No value noise,time pressure,9,2,,5.0
1322,6.6708,0.019565,0.19759,0.021603,0.92341,0.725,1.25,0.4375,4.8542,40.875,2.07205,No value noise,time pressure,9,3,,5.0
1323,3.0,0.02,0.3,0.02,1.0,0.4,1.0,0.3,2.5,15.0,3.00946,No value noise,time pressure,9,4,,5.0
1324,3.0,0.02,0.3,0.02,1.0,0.4,0.8,0.5,3.5,15.0,1.5254699999999999,No value noise,time pressure,9,5,,5.0
1325,4.9984,0.0099905,0.20021,0.019989,1.0005,0.64812,1.0002,0.30034,2.5009,14.996,2.64226,No value noise,time pressure,9,1,,10.0
1326,7.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.45308,No value noise,time pressure,9,2,,10.0
1327,5.0,0.02,0.27796,0.090001,1.0712,0.76942,0.63157,0.0,3.3333,15.0,2.2068400000000006,No value noise,time pressure,9,3,,10.0
1328,5.0,0.027875,0.3,0.01,1.0,0.8,0.99999,0.3,5.0,15.0,2.2390700000000003,No value noise,time pressure,9,4,,10.0
1329,5.0,0.01,0.2368,0.02,1.0,0.8,1.0,0.3,3.5,15.0,1.72868,No value noise,time pressure,9,5,,10.0
1330,7.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.14726,No value noise,time pressure,9,1,,20.0
1331,2.428,0.082221,0.198,0.019427,0.94304,0.4,0.91111,0.33333,2.7187,15.0,1.9208700000000003,No value noise,time pressure,9,2,,20.0
1332,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.0975,No value noise,time pressure,9,3,,20.0
1333,8.5,0.0099999,0.36759,0.02,1.0,0.4,0.8,0.4,3.3333,15.0,2.1099300000000003,No value noise,time pressure,9,4,,20.0
1334,5.0,0.02,0.3,0.02,1.0,0.4,1.0,0.3,3.5,15.0,2.53646,No value noise,time pressure,9,5,,20.0
1335,5.1992,0.01419,0.3,0.02,2.0,0.8,1.0,0.5,3.5,10.0,2.4482699999999995,No value noise,time pressure,10,1,,5.0
1336,3.0,0.02,0.3,0.02,2.0,0.8,1.0,0.3,2.5,15.0,2.1090800000000005,No value noise,time pressure,10,2,,5.0
1337,5.0278,0.022913,0.3052,0.029623,2.0129,0.39341,0.80847,0.33805,3.3498,14.925,2.34609,No value noise,time pressure,10,3,,5.0
1338,3.0,0.02,0.2,0.02,1.0,0.4,1.0,0.3,2.5,15.0,1.7358699999999998,No value noise,time pressure,10,4,,5.0
1339,3.0,0.02,0.2,0.03,1.0,0.4,1.0,0.3,2.5,15.0,2.2214300000000002,No value noise,time pressure,10,5,,5.0
1340,3.0,0.02,0.44568,0.02,1.0,0.4,1.0,0.3,2.5,15.0,2.51785,No value noise,time pressure,10,1,,10.0
1341,7.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.5818,No value noise,time pressure,10,2,,10.0
1342,5.0,0.04,0.3,0.022304,1.0,0.4,1.0,0.3,5.0,10.0,2.3124499999999997,No value noise,time pressure,10,3,,10.0
1343,4.4321,0.033427,0.55587,0.01,1.4419,0.59792,0.9548,0.42302,3.7818,15.953,2.40008,No value noise,time pressure,10,4,,10.0
1344,5.0,0.02,0.3,0.03,1.4936,0.4,1.0,0.3,2.5,15.0,1.81327,No value noise,time pressure,10,5,,10.0
1345,2.55,0.055975,0.45151,0.074456,1.0,0.53333,0.53436,0.3,4.6667,10.0,2.1885900000000005,No value noise,time pressure,10,1,,20.0
1346,3.0046,0.077256,0.21118,0.023284,0.99473,0.40105,0.90662,0.4264,5.1754,14.443,2.3533700000000004,No value noise,time pressure,10,2,,20.0
1347,2.6545,0.021346,0.67875,0.01,1.0586,0.31282,0.83188,0.32302,7.0797,3.4604,2.0664299999999995,No value noise,time pressure,10,3,,20.0
1348,6.025,0.019622,0.30328,0.033547,0.94163,0.43538,0.52682,0.36266,5.2203,8.814,2.11953,No value noise,time pressure,10,4,,20.0
1349,5.4734,0.020124,0.40981,0.030137,0.96547,0.32711,0.70628,0.57809,6.7657,18.907,2.2715500000000004,No value noise,time pressure,10,5,,20.0
1350,8.6172,0.012474,0.17214,0.020971,0.93026,0.73497,0.53411,0.42054,3.3333,6.1913,2.4044,No value noise,time pressure,11,1,,5.0
1351,7.7403,0.0083696,0.54493,0.013152,0.38669,0.31841,0.5788,0.8159,4.4477,24.423,1.6229500000000001,No value noise,time pressure,11,2,,5.0
1352,4.7655,0.012016,0.16915,0.021226,1.0536,0.74482,0.49718,0.33985,3.226,12.126,2.31463,No value noise,time pressure,11,3,,5.0
1353,9.009,0.0010443,0.7301,0.010303,1.4569,0.082922,0.89973,0.61914,3.4139,11.104,1.4554399999999998,No value noise,time pressure,11,4,,5.0
1354,10.0,0.01,0.41391,0.02,1.3451,0.69923,0.55779,0.85021,2.5,15.0,1.9925799999999998,No value noise,time pressure,11,5,,5.0
1355,5.557,0.047298,0.37764,0.01,1.6225,0.80617,0.5061,0.0020827,3.4965,11.333,2.1541299999999994,No value noise,time pressure,11,1,,10.0
1356,6.3039,0.047148,0.31197,0.020283,1.8833,0.59243,0.81274,0.6092,3.677,13.435,1.87332,No value noise,time pressure,11,2,,10.0
1357,3.0,0.01,0.2,0.02,1.0,0.4,1.0,0.5,3.5,15.0,2.00295,No value noise,time pressure,11,3,,10.0
1358,5.7695,0.045182,0.080829,0.018997,1.1479,0.4257,0.68547,0.61459,3.7593,21.975,2.26722,No value noise,time pressure,11,4,,10.0
1359,7.2684,0.22872,0.0,0.021171,0.93769,0.40669,0.85882,0.58467,6.9469,20.248,1.91234,No value noise,time pressure,11,5,,10.0
1360,5.0,0.014785,0.2,0.02,1.0,0.8,0.8,0.41855,2.5,15.0,2.0020000000000002,No value noise,time pressure,11,1,,20.0
1361,6.0081,0.013772,0.29953,0.034792,1.0036,0.80291,0.79626,0.68174,3.4906,131.52,1.8633499999999998,No value noise,time pressure,11,2,,20.0
1362,5.0,0.01,0.28333,0.01,1.1667,0.59077,0.47557,0.6,2.8266,26.667,1.94387,No value noise,time pressure,11,3,,20.0
1363,10.0,0.018944,0.31245,0.01,0.5,0.4,0.78837,1.1111,4.2539,24.652,1.40769,No value noise,time pressure,11,4,,20.0
1364,2.2471,0.02,0.3,0.01,1.0276,0.65865,0.50638,1.0,2.5,10.0,1.58277,No value noise,time pressure,11,5,,20.0
1365,7.0319,0.034292,0.4454,0.02,1.416,0.64977,1.0,0.5,2.5,-25.642,2.3746699999999996,No value noise,time pressure,12,1,,5.0
1366,6.668,0.001,0.37277,0.47107,1.0222,0.32551,0.79968,0.59977,3.3326,15.003,2.7916800000000004,No value noise,time pressure,12,2,,5.0
1367,10.0,0.0029724,0.68547,0.43591,1.0408,0.44988,0.37205,1.7003,4.4444,15.0,2.75367,No value noise,time pressure,12,3,,5.0
1368,6.8338,0.026662,0.30221,0.019999,1.2858,0.69702,1.3333,0.60007,2.4999,15.0,2.9653400000000003,No value noise,time pressure,12,4,,5.0
1369,5.1543,0.026667,0.46687,0.01,1.0106,0.62414,0.85926,0.36667,3.2778,13.934,2.60207,No value noise,time pressure,12,5,,5.0
1370,6.1541,0.026649,0.84456,0.029991,1.3679,0.18814,0.99925,0.29951,3.4983,15.006,2.6686400000000003,No value noise,time pressure,12,1,,10.0
1371,6.0044,0.001,0.4,0.36,1.0,0.8,1.0,1.0,4.6667,6.8264,2.8322499999999997,No value noise,time pressure,12,2,,10.0
1372,2.6794,0.012959,0.23694,0.020543,1.0875,0.36351,0.8356,0.09437,2.2123,7.0982,2.35921,No value noise,time pressure,12,3,,10.0
1373,10.0,0.005,0.42531,0.37767,2.0,-0.80315,1.0,0.5,3.3333,15.0,2.9509600000000002,No value noise,time pressure,12,4,,10.0
1374,9.5633,0.024621,0.44499,0.02,2.504,0.4,0.35483,0.3,3.3333,15.0,3.07945,No value noise,time pressure,12,5,,10.0
1375,3.519,0.038591,0.49474,0.051048,0.89958,-0.84875,1.1039,0.42785,3.6775,16.574,2.40699,No value noise,time pressure,12,1,,20.0
1376,5.0,0.014569,0.6,0.03,1.4935,-0.41237,1.0,1.0,2.5,5.0467,2.61783,No value noise,time pressure,12,2,,20.0
1377,2.3123,0.024438,0.37778,0.17096,1.0,-0.20795,1.0667,0.3,3.2222,15.0,2.42331,No value noise,time pressure,12,3,,20.0
1378,3.6814,0.019981,0.65049,0.03659,1.2929,0.19426,0.80055,0.50046,3.3344,15.005,2.22985,No value noise,time pressure,12,4,,20.0
1379,6.8278,0.018664,0.62725,0.018333,2.1823,0.20835,1.3958,0.45417,3.1875,-57.854,2.70785,No value noise,time pressure,12,5,,20.0
1380,6.5263,0.020005,0.8,0.02,2.3037,0.4,0.8,0.6,3.5,15.0,2.3863000000000003,No value noise,time pressure,13,1,,5.0
1381,6.4247,0.2019,0.19997,0.01,0.99993,0.79993,0.99992,0.30004,3.5002,15.001,2.40322,No value noise,time pressure,13,2,,5.0
1382,4.7278,0.24,0.2,0.02,0.99999,0.8,1.0,0.4,3.3333,20.0,2.2491,No value noise,time pressure,13,3,,5.0
1383,10.0,0.30738,0.30519,0.020023,0.90322,0.57971,0.89137,0.40177,6.1235,14.055,2.70228,No value noise,time pressure,13,4,,5.0
1384,5.0,0.02,0.3,0.01,1.4097,0.4,0.8,0.3,2.5,15.0,2.46362,No value noise,time pressure,13,5,,5.0
1385,2.9738,0.16433,0.40168,0.039074,1.1736,0.80833,1.0778,0.29398,3.5208,14.926,2.5719000000000003,No value noise,time pressure,13,1,,10.0
1386,6.9367,0.02,0.61928,0.02,2.3642,0.50894,0.63053,0.3,3.5,15.0,2.2723699999999996,No value noise,time pressure,13,2,,10.0
1387,3.0,0.02,0.3,0.02,1.0,0.4,1.0,0.5,2.5,15.0,2.6370999999999998,No value noise,time pressure,13,3,,10.0
1388,8.5124,0.19195,0.20179,0.02009,1.9955,0.80404,1.0045,0.29708,3.5101,157.27,2.69681,No value noise,time pressure,13,4,,10.0
1389,3.0,0.02,0.6,0.01,1.0,0.38186,1.0667,0.6,6.65,15.0,2.2998600000000002,No value noise,time pressure,13,5,,10.0
1390,5.9359,0.017278,0.74206,0.014444,2.1417,0.79748,1.0813,0.47132,3.414,12.402,2.1394399999999996,No value noise,time pressure,13,1,,20.0
1391,5.3329,0.019585,0.63079,0.019167,1.5488,0.43739,0.9102,-0.061221,3.6591,18.714,2.5296,No value noise,time pressure,13,2,,20.0
1392,4.9834,0.019786,0.30029,0.021349,1.0006,0.79494,0.99437,0.30366,5.0099,14.955,2.45105,No value noise,time pressure,13,3,,20.0
1393,5.453,0.001,0.77496,0.033246,1.5785,0.05,0.5,-0.025,4.625,19.0,2.32767,No value noise,time pressure,13,4,,20.0
1394,4.7856,0.16786,0.2,0.02,0.99999,0.8,1.1111,0.3,5.0,15.0,2.5606299999999997,No value noise,time pressure,13,5,,20.0
1395,4.9767,0.047959,0.38597,0.022016,2.1389,0.79935,1.2923,-0.00036185,3.5016,18.326,2.08724,No value noise,time pressure,14,1,,5.0
1396,2.1794,0.026618,0.3,0.03,1.0,0.4,1.0,6.0555e-06,2.5,15.0,2.11342,No value noise,time pressure,14,2,,5.0
1397,3.0,0.028608,0.4,0.076594,1.022,0.8,1.0,0.0,4.6667,30.0,2.3395400000000004,No value noise,time pressure,14,3,,5.0
1398,3.0,0.023275,0.45015,0.03,0.875,0.83243,1.0,0.0,4.6667,15.0,2.32934,No value noise,time pressure,14,4,,5.0
1399,2.7978,0.18667,0.36427,0.06,1.046,0.8,1.0,0.089361,3.5,13.333,2.21379,No value noise,time pressure,14,5,,5.0
1400,4.8413,0.018145,0.42933,0.028041,1.5468,0.45102,0.98766,0.33173,3.2476,-134.61,2.24219,No value noise,time pressure,14,1,,10.0
1401,3.0,0.11786,0.27196,0.01,1.0469,0.8,0.98314,0.4,4.6667,30.0,2.12873,No value noise,time pressure,14,2,,10.0
1402,2.7636,0.20775,0.24396,0.015052,1.0243,1.0917,0.79063,0.38194,3.4375,14.778,2.21868,No value noise,time pressure,14,3,,10.0
1403,7.5822,0.24505,0.19969,0.036919,0.85372,0.57523,0.96673,0.044961,3.8761,18.515,2.26019,No value noise,time pressure,14,4,,10.0
1404,3.0,0.02,0.2,0.01,1.0,0.4,0.8,0.0,2.5,15.0,2.5139500000000004,No value noise,time pressure,14,5,,10.0
1405,2.8389,0.040044,0.48603,0.031667,2.0107,0.88889,1.0,0.3,2.5,11.867,2.2651899999999996,No value noise,time pressure,14,1,,20.0
1406,2.5186,0.077945,0.3062,0.01,0.957,0.61101,1.0667,0.2688,4.6667,20.0,2.0498,No value noise,time pressure,14,2,,20.0
1407,3.0,0.10528,0.2,0.04,1.0,0.8,1.1189,0.3,4.6666,11.654,2.0330500000000002,No value noise,time pressure,14,3,,20.0
1408,3.0002,0.029185,0.39996,0.020001,1.9999,0.79994,0.99993,0.30004,2.4999,14.999,2.28137,No value noise,time pressure,14,4,,20.0
1409,3.0635,0.02,0.3,0.02,1.0,0.8,1.0,0.15062,4.6667,105.31,2.2896499999999995,No value noise,time pressure,14,5,,20.0
1410,3.3821,0.07801,0.13907,0.015922,1.1037,0.79924,1.0653,0.59954,3.2015,14.994,2.07376,No value noise,time pressure,15,1,,5.0
1411,10.0,0.018417,0.325,0.022761,0.96355,0.4207,0.7625,0.10522,4.9271,-51.556,2.05458,No value noise,time pressure,15,2,,5.0
1412,3.0,0.02,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.30282,No value noise,time pressure,15,3,,5.0
1413,5.0,0.02,0.3,0.018634,1.0,1.0,0.88322,0.5,5.0,12.654,1.95106,No value noise,time pressure,15,4,,5.0
1414,5.0,0.0099999,0.3,0.03,0.75456,0.4,0.52815,6.0555e-06,5.0,15.0,2.30724,No value noise,time pressure,15,5,,5.0
1415,7.066,0.02,0.34974,0.020677,2.0064,0.4,0.8,1.0,4.6667,16.667,2.33381,No value noise,time pressure,15,1,,10.0
1416,2.9939,0.026507,0.29992,0.01,0.99728,0.39783,0.66203,0.66874,3.006,15.025,2.30431,No value noise,time pressure,15,2,,10.0
1417,7.4106,0.023171,0.47715,0.036456,2.6901,0.84863,1.0137,0.3015,2.7644,20.885,1.7953300000000003,No value noise,time pressure,15,3,,10.0
1418,10.0,0.014507,0.58324,0.031259,1.9967,0.42238,0.60708,0.29046,3.4281,13.713,2.1401,No value noise,time pressure,15,4,,10.0
1419,10.0,0.015791,0.6,0.021111,4.0,0.095549,1.0,0.3,2.5,15.0,2.21891,No value noise,time pressure,15,5,,10.0
1420,4.5656,0.11619,0.12885,0.01906,0.90487,0.88979,1.0976,0.54932,2.6746,14.193,2.1585499999999995,No value noise,time pressure,15,1,,20.0
1421,8.0309,0.04,0.51694,0.035,0.99999,0.55845,0.75978,0.3,3.5,15.0,2.00713,No value noise,time pressure,15,2,,20.0
1422,5.0,0.02,0.3,0.03,1.0,0.4,1.0,0.3,2.5,15.0,2.3227199999999995,No value noise,time pressure,15,3,,20.0
1423,7.0,0.02,0.3,0.02,1.4319,0.4,1.0,0.3,3.5,10.0,2.16137,No value noise,time pressure,15,4,,20.0
1424,5.4571,0.013125,0.58554,0.030611,1.4507,0.35347,0.97988,0.40072,3.6045,10.852,2.0235,No value noise,time pressure,15,5,,20.0
1425,5.5843,0.0052453,0.8,0.035,1.9539,0.4,0.75001,0.13738,2.5,2.8685,1.9739600000000004,No value noise,time pressure,16,1,,5.0
1426,5.8272,0.012703,0.64683,0.042913,2.0,0.8,1.0,0.33334,2.5,15.0,2.0381299999999998,No value noise,time pressure,16,2,,5.0
1427,9.9999,0.018949,0.65891,0.01,2.543,0.79987,0.99993,0.50016,2.5003,15.003,2.0697400000000004,No value noise,time pressure,16,3,,5.0
1428,3.0,0.02,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.19163,No value noise,time pressure,16,4,,5.0
1429,7.5303,0.0096354,0.82539,0.01669,3.3613,0.59368,0.56597,0.26628,1.918,17.66,2.05165,No value noise,time pressure,16,5,,5.0
1430,10.0,0.02,0.4,0.029614,2.0,0.67301,0.31411,0.3,4.6667,11.261,1.8066,No value noise,time pressure,16,1,,10.0
1431,5.892,0.024833,0.40686,0.028898,1.0,0.69509,0.52154,0.0,3.5,15.0,2.0922,No value noise,time pressure,16,2,,10.0
1432,3.0,0.01,0.3,0.02,1.0,0.4,0.8,0.5,2.5,15.0,1.6287399999999999,No value noise,time pressure,16,3,,10.0
1433,7.0056,0.010002,0.59586,0.030105,1.9291,0.25409,0.39909,0.29829,2.4954,15.021,2.4717100000000003,No value noise,time pressure,16,4,,10.0
1434,7.0,0.021945,0.24338,0.03,1.1105,0.4176,0.58685,-0.15639,3.5,20.0,2.25818,No value noise,time pressure,16,5,,10.0
1435,4.1647,0.016833,0.51904,0.026667,1.0729,0.29898,0.725,0.35417,3.6875,29.333,2.09806,No value noise,time pressure,16,1,,20.0
1436,5.1094,0.020918,0.46851,0.01,1.7707,0.8,1.0,0.3,2.5,15.0,2.27966,No value noise,time pressure,16,2,,20.0
1437,4.0965,0.020005,0.58086,0.01,1.5584,0.27734,0.43867,0.31914,2.5515,14.764,2.52786,No value noise,time pressure,16,3,,20.0
1438,5.0,0.01,0.22051,0.018297,1.3803,0.4,1.0,0.5,2.5,15.0,2.57815,No value noise,time pressure,16,4,,20.0
1439,4.1862,0.001,0.8633,0.038712,1.6862,0.2256,1.3313,0.6765,4.23,18.147,2.28591,No value noise,time pressure,16,5,,20.0
1440,4.1583,0.045538,0.20161,0.019168,0.71434,0.15484,0.42032,0.37749,3.6463,11.911,2.2684400000000005,No value noise,time pressure,17,1,,5.0
1441,2.2809,0.031949,0.60242,0.019722,0.95416,0.30096,0.76311,1.6807,3.2863,163.34,2.6658699999999995,No value noise,time pressure,17,2,,5.0
1442,3.6556,0.10798,0.16186,0.01,0.78843,0.36251,0.78287,0.80298,3.9952,9.5869,2.3955200000000003,No value noise,time pressure,17,3,,5.0
1443,4.6739,0.047432,0.44468,0.023856,1.3333,0.89609,1.0,0.66667,5.0,15.0,2.60158,No value noise,time pressure,17,4,,5.0
1444,5.0,0.02,0.3,0.01,1.0,0.4,0.8,0.3,2.5,15.0,2.61845,No value noise,time pressure,17,5,,5.0
1445,5.0,0.02,0.29883,0.02,2.0,0.8,0.46645,0.43333,2.5,15.0,1.9640600000000004,No value noise,time pressure,17,1,,10.0
1446,10.0,0.0081261,0.48748,0.01,1.2734,1.0812,0.68753,1.2343,3.0468,12.5,2.26613,No value noise,time pressure,17,2,,10.0
1447,10.0,0.01,0.5394,0.02,1.0,0.3585,1.3333,0.16327,2.5,15.0,1.90871,No value noise,time pressure,17,3,,10.0
1448,4.2965,0.0069078,0.44309,0.01,1.2087,0.44265,0.76152,0.14499,2.9173,13.092,2.7949500000000005,No value noise,time pressure,17,4,,10.0
1449,8.0,0.01,0.52033,0.023333,1.0,0.12173,0.44735,0.6,2.5,15.0,2.52602,No value noise,time pressure,17,5,,10.0
1450,3.5022,0.048037,0.26321,0.024952,0.25,0.34086,1.3131,1.308,6.6015,8.3693,2.65782,No value noise,time pressure,17,1,,20.0
1451,7.0,0.013833,0.83259,0.02,2.0,0.19826,1.1111,0.18829,2.5,15.0,2.32453,No value noise,time pressure,17,2,,20.0
